Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Samu Castillejo,es ESP,"FW,MF",Sassuolo,28,1995,17,6,536,6.0,0,0,0,0,0,0,2,0,0.3,0.3,1.0,1.2,27,26,45,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.21,0.04,0.21,Matches
Santiago Castro,ar ARG,FW,Bologna,18,2004,8,2,242,2.7,1,1,2,1,0,0,1,0,1.0,1.0,0.5,1.5,1,1,15,0.37,0.37,0.74,0.37,0.74,0.35,0.20,0.55,0.35,0.55,Matches
Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,26,1997,6,5,367,4.1,1,2,3,1,0,0,0,0,0.3,0.3,0.6,0.9,14,12,25,0.25,0.49,0.74,0.25,0.74,0.08,0.15,0.23,0.08,0.23,Matches
Danilo Cataldi,it ITA,MF,Lazio,28,1994,28,15,"1,361",15.1,1,0,1,1,0,0,8,0,0.4,0.4,0.8,1.1,9,69,7,0.07,0.00,0.07,0.07,0.07,0.02,0.05,0.08,0.02,0.08,Matches
Emil Ceide,no NOR,"FW,MF",Sassuolo,21,2001,11,0,176,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,3,16,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.17,0.05,0.17,Matches
Zeki Çelik,tr TUR,DF,Roma,26,1997,17,6,671,7.5,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,14,26,38,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.11,0.02,0.11,Matches
Fabien Centonze,fr FRA,DF,Hellas Verona,27,1996,10,7,676,7.5,0,1,1,0,0,0,2,0,0.0,0.0,1.0,1.1,16,14,21,0.00,0.13,0.13,0.00,0.13,0.00,0.14,0.14,0.00,0.14,Matches
Michele Cerofolini,it ITA,GK,Frosinone,24,1999,8,7,675,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alberto Cerri,it ITA,FW,Empoli,27,1996,12,10,545,6.1,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,3,9,23,0.17,0.00,0.17,0.17,0.17,0.19,0.04,0.23,0.19,0.23,Matches
Leonardo Cerri,it ITA,DF,Juventus,20,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Charlys,br BRA,MF,Hellas Verona,19,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
Walid Cheddira,ma MAR,FW,Frosinone,25,1998,36,24,"2,120",23.6,7,1,8,6,1,1,0,0,9.0,8.2,1.4,9.6,31,22,139,0.30,0.04,0.34,0.25,0.30,0.38,0.06,0.44,0.35,0.41,Matches
Federico Chiesa,it ITA,FW,Juventus,25,1997,33,25,"2,197",24.4,9,2,11,8,1,1,1,0,6.4,5.6,6.2,11.9,111,70,216,0.37,0.08,0.45,0.33,0.41,0.26,0.25,0.52,0.23,0.49,Matches
Oliver Christensen,dk DEN,GK,Fiorentina,24,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Samuel Chukwueze,ng NGA,FW,Milan,24,1999,24,12,"1,017",11.3,1,3,4,1,0,0,1,0,1.7,1.7,2.3,3.9,52,51,135,0.09,0.27,0.35,0.09,0.35,0.15,0.20,0.35,0.15,0.35,Matches
Alphadjo Cissè,it ITA,FW,Hellas Verona,16,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Giorgio Cittadini,it ITA,DF,Monza,21,2002,1,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Giorgio Cittadini,it ITA,DF,Genoa,21,2002,5,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Patrick Ciurria,it ITA,"DF,MF",Monza,28,1995,22,18,"1,598",17.8,0,1,1,0,0,0,2,0,1.5,1.5,2.6,4.1,41,68,94,0.00,0.06,0.06,0.00,0.06,0.09,0.15,0.23,0.09,0.23,Matches
Lorenzo Colombo,it ITA,FW,Monza,21,2002,25,16,"1,359",15.1,4,1,5,4,0,0,3,0,3.6,3.6,0.6,4.2,16,24,75,0.26,0.07,0.33,0.26,0.33,0.24,0.04,0.28,0.24,0.28,Matches
Andrea Colpani,it ITA,"MF,FW",Monza,24,1999,38,36,"2,657",29.5,8,4,12,8,0,0,1,0,4.8,4.8,5.0,9.8,90,120,193,0.27,0.14,0.41,0.27,0.41,0.16,0.17,0.33,0.16,0.33,Matches
Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,18,2005,4,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Andrea Consigli,it ITA,GK,Sassuolo,36,1987,35,35,"3,150",35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nikita Contini Baranovsky,it ITA,GK,Napoli,27,1996,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Diego Coppola,it ITA,DF,Hellas Verona,19,2003,24,18,"1,634",18.2,2,0,2,2,0,0,9,0,1.2,1.2,0.2,1.4,1,40,0,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,Matches
Tommaso Corazza,it ITA,DF,Bologna,19,2004,9,1,195,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10,14,9,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
Jeppe Corfitzen,dk DEN,FW,Lecce,18,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Giacomo Corona,it ITA,FW,Empoli,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Costa,br BRA,"MF,FW",Roma,18,2005,3,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,Matches
Benoît Costil,fr FRA,GK,Salernitana,36,1987,13,13,"1,170",13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lassana Coulibaly,ml MLI,MF,Salernitana,27,1996,28,25,"2,082",23.1,0,1,1,0,0,0,5,0,0.6,0.6,0.8,1.4,29,88,38,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.06,0.03,0.06,Matches
Mamadou Coulibaly,sn SEN,DF,Salernitana,24,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alessio Cragno,it ITA,GK,Sassuolo,29,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bryan Cristante,it ITA,"MF,DF",Roma,28,1995,37,37,"3,289",36.5,3,4,7,3,0,0,8,0,4.0,4.0,2.9,6.9,47,234,80,0.08,0.11,0.19,0.08,0.19,0.11,0.08,0.19,0.11,0.19,Matches
Juan Cruz,ar ARG,"FW,MF",Hellas Verona,24,1999,4,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,4,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
Juan Cuadrado,co COL,DF,Inter,35,1988,10,0,267,3.0,0,2,2,0,0,0,1,0,0.2,0.2,1.6,1.7,17,11,35,0.00,0.67,0.67,0.00,0.67,0.06,0.52,0.59,0.06,0.59,Matches
Marvin Cuni,al ALB,FW,Frosinone,22,2001,22,6,534,5.9,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,6,11,45,0.17,0.00,0.17,0.17,0.17,0.22,0.05,0.28,0.22,0.28,Matches
Danilo D'Ambrosio,it ITA,DF,Monza,34,1988,24,16,"1,536",17.1,0,0,0,0,0,0,5,1,0.7,0.7,0.2,0.8,12,61,25,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Flavius Daniliuc,at AUT,DF,Salernitana,22,2001,14,8,744,8.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.5,8,37,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
Danilo,br BRA,DF,Juventus,32,1991,29,27,"2,452",27.2,1,1,2,1,0,0,7,0,1.3,1.3,0.9,2.2,18,161,21,0.04,0.04,0.07,0.04,0.07,0.05,0.03,0.08,0.05,0.08,Matches
Matteo Darmian,it ITA,DF,Inter,33,1989,33,27,"2,404",26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18,72,82,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,Matches
Juan David Cabal,co COL,DF,Hellas Verona,22,2001,22,17,"1,497",16.6,0,0,0,0,0,0,6,0,0.5,0.5,0.4,0.9,26,70,48,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
Keinan Davis,eng ENG,"FW,MF",Udinese,25,1998,8,0,186,2.1,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.6,2,6,15,0.48,0.00,0.48,0.48,0.48,0.24,0.04,0.28,0.24,0.28,Matches
Paweł Dawidowicz,pl POL,DF,Hellas Verona,28,1995,28,25,"2,143",23.8,0,0,0,0,0,0,5,0,0.5,0.5,0.0,0.6,11,89,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Charles De Ketelaere,be BEL,"FW,MF",Atalanta,22,2001,35,25,"2,026",22.5,10,8,18,9,1,1,1,0,7.1,6.3,6.1,12.4,88,126,219,0.44,0.36,0.80,0.40,0.76,0.31,0.27,0.59,0.28,0.55,Matches
Mattia De Sciglio,it ITA,DF,Juventus,30,1992,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lorenzo De Silvestri,it ITA,DF,Bologna,35,1988,15,7,674,7.5,2,0,2,2,0,0,0,0,0.2,0.2,0.0,0.2,14,27,12,0.27,0.00,0.27,0.27,0.27,0.03,0.00,0.03,0.03,0.03,Matches
Koni De Winter,be BEL,DF,Genoa,21,2002,29,26,"2,380",26.4,0,1,1,0,0,0,8,1,0.8,0.8,1.0,1.8,21,76,15,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.07,0.03,0.07,Matches
Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,32,1991,20,7,757,8.4,1,2,3,1,0,0,0,0,1.0,1.0,1.2,2.2,7,17,42,0.12,0.24,0.36,0.12,0.36,0.12,0.14,0.26,0.12,0.26,Matches
Alessandro Deiola,it ITA,MF,Cagliari,27,1995,27,19,"1,608",17.9,1,0,1,1,0,0,7,0,2.5,2.5,0.9,3.4,9,64,21,0.06,0.00,0.06,0.06,0.06,0.14,0.05,0.19,0.14,0.19,Matches
Alessandro Dellavalle,it ITA,DF,Torino,19,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Diego Demme,de GER,MF,Napoli,31,1991,2,1,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Leander Dendoncker,be BEL,MF,Napoli,28,1995,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
Mattia Destro,it ITA,"FW,MF",Empoli,32,1991,15,3,366,4.1,0,0,0,0,0,0,2,0,1.2,1.2,0.3,1.5,4,4,19,0.00,0.00,0.00,0.00,0.00,0.29,0.08,0.37,0.29,0.37,Matches
Federico Di Francesco,it ITA,"FW,MF",Lecce,29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,6.00,0.00,6.00,6.00,6.00,0.53,0.00,0.53,0.53,0.53,Matches
Raffaele Di Gennaro,it ITA,GK,Inter,29,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Michele Di Gregorio,it ITA,GK,Monza,26,1997,33,33,"2,872",31.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Giovanni Di Lorenzo,it ITA,DF,Napoli,29,1993,36,36,"3,234",35.9,1,6,7,1,0,0,6,0,3.1,3.1,4.9,8.0,95,304,250,0.03,0.17,0.19,0.03,0.19,0.09,0.14,0.22,0.09,0.22,Matches
Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,24,1999,15,2,359,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,11,19,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
Boulaye Dia,sn SEN,"FW,MF",Salernitana,26,1996,17,12,"1,143",12.7,4,0,4,3,1,1,1,0,3.9,3.1,0.5,3.6,18,22,57,0.31,0.00,0.31,0.24,0.24,0.31,0.04,0.35,0.24,0.28,Matches
Federico Dimarco,it ITA,DF,Inter,25,1997,30,29,"2,077",23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,Matches
Tiago Djaló,pt POR,DF,Juventus,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Koffi Djidji,ci CIV,DF,Torino,30,1992,13,8,759,8.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,19,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Berat Djimsiti,al ALB,DF,Atalanta,30,1993,37,32,"2,832",31.5,0,1,1,0,0,0,5,0,0.8,0.8,0.7,1.5,6,79,10,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05,Matches
Dodô,br BRA,DF,Fiorentina,24,1998,9,7,523,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,20,39,21,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.15,0.01,0.15,Matches
Josh Doig,sct SCO,DF,Hellas Verona,21,2002,12,11,830,9.2,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,23,15,22,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
Josh Doig,sct SCO,DF,Sassuolo,21,2002,16,15,"1,343",14.9,0,2,2,0,0,0,5,0,0.2,0.2,1.1,1.3,30,33,45,0.00,0.13,0.13,0.00,0.13,0.01,0.08,0.09,0.01,0.09,Matches
Nicolás Domínguez,ar ARG,MF,Bologna,25,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
Giulio Donati,it ITA,DF,Monza,33,1990,4,0,36,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,3,5,0.00,0.00,0.00,0.00,0.00,0.05,0.46,0.51,0.05,0.51,Matches
Patrick Dorgu,dk DEN,"DF,MF",Lecce,18,2004,32,17,"1,564",17.4,2,0,2,2,0,0,6,0,2.0,2.0,1.6,3.6,37,49,86,0.12,0.00,0.12,0.12,0.12,0.11,0.09,0.21,0.11,0.21,Matches
Alberto Dossena,it ITA,DF,Cagliari,24,1998,35,33,"2,977",33.1,2,4,6,2,0,0,5,0,2.2,2.2,2.1,4.3,9,89,2,0.06,0.12,0.18,0.06,0.18,0.07,0.06,0.13,0.07,0.13,Matches
Radu Drăgușin,ro ROU,DF,Genoa,21,2002,19,19,"1,710",19.0,2,1,3,2,0,0,1,0,1.0,1.0,0.8,1.9,6,29,13,0.11,0.05,0.16,0.11,0.16,0.05,0.04,0.10,0.05,0.10,Matches
Ondrej Duda,sk SVK,MF,Hellas Verona,28,1994,32,29,"2,456",27.3,1,4,5,1,0,1,14,2,2.2,1.4,3.3,4.7,34,117,47,0.04,0.15,0.18,0.04,0.18,0.08,0.12,0.20,0.05,0.17,Matches
Denzel Dumfries,nl NED,DF,Inter,27,1996,31,19,"1,639",18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,Matches
Alfred Duncan,gh GHA,MF,Fiorentina,30,1993,30,24,"1,888",21.0,2,5,7,2,0,0,2,0,1.5,1.5,2.0,3.5,23,133,47,0.10,0.24,0.33,0.10,0.33,0.07,0.10,0.17,0.07,0.17,Matches
Paulo Dybala,ar ARG,"FW,MF",Roma,29,1993,28,25,"1,959",21.8,13,9,22,6,7,7,3,0,10.6,5.1,4.3,9.4,79,122,167,0.60,0.41,1.01,0.28,0.69,0.49,0.20,0.68,0.23,0.43,Matches
Festy Ebosele,ie IRL,DF,Udinese,20,2002,31,20,"1,700",18.9,0,0,0,0,0,0,6,1,0.8,0.8,1.8,2.6,67,35,98,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
Enzo Ebosse,cm CMR,DF,Udinese,24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tyronne Ebuehi,ng NGA,DF,Empoli,27,1995,15,11,"1,099",12.2,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,34,37,35,0.00,0.08,0.08,0.00,0.08,0.02,0.07,0.10,0.02,0.10,Matches
Éderson,br BRA,MF,Atalanta,24,1999,36,32,"2,869",31.9,6,1,7,6,0,0,8,0,3.5,3.5,1.4,4.9,32,214,50,0.19,0.03,0.22,0.19,0.22,0.11,0.04,0.15,0.11,0.15,Matches
Kingsley Ehizibue,nl NED,DF,Udinese,28,1995,23,11,955,10.6,0,1,1,0,0,0,4,0,1.3,1.3,0.7,2.0,18,15,44,0.00,0.09,0.09,0.00,0.09,0.12,0.07,0.19,0.12,0.19,Matches
Emmanuel Ekong,se SWE,FW,Empoli,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,Matches
Caleb Ekuban,gh GHA,FW,Genoa,29,1994,29,10,"1,131",12.6,4,1,5,4,0,0,0,0,2.9,2.9,1.4,4.2,14,15,93,0.32,0.08,0.40,0.32,0.40,0.23,0.11,0.34,0.23,0.34,Matches
Elif Elmas,mk MKD,"FW,MF",Napoli,23,1999,11,4,339,3.8,2,0,2,2,0,0,2,0,0.5,0.5,0.2,0.7,14,16,26,0.53,0.00,0.53,0.53,0.53,0.13,0.06,0.19,0.13,0.19,Matches
Martin Erlic,hr CRO,DF,Sassuolo,25,1998,32,31,"2,618",29.1,1,0,1,1,0,0,5,0,1.0,1.0,0.0,1.0,19,78,11,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,Matches
Giovanni Fabbian,it ITA,"MF,FW",Bologna,20,2003,27,11,"1,057",11.7,5,2,7,5,0,0,4,0,4.2,4.2,1.9,6.0,11,17,41,0.43,0.17,0.60,0.43,0.60,0.35,0.16,0.51,0.35,0.51,Matches
Nicolò Fagioli,it ITA,MF,Juventus,22,2001,8,4,437,4.9,0,2,2,0,0,0,1,0,0.4,0.4,0.7,1.1,8,23,15,0.00,0.41,0.41,0.00,0.41,0.08,0.15,0.23,0.08,0.23,Matches
Wladimiro Falcone,it ITA,GK,Lecce,28,1995,38,38,"3,420",38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Davide Faraoni,it ITA,DF,Hellas Verona,31,1991,11,7,602,6.7,0,1,1,0,0,0,5,0,0.4,0.4,0.4,0.8,13,28,31,0.00,0.15,0.15,0.00,0.15,0.06,0.05,0.11,0.06,0.11,Matches
Davide Faraoni,it ITA,DF,Fiorentina,31,1991,8,4,392,4.4,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,7,17,16,0.00,0.23,0.23,0.00,0.23,0.02,0.08,0.11,0.02,0.11,Matches
Federico Fazio,ar ARG,DF,Salernitana,36,1987,17,15,"1,355",15.1,1,0,1,1,0,0,3,1,0.4,0.4,0.1,0.5,2,27,2,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.03,0.03,0.03,Matches
Jacopo Fazzini,it ITA,MF,Empoli,20,2003,31,14,"1,232",13.7,1,1,2,1,0,0,6,0,1.2,1.2,2.3,3.5,24,47,51,0.07,0.07,0.15,0.07,0.15,0.09,0.16,0.26,0.09,0.26,Matches
Lewis Ferguson,sct SCO,MF,Bologna,23,1999,31,31,"2,712",30.1,6,3,9,6,0,0,8,0,5.4,5.4,2.3,7.7,57,142,138,0.20,0.10,0.30,0.20,0.30,0.18,0.08,0.26,0.18,0.26,Matches
Andrea Ferraris,it ITA,MF,Monza,20,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Ferreira,pt POR,DF,Udinese,22,2001,35,18,"1,822",20.2,0,1,1,0,0,0,9,0,0.1,0.1,0.9,1.0,19,61,45,0.00,0.05,0.05,0.00,0.05,0.01,0.05,0.05,0.01,0.05,Matches
Seydou Fini,it ITA,"DF,FW",Genoa,17,2006,3,0,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34,Matches
Vincenzo Fiorillo,it ITA,GK,Salernitana,33,1990,4,4,360,4.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alessandro Florenzi,it ITA,DF,Milan,32,1991,31,19,"1,732",19.2,1,4,5,1,0,0,5,0,1.7,1.7,3.4,5.1,29,106,50,0.05,0.21,0.26,0.05,0.26,0.09,0.18,0.26,0.09,0.26,Matches
Michael Folorunsho,it ITA,"MF,FW",Hellas Verona,25,1998,34,33,"2,781",30.9,5,1,6,5,0,0,5,0,4.0,3.9,1.4,5.3,56,54,110,0.16,0.03,0.19,0.16,0.19,0.13,0.04,0.17,0.13,0.17,Matches
Davide Frattesi,it ITA,MF,Inter,23,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,Matches
Morten Frendrup,dk DEN,MF,Genoa,22,2001,37,36,"3,145",34.9,2,5,7,2,0,0,6,0,1.7,1.7,1.6,3.3,36,105,69,0.06,0.14,0.20,0.06,0.20,0.05,0.05,0.09,0.05,0.09,Matches
Remo Freuler,ch SUI,MF,Bologna,31,1992,32,30,"2,624",29.2,1,1,2,1,0,0,9,0,1.2,1.2,1.1,2.3,37,165,48,0.03,0.03,0.07,0.03,0.07,0.04,0.04,0.08,0.04,0.08,Matches
Gerardo Fusco,it ITA,FW,Salernitana,18,2005,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,Matches
Matteo Gabbia,it ITA,DF,Milan,23,1999,18,14,"1,275",14.2,2,1,3,2,0,0,5,0,1.6,1.6,0.3,1.9,11,42,2,0.14,0.07,0.21,0.14,0.21,0.11,0.02,0.14,0.11,0.14,Matches
Gianluca Gaetano,it ITA,"FW,MF",Cagliari,23,2000,11,10,745,8.3,4,1,5,3,1,1,1,1,1.3,0.5,1.3,1.8,17,41,42,0.48,0.12,0.60,0.36,0.48,0.15,0.16,0.31,0.06,0.22,Matches
Gianluca Gaetano,it ITA,MF,Napoli,23,2000,9,1,161,1.8,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,6,6,5,0.56,0.00,0.56,0.56,0.56,0.35,0.27,0.62,0.35,0.62,Matches
Roberto Gagliardini,it ITA,"MF,DF",Monza,29,1994,33,29,"2,360",26.2,1,2,3,1,0,0,5,0,2.9,2.9,1.7,4.6,38,120,36,0.04,0.08,0.11,0.04,0.11,0.11,0.06,0.18,0.11,0.18,Matches
Pablo Galdames Millán,cl CHI,"MF,DF",Genoa,26,1996,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25,Matches
Antonino Gallo,it ITA,DF,Lecce,23,2000,35,30,"2,490",27.7,0,3,3,0,0,0,2,0,0.5,0.5,4.5,5.0,69,125,101,0.00,0.11,0.11,0.00,0.11,0.02,0.16,0.18,0.02,0.18,Matches
Luca Garritano,it ITA,"MF,DF",Frosinone,29,1994,12,5,485,5.4,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,6,23,23,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19,Matches
Federico Gatti,it ITA,DF,Juventus,25,1998,32,30,"2,637",29.3,4,0,4,4,0,0,7,0,5.5,5.5,1.5,7.0,52,122,43,0.14,0.00,0.14,0.14,0.14,0.19,0.05,0.24,0.19,0.24,Matches
Francesco Gelli,it ITA,"MF,DF",Frosinone,26,1996,27,16,"1,561",17.3,0,0,0,0,0,0,3,0,0.7,0.7,2.4,3.1,42,61,87,0.00,0.00,0.00,0.00,0.00,0.04,0.14,0.18,0.04,0.18,Matches
