Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
654,Florian Neuhaus,GER,MF,Gladbach,de  Bundesliga,27-360,1997.0,11.0,1.0,233.0,2.6,,,,,,,,,,,0.0,,,,,21.0,10.4,90.0,1.0,10.0,14.0,10.0,1.55,1.0,5.0,-4.0,-1.55,-1.77,3.6,5.5,-1.9,-0.73,-0.5,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,,4.0,0.0,2.0,2.0,0.0,3.0,10.0,30.0,7.0,5.0,0.0,5.0,4.0,8.0,3.0,1.0,116.0,143.0,81.1,2094.0,635.0,50.0,60.0,83.3,43.0,49.0,87.8,16.0,24.0,66.7,1.0,0.3,0.6,0.7,6.0,12.0,6.0,2.0,19.0,0.0,1.0,0.0,0.0,0.5,0.5,0.9,7.0,7.0,0.0,0.39,0.39,0.0,0.39,0.2,0.13,0.33,0.2,0.33,16.0,6.18,13.0,0.0,2.0,1.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,137.0,5.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,116.0,1.0,2.0,7.0,2.0,28.6,2.7,0.77,0.0,0.0,20.1,0.0,0.07,-0.5,-0.5,182.0,4.0,41.0,107.0,37.0,8.0,182.0,8.0,4.0,50.0,4.0,50.0,101.0,527.0,336.0,7.0,1.0,6.0,1.0,120.0,278332,Central Midfield,1997-03-16,27,['Germany'],185.0,right,2017-07-01,TSV 1860 Munich,2027-06-30,3500000.0,
656,Florian Tardieu,FRA,MF,Saint-Étienne,fr  Ligue 1,32-323,1992.0,15.0,5.0,568.0,6.3,,,,,,,,,,,0.0,,,,,38.0,25.2,80.0,2.0,10.0,17.0,7.0,0.87,6.0,14.0,-8.0,-1.27,0.02,5.9,16.3,-10.4,-1.64,-0.6,0.0,0.0,0.0,5.0,3.0,0.0,14.0,7.0,7.0,0.0,0.0,0.0,54.0,9.0,4.0,69.2,11.0,7.0,4.0,6.0,1.0,3.0,7.0,42.9,4.0,9.0,1.0,8.0,7.0,18.0,7.0,0.0,463.0,540.0,85.7,7527.0,2809.0,241.0,259.0,93.1,170.0,195.0,87.2,40.0,65.0,61.5,2.0,0.6,0.8,1.4,10.0,66.0,10.0,0.0,67.0,0.0,2.0,0.0,0.0,0.1,0.1,0.7,9.0,21.0,0.0,0.32,0.32,0.0,0.32,0.02,0.09,0.11,0.02,0.11,23.0,3.64,20.0,2.0,0.0,0.0,0.0,1.0,2.0,0.32,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,513.0,25.0,17.0,2.0,5.0,14.0,3.0,5.0,5.0,0.0,0.0,463.0,2.0,2.0,4.0,0.0,0.0,0.63,0.0,0.0,,17.8,0.0,0.03,-0.1,-0.1,607.0,15.0,102.0,353.0,157.0,11.0,607.0,7.0,1.0,14.3,6.0,85.7,331.0,1257.0,641.0,13.0,0.0,10.0,4.0,437.0,212804,Central Midfield,1992-04-22,32,['France'],181.0,right,2023-08-31,ESTAC Troyes,2026-06-30,700000.0,
662,Fran Beltrán,ESP,MF,Celta Vigo,es  La Liga,26-036,1999.0,23.0,20.0,1633.0,18.1,,,,,,,,,,,0.0,,,,,71.0,67.2,78.0,9.0,3.0,26.0,4.0,1.52,24.0,25.0,-1.0,-0.06,-0.06,23.7,17.8,6.0,0.33,0.12,2.0,0.0,0.0,20.0,8.0,0.0,3.0,17.0,22.0,0.0,1.0,0.0,72.0,17.0,19.0,47.2,31.0,22.0,17.0,10.0,4.0,14.0,36.0,38.9,22.0,22.0,5.0,17.0,17.0,48.0,26.0,3.0,891.0,1006.0,88.6,15663.0,4507.0,372.0,403.0,92.3,427.0,462.0,92.4,76.0,98.0,77.6,0.0,1.2,1.0,-1.2,10.0,96.0,6.0,1.0,101.0,2.0,2.0,2.0,0.0,0.6,0.6,1.8,16.0,17.0,0.11,0.0,0.11,0.11,0.11,0.03,0.06,0.1,0.03,0.1,25.0,1.38,22.0,0.0,1.0,2.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1006.0,967.0,36.0,34.0,4.0,10.0,3.0,1.0,1.0,0.0,1.0,0.0,891.0,3.0,11.0,15.0,2.0,13.3,0.83,0.11,0.13,1.0,24.4,0.0,0.04,1.4,1.4,1166.0,38.0,261.0,752.0,154.0,7.0,1166.0,12.0,6.0,50.0,5.0,41.7,627.0,3021.0,1389.0,15.0,1.0,16.0,18.0,822.0,423444,Central Midfield,1999-02-03,26,['Spain'],165.0,right,2018-08-01,: Ablöse €8.00m,2026-06-30,6000000.0,
674,Frank Onyeka,NGA,MF,Brentford,eng  Premier League,27-069,1998.0,2.0,0.0,25.0,0.3,,,,,,,,,,,0.0,,,,,13.0,1.0,85.0,0.0,2.0,13.0,0.0,1.5,0.0,0.0,0.0,0.0,-0.14,0.0,0.7,-0.7,-2.48,-2.51,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,71.0,19.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.0,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,19.9,0.0,0.07,0.0,0.0,10.0,0.0,1.0,5.0,4.0,0.0,10.0,0.0,0.0,29.7,0.0,45.9,6.0,55.0,14.0,0.0,0.0,2.0,1.0,6.0,421637,Central Midfield,1998-01-01,27,['Nigeria'],183.0,right,2024-08-30,Brentford FC,2025-06-30,9000000.0,
678,Frenkie de Jong,NED,MF,Barcelona,es  La Liga,27-303,1997.0,15.0,4.0,597.0,6.6,,,,,,,,,,,0.0,,,,,40.0,24.6,70.0,0.0,11.0,29.0,4.0,2.2,23.0,9.0,14.0,2.11,0.54,18.9,8.6,10.3,1.55,0.33,2.0,0.0,0.0,8.0,11.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,24.0,5.0,4.0,55.6,7.0,3.0,1.0,3.0,3.0,3.0,10.0,30.0,7.0,4.0,0.0,4.0,3.0,10.0,5.0,0.0,494.0,531.0,93.0,7405.0,2126.0,274.0,280.0,97.9,177.0,190.0,93.2,23.0,29.0,79.3,1.0,1.5,1.4,-0.5,13.0,62.0,4.0,0.0,54.0,2.0,3.0,2.0,0.0,0.6,0.6,2.1,15.0,9.0,0.3,0.15,0.45,0.3,0.45,0.1,0.23,0.32,0.1,0.32,24.0,3.62,22.0,0.0,1.0,1.0,0.0,0.0,6.0,0.9,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,531.0,516.0,13.0,12.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,494.0,2.0,5.0,4.0,3.0,75.0,0.6,0.45,0.5,0.67,18.4,0.0,0.16,1.4,1.4,563.0,8.0,70.0,373.0,120.0,10.0,563.0,5.0,3.0,60.0,2.0,40.0,372.0,2172.0,1228.0,18.0,0.0,2.0,3.0,455.0,326330,Central Midfield,1997-05-12,27,['Netherlands'],181.0,right,2019-07-01,: Ablöse €86.00m,2026-06-30,45000000.0,
693,Gaetano Castrovilli,ITA,"MF,FW",Monza,it  Serie A,28-022,1997.0,4.0,1.0,145.0,1.6,,,,,,,,,,,0.0,,,,,36.0,5.8,66.0,0.0,3.0,26.0,1.0,0.0,3.0,5.0,-2.0,-1.24,-0.37,1.6,3.1,-1.5,-0.93,-0.34,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,2.0,6.0,33.3,4.0,2.0,1.0,1.0,2.0,6.0,3.0,0.0,49.0,65.0,75.4,674.0,178.0,33.0,35.0,94.3,16.0,21.0,76.2,0.0,3.0,0.0,0.0,0.1,0.1,-0.1,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,60.0,5.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,3.0,2.0,0.0,0.0,1.24,0.0,0.0,,21.7,1.0,0.04,-0.1,-0.1,80.0,5.0,17.0,40.0,25.0,1.0,80.0,4.0,2.0,50.0,2.0,50.0,45.0,342.0,239.0,3.0,0.0,0.0,3.0,46.0,303116,Central Midfield,1997-02-17,28,['Italy'],187.0,right,2025-01-31,SS Lazio,2025-06-30,5000000.0,
698,Gavi,ESP,MF,Barcelona,es  La Liga,20-218,2004.0,14.0,7.0,444.0,4.9,,,,,,,,,,,0.0,,,,,32.0,18.3,54.0,0.0,7.0,10.0,3.0,1.6,9.0,6.0,3.0,0.61,-1.34,10.9,4.7,6.2,1.26,-0.05,4.0,0.0,0.0,21.0,9.0,1.0,6.0,7.0,7.0,0.0,0.0,0.0,20.0,9.0,9.0,50.0,11.0,7.0,3.0,7.0,1.0,7.0,9.0,77.8,2.0,7.0,1.0,6.0,7.0,18.0,4.0,0.0,196.0,235.0,83.4,2894.0,749.0,107.0,118.0,90.7,63.0,77.0,81.8,13.0,16.0,81.3,1.0,1.0,0.5,0.0,6.0,23.0,3.0,1.0,22.0,0.0,1.0,0.0,0.0,0.2,0.2,1.2,2.0,17.0,0.0,0.2,0.2,0.0,0.2,0.05,0.19,0.24,0.05,0.24,16.0,3.24,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,229.0,6.0,2.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,196.0,0.0,4.0,2.0,0.0,0.0,0.41,0.0,0.0,,11.2,0.0,0.11,-0.2,-0.2,297.0,6.0,47.0,170.0,81.0,14.0,297.0,7.0,2.0,28.6,3.0,42.9,144.0,559.0,262.0,5.0,0.0,11.0,7.0,195.0,646740,Central Midfield,2004-08-05,20,['Spain'],173.0,right,2021-07-01,FC Barcelona U19,2030-06-30,80000000.0,
712,Gianluca Busio,USA,MF,Venezia,it  Serie A,22-287,2002.0,24.0,20.0,1838.0,20.4,,,,,,,,,,,0.0,,,,,77.0,72.9,85.0,12.0,4.0,35.0,1.0,0.71,18.0,35.0,-17.0,-0.83,-0.57,18.1,32.7,-14.7,-0.72,-0.26,3.0,0.0,0.0,20.0,33.0,3.0,24.0,11.0,24.0,1.0,0.0,0.0,79.0,20.0,24.0,45.5,36.0,24.0,21.0,8.0,7.0,18.0,41.0,43.9,23.0,24.0,6.0,18.0,11.0,47.0,36.0,0.0,511.0,677.0,75.5,7983.0,1929.0,271.0,323.0,83.9,193.0,244.0,79.1,33.0,52.0,63.5,0.0,0.9,1.1,-0.9,18.0,28.0,21.0,4.0,70.0,1.0,1.0,1.0,0.0,1.6,1.6,2.5,47.0,106.0,0.05,0.0,0.05,0.05,0.05,0.08,0.04,0.12,0.08,0.12,45.0,2.2,37.0,0.0,0.0,5.0,3.0,0.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,662.0,13.0,7.0,3.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,511.0,2.0,31.0,26.0,5.0,19.2,1.27,0.24,0.04,0.2,19.4,0.0,0.06,-0.6,-0.6,920.0,43.0,163.0,457.0,314.0,39.0,920.0,39.0,12.0,30.8,23.0,59.0,563.0,3339.0,1721.0,42.0,4.0,39.0,24.0,626.0,504209,Central Midfield,2002-05-28,22,"['United States', 'Italy']",172.0,right,2021-08-09,Sporting Kansas City,2026-06-30,6500000.0,
722,Giovani Lo Celso,ARG,"MF,FW",Betis,es  La Liga,28-336,1996.0,16.0,11.0,1035.0,11.5,,,,,,,,,,,3.0,,,,,65.0,42.6,81.0,6.0,5.0,29.0,0.0,1.25,14.0,14.0,0.0,0.0,-0.13,19.5,11.4,8.1,0.7,0.77,3.0,0.0,0.0,11.0,44.0,0.0,78.0,5.0,18.0,0.0,0.0,0.0,53.0,4.0,9.0,30.8,29.0,18.0,6.0,14.0,9.0,16.0,23.0,69.6,7.0,11.0,1.0,10.0,5.0,34.0,3.0,1.0,521.0,679.0,76.7,8826.0,3157.0,245.0,289.0,84.8,195.0,238.0,81.9,57.0,103.0,55.3,1.0,3.5,3.5,-2.5,27.0,69.0,26.0,1.0,97.0,7.0,8.0,5.0,2.0,4.1,1.8,5.2,14.0,47.0,0.61,0.09,0.7,0.43,0.52,0.36,0.3,0.66,0.15,0.45,63.0,5.47,44.0,16.0,0.0,0.0,3.0,0.0,5.0,0.43,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,561.0,118.0,55.0,8.0,6.0,78.0,8.0,52.0,26.0,19.0,0.0,521.0,0.0,17.0,24.0,11.0,45.8,2.09,0.96,0.21,0.45,22.6,3.0,0.07,2.9,3.2,836.0,5.0,76.0,406.0,362.0,38.0,833.0,40.0,14.0,35.0,20.0,50.0,472.0,2211.0,955.0,21.0,5.0,31.0,24.0,573.0,348795,Central Midfield,1996-04-09,28,"['Argentina', 'Italy']",177.0,left,2024-08-30,Tottenham Hotspur,2028-06-30,20000000.0,Red card suspension -  - UEFA Conference League
729,Giuseppe Mazzaglia,ITA,MF,Como,it  Serie A,18-325,2006.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059730,Central Midfield,2006-04-20,18,['Italy'],180.0,right,2024-07-31,Como Primavera,2027-06-30,250000.0,
739,Grischa Prömel,GER,MF,Hoffenheim,de  Bundesliga,30-061,1995.0,2.0,2.0,174.0,1.9,,,,,,,,,,,0.0,,,,,87.0,7.7,87.0,1.0,0.0,,0.0,1.5,4.0,5.0,-1.0,-0.52,0.09,4.4,4.1,0.3,0.16,0.63,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,80.0,95.0,84.2,1274.0,250.0,40.0,45.0,88.9,36.0,40.0,90.0,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.03,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,89.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,106.0,4.0,19.0,71.0,18.0,0.0,106.0,1.0,0.0,0.0,1.0,100.0,70.0,300.0,137.0,1.0,0.0,2.0,2.0,82.0,234029,Central Midfield,1995-01-09,30,['Germany'],184.0,right,2022-07-01,1.FC Union Berlin,2026-06-30,4500000.0,Cruciate ligament tear - Return unknown
746,Gvidas Gineitis,LTU,MF,Torino,it  Serie A,20-330,2004.0,21.0,8.0,875.0,9.7,,,,,,,,,,,0.0,,,,,42.0,34.7,66.0,3.0,13.0,27.0,2.0,1.24,9.0,15.0,-6.0,-0.62,-0.89,7.6,12.1,-4.5,-0.46,0.0,1.0,0.0,0.0,16.0,13.0,1.0,46.0,10.0,8.0,0.0,0.0,0.0,31.0,6.0,12.0,33.3,15.0,8.0,6.0,5.0,4.0,8.0,20.0,40.0,12.0,12.0,5.0,7.0,10.0,25.0,22.0,0.0,267.0,360.0,74.2,4382.0,1324.0,136.0,158.0,86.1,98.0,115.0,85.2,24.0,55.0,43.6,1.0,1.8,1.9,-0.8,19.0,24.0,5.0,1.0,27.0,2.0,3.0,2.0,0.0,0.7,0.7,2.5,11.0,33.0,0.21,0.1,0.31,0.21,0.31,0.07,0.19,0.26,0.07,0.26,31.0,3.19,19.0,6.0,0.0,3.0,2.0,1.0,2.0,0.21,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,318.0,38.0,10.0,2.0,0.0,46.0,3.0,25.0,14.0,9.0,0.0,267.0,4.0,19.0,15.0,5.0,33.3,1.54,0.51,0.13,0.4,23.2,1.0,0.05,1.3,1.3,471.0,24.0,100.0,195.0,179.0,15.0,471.0,7.0,3.0,42.9,3.0,42.9,243.0,1037.0,509.0,6.0,4.0,13.0,5.0,276.0,798929,Central Midfield,2004-04-15,20,['Lithuania'],191.0,left,2023-01-02,Torino Primavera,2028-06-30,4000000.0,
747,Habib Diarra,SEN,"MF,FW",Strasbourg,fr  Ligue 1,21-067,2004.0,23.0,23.0,1947.0,21.6,,,,,,,,,,,2.0,,,,,85.0,86.5,85.0,16.0,0.0,,0.0,1.61,34.0,28.0,6.0,0.28,-0.02,33.5,36.0,-2.5,-0.11,0.54,6.0,0.0,0.0,24.0,43.0,1.0,43.0,11.0,10.0,1.0,0.0,0.0,70.0,9.0,12.0,42.9,19.0,10.0,5.0,12.0,2.0,8.0,18.0,44.4,10.0,19.0,6.0,13.0,11.0,30.0,36.0,2.0,673.0,809.0,83.2,11084.0,2431.0,324.0,363.0,89.3,300.0,348.0,86.2,33.0,56.0,58.9,3.0,4.0,3.7,-1.0,22.0,53.0,21.0,9.0,97.0,4.0,7.0,2.0,2.0,3.0,1.4,5.4,51.0,92.0,0.18,0.14,0.32,0.09,0.23,0.14,0.18,0.32,0.06,0.25,46.0,2.13,38.0,1.0,0.0,2.0,5.0,0.0,6.0,0.28,4.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,809.0,774.0,33.0,11.0,5.0,4.0,43.0,3.0,0.0,0.0,0.0,0.0,673.0,2.0,19.0,22.0,10.0,45.5,1.02,0.46,0.09,0.2,20.2,0.0,0.06,1.0,0.6,1004.0,39.0,223.0,532.0,261.0,35.0,1002.0,41.0,10.0,24.4,28.0,68.3,614.0,3000.0,1583.0,31.0,9.0,24.0,20.0,743.0,876631,Central Midfield,2004-01-03,21,"['Senegal', 'France']",178.0,right,2022-07-01,Racing Strasbourg U19,2028-06-30,20000000.0,
750,Hamza Rafia,TUN,MF,Lecce,it  Serie A,25-343,1999.0,18.0,14.0,1058.0,11.8,,,,,,,,,,,0.0,,,,,59.0,42.0,70.0,2.0,4.0,21.0,6.0,0.78,7.0,16.0,-9.0,-0.77,0.28,10.8,18.6,-7.8,-0.66,0.03,4.0,0.0,0.0,26.0,25.0,0.0,45.0,4.0,27.0,0.0,0.0,0.0,62.0,5.0,13.0,27.8,44.0,27.0,14.0,25.0,5.0,15.0,32.0,46.9,17.0,7.0,2.0,5.0,4.0,48.0,18.0,1.0,409.0,527.0,77.6,6442.0,2203.0,216.0,245.0,88.2,146.0,180.0,81.1,32.0,67.0,47.8,0.0,1.4,1.3,-1.4,16.0,47.0,15.0,6.0,51.0,0.0,0.0,0.0,0.0,0.5,0.5,1.9,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.04,0.16,36.0,3.06,24.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,527.0,455.0,70.0,28.0,2.0,1.0,45.0,1.0,25.0,9.0,10.0,0.0,409.0,2.0,11.0,10.0,2.0,20.0,0.85,0.17,0.0,0.0,23.3,1.0,0.05,-0.5,-0.5,651.0,16.0,132.0,367.0,164.0,12.0,651.0,22.0,10.0,45.5,7.0,31.8,317.0,1511.0,662.0,16.0,2.0,21.0,20.0,411.0,418571,Central Midfield,1999-04-02,25,"['Tunisia', 'France']",181.0,right,2023-07-18,Delfino Pescara 1936,2026-06-30,1700000.0,
753,Hans Nicolussi Caviglia,ITA,MF,Venezia,it  Serie A,24-266,2000.0,26.0,24.0,2051.0,22.8,,,,,,,,,,,0.0,,,,,79.0,81.4,83.0,13.0,2.0,25.0,0.0,0.62,17.0,35.0,-18.0,-0.79,-0.6,20.4,37.5,-17.2,-0.75,-0.56,6.0,1.0,1.0,35.0,25.0,0.0,58.0,20.0,19.0,0.0,0.0,0.0,104.0,17.0,18.0,48.6,36.0,19.0,10.0,19.0,7.0,23.0,54.0,42.6,31.0,27.0,7.0,20.0,20.0,56.0,39.0,2.0,768.0,970.0,79.2,13269.0,4499.0,376.0,415.0,90.6,284.0,343.0,82.8,82.0,150.0,54.7,2.0,1.4,1.4,0.6,21.0,83.0,11.0,1.0,99.0,4.0,6.0,4.0,0.0,1.3,1.3,2.7,16.0,20.0,0.18,0.09,0.26,0.18,0.26,0.06,0.06,0.12,0.06,0.12,43.0,1.89,28.0,13.0,2.0,0.0,0.0,0.0,2.0,0.09,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,970.0,861.0,107.0,58.0,4.0,16.0,58.0,0.0,38.0,17.0,11.0,0.0,768.0,2.0,21.0,32.0,13.0,40.6,1.4,0.57,0.13,0.31,26.8,11.0,0.04,2.7,2.7,1205.0,63.0,266.0,677.0,277.0,7.0,1205.0,36.0,12.0,33.3,21.0,58.3,630.0,3143.0,1216.0,16.0,0.0,30.0,33.0,703.0,430280,Central Midfield,2000-06-18,24,['Italy'],184.0,right,2024-08-22,Juventus FC,2025-06-30,6000000.0,
754,Haris Belkebla,ALG,MF,Angers,fr  Ligue 1,31-042,1994.0,20.0,19.0,1677.0,18.6,,,,,,,,,,,0.0,,,,,84.0,74.5,88.0,17.0,1.0,14.0,0.0,1.3,20.0,24.0,-4.0,-0.21,1.36,21.9,29.4,-7.5,-0.4,0.4,1.0,0.0,0.0,17.0,27.0,1.0,3.0,30.0,35.0,0.0,0.0,0.0,82.0,8.0,19.0,29.6,51.0,35.0,35.0,13.0,3.0,23.0,42.0,54.8,19.0,28.0,8.0,20.0,30.0,81.0,42.0,1.0,685.0,780.0,87.8,11165.0,3216.0,337.0,365.0,92.3,289.0,321.0,90.0,42.0,56.0,75.0,1.0,0.9,0.3,0.1,5.0,65.0,3.0,0.0,67.0,0.0,1.0,0.0,0.0,0.1,0.1,1.0,8.0,15.0,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.05,0.0,0.05,12.0,0.64,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,755.0,23.0,21.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,685.0,2.0,13.0,3.0,0.0,0.0,0.16,0.0,0.0,,23.8,0.0,0.03,-0.1,-0.1,994.0,62.0,310.0,585.0,110.0,6.0,994.0,18.0,7.0,38.9,9.0,50.0,520.0,2463.0,1010.0,14.0,1.0,26.0,9.0,645.0,138055,Central Midfield,1994-01-28,31,"['Algeria', 'France']",177.0,right,2024-08-17,Ohod Club,2026-06-30,2000000.0,
