Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
667,Francis Coquelin,FRA,"MF,FW",Nantes,fr  Ligue 1,33-302,1991.0,2.0,1.0,46.0,0.5,,,,,,,,,,,0.0,,,,,23.0,2.0,45.0,0.0,1.0,1.0,0.0,1.5,1.0,0.0,1.0,1.96,2.61,1.4,0.7,0.7,1.31,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,6.0,1.0,0.0,15.0,16.0,93.8,195.0,71.0,11.0,12.0,91.7,4.0,4.0,100.0,0.0,0.0,,1.0,0.9,0.1,0.1,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5,0.5,1.4,0.0,1.0,0.0,1.96,1.96,0.0,1.96,1.08,1.69,2.77,1.08,2.77,3.0,5.87,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.96,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,3.91,0.0,0.0,,13.6,0.0,0.27,-0.5,-0.5,24.0,2.0,6.0,14.0,4.0,2.0,24.0,0.0,0.0,,0.0,,13.0,17.0,9.0,0.0,0.0,0.0,0.0,11.0,74869,Defensive Midfield,1991-05-13,33,"['France', 'Réunion']",177.0,right,2025-01-31,Without Club,2025-06-30,1000000.0,
686,Gabriel Moscardo,BRA,MF,Reims,fr  Ligue 1,19-164,2005.0,3.0,0.0,32.0,0.4,,,,,,,,,,,0.0,,,,,11.0,1.4,,0.0,3.0,11.0,7.0,0.67,0.0,0.0,0.0,0.0,0.57,0.4,0.5,-0.1,-0.27,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,16.0,87.5,213.0,43.0,9.0,11.0,81.8,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,2.81,0.0,0.0,,26.8,0.0,0.03,0.0,0.0,21.0,0.0,8.0,9.0,4.0,0.0,21.0,0.0,0.0,,0.0,,8.0,29.0,16.0,0.0,0.0,1.0,1.0,13.0,1086636,Defensive Midfield,2005-09-28,19,['Brazil'],185.0,right,2024-08-21,Paris Saint-Germain,2025-06-30,12000000.0,
701,Geoffrey Kondogbia,CTA,"DF,MF",Marseille,fr  Ligue 1,32-024,1993.0,18.0,15.0,1404.0,15.6,,,,,,,,,,,0.0,,,,,78.0,62.4,89.0,13.0,3.0,23.0,0.0,1.83,26.0,17.0,9.0,0.58,-0.81,22.7,21.5,1.2,0.08,-1.22,1.0,0.0,0.0,14.0,13.0,0.0,3.0,13.0,26.0,0.0,0.0,0.0,74.0,12.0,11.0,52.2,41.0,26.0,22.0,17.0,2.0,23.0,27.0,85.2,4.0,16.0,2.0,14.0,13.0,54.0,42.0,3.0,1193.0,1293.0,92.3,18902.0,5937.0,586.0,613.0,95.6,549.0,573.0,95.8,39.0,74.0,52.7,0.0,0.1,0.7,-0.1,2.0,86.0,9.0,1.0,73.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,17.0,1.09,13.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1293.0,1251.0,41.0,21.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1193.0,1.0,8.0,6.0,1.0,16.7,0.38,0.06,0.0,0.0,14.3,0.0,0.07,-0.4,-0.4,1436.0,94.0,456.0,845.0,140.0,8.0,1436.0,11.0,7.0,63.6,3.0,27.3,918.0,4261.0,2348.0,26.0,0.0,10.0,11.0,1122.0,127189,Defensive Midfield,1993-02-15,32,"['Central African Republic', 'France']",188.0,left,2023-07-01,: Ablöse €8.00m,2027-06-30,8000000.0,
706,Gerard Gumbau,ESP,MF,Rayo Vallecano,es  La Liga,30-083,1994.0,15.0,5.0,611.0,6.8,,,,,,,,,,,0.0,,,,,41.0,25.1,65.0,0.0,10.0,29.0,11.0,1.0,6.0,11.0,-5.0,-0.74,-0.98,10.3,8.7,1.6,0.23,0.22,4.0,0.0,0.0,16.0,8.0,2.0,33.0,3.0,12.0,0.0,0.0,0.0,15.0,11.0,14.0,44.0,14.0,12.0,7.0,6.0,1.0,6.0,12.0,50.0,6.0,7.0,3.0,4.0,3.0,17.0,10.0,0.0,221.0,300.0,73.7,3869.0,1240.0,107.0,123.0,87.0,81.0,102.0,79.4,26.0,60.0,43.3,1.0,1.2,0.7,-0.2,14.0,23.0,3.0,1.0,27.0,0.0,1.0,0.0,0.0,0.8,0.8,2.0,2.0,19.0,0.0,0.15,0.15,0.0,0.15,0.12,0.18,0.3,0.12,0.3,24.0,3.54,14.0,9.0,1.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,265.0,35.0,15.0,0.0,3.0,33.0,1.0,19.0,11.0,7.0,0.0,221.0,0.0,9.0,9.0,4.0,44.4,1.33,0.59,0.0,0.0,19.5,0.0,0.09,-0.8,-0.8,362.0,16.0,77.0,191.0,95.0,8.0,362.0,4.0,2.0,50.0,2.0,50.0,190.0,621.0,251.0,6.0,0.0,5.0,2.0,233.0,268670,Defensive Midfield,1994-12-18,30,['Spain'],188.0,left,2024-07-15,Granada CF,2025-06-30,2000000.0,
736,Granit Xhaka,SUI,MF,Leverkusen,de  Bundesliga,32-165,1992.0,25.0,25.0,2181.0,24.2,,,,,,,,,,,0.0,,,,,87.0,96.9,87.0,22.0,0.0,,0.0,2.12,55.0,28.0,27.0,1.11,3.72,45.6,23.8,21.8,0.9,1.05,3.0,0.0,0.0,23.0,24.0,0.0,24.0,8.0,22.0,0.0,0.0,0.0,127.0,24.0,16.0,60.0,36.0,22.0,11.0,19.0,6.0,19.0,32.0,59.4,13.0,24.0,5.0,19.0,8.0,44.0,31.0,1.0,1924.0,2141.0,89.9,32149.0,8974.0,981.0,1046.0,93.8,727.0,792.0,91.8,168.0,219.0,76.7,7.0,4.1,3.9,2.9,42.0,278.0,29.0,3.0,257.0,2.0,9.0,2.0,0.0,0.7,0.7,4.8,30.0,51.0,0.08,0.29,0.37,0.08,0.37,0.03,0.17,0.2,0.03,0.2,99.0,4.09,93.0,3.0,0.0,1.0,2.0,0.0,16.0,0.66,15.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2141.0,2046.0,87.0,44.0,7.0,17.0,24.0,24.0,0.0,0.0,0.0,0.0,1924.0,8.0,16.0,16.0,3.0,18.8,0.66,0.12,0.13,0.67,25.1,0.0,0.04,1.3,1.3,2309.0,54.0,321.0,1441.0,556.0,13.0,2309.0,14.0,6.0,42.9,8.0,57.1,1258.0,4616.0,2300.0,40.0,0.0,13.0,8.0,1800.0,111455,Defensive Midfield,1992-09-27,32,['Switzerland'],186.0,left,2023-07-06,Arsenal FC,2028-06-30,17000000.0,
742,Guido Rodríguez,ARG,MF,West Ham,eng  Premier League,30-333,1994.0,19.0,14.0,1017.0,11.3,,,,,,,,,,,0.0,,,,,54.0,40.4,71.0,3.0,5.0,5.0,7.0,1.37,16.0,18.0,-2.0,-0.18,0.66,15.5,18.3,-2.8,-0.25,0.22,5.0,0.0,0.0,15.0,11.0,1.0,4.0,12.0,16.0,0.0,0.0,0.0,46.0,8.0,7.0,53.3,30.0,16.0,19.0,11.0,0.0,14.0,30.0,46.7,16.0,21.0,9.0,12.0,12.0,42.0,28.0,1.0,419.0,498.0,84.1,7149.0,2000.0,201.0,230.0,87.4,180.0,197.0,91.4,32.0,51.0,62.7,0.0,0.1,0.1,-0.1,3.0,36.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,10.0,0.88,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,484.0,14.0,13.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,419.0,0.0,12.0,8.0,1.0,12.5,0.71,0.09,0.0,0.0,27.8,0.0,0.03,-0.2,-0.2,615.0,42.0,196.0,365.0,55.0,2.0,615.0,3.0,2.0,66.7,0.0,0.0,284.0,988.0,392.0,5.0,0.0,1.0,6.0,354.0,342385,Defensive Midfield,1994-04-12,30,"['Argentina', 'Italy']",185.0,right,2024-08-06,Real Betis Balompié,2027-06-30,15000000.0,
748,Hakan Çalhanoğlu,TUR,MF,Inter,it  Serie A,31-031,1994.0,20.0,18.0,1291.0,14.3,,,,,,,,,,,4.0,,,,,65.0,51.2,69.0,4.0,2.0,24.0,1.0,2.15,33.0,14.0,19.0,1.32,0.08,26.1,11.8,14.3,0.99,0.1,3.0,0.0,0.0,11.0,10.0,0.0,92.0,13.0,16.0,0.0,1.0,0.0,77.0,13.0,13.0,50.0,32.0,16.0,5.0,17.0,10.0,15.0,26.0,57.7,11.0,9.0,5.0,4.0,13.0,45.0,11.0,0.0,1036.0,1185.0,87.4,20015.0,6269.0,398.0,433.0,91.9,480.0,522.0,92.0,140.0,196.0,71.4,3.0,3.9,4.0,-0.9,35.0,113.0,21.0,7.0,127.0,5.0,8.0,2.0,3.0,3.9,0.8,4.7,39.0,32.0,0.35,0.21,0.56,0.14,0.35,0.27,0.28,0.55,0.05,0.33,75.0,5.23,46.0,23.0,0.0,4.0,0.0,2.0,10.0,0.7,6.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1185.0,1068.0,116.0,43.0,4.0,13.0,92.0,2.0,70.0,24.0,37.0,1.0,1036.0,1.0,7.0,28.0,9.0,32.1,1.95,0.63,0.07,0.22,28.0,4.0,0.03,1.1,1.2,1313.0,26.0,244.0,706.0,370.0,19.0,1309.0,3.0,1.0,33.3,2.0,66.7,803.0,4212.0,2242.0,43.0,6.0,12.0,5.0,936.0,126414,Defensive Midfield,1994-02-08,31,"['Türkiye', 'Germany']",178.0,right,2021-07-01,AC Milan,2027-06-30,40000000.0,
751,Hamzat Ojediran,NGA,"MF,FW",Lens,fr  Ligue 1,21-117,2003.0,14.0,1.0,376.0,4.2,,,,,,,,,,,0.0,,,,,27.0,16.7,76.0,0.0,13.0,23.0,6.0,1.36,5.0,5.0,0.0,0.0,-0.05,7.1,4.9,2.1,0.51,0.37,4.0,0.0,0.0,16.0,3.0,1.0,2.0,10.0,13.0,0.0,0.0,0.0,23.0,8.0,10.0,44.4,25.0,13.0,11.0,12.0,2.0,5.0,15.0,33.3,10.0,10.0,2.0,8.0,10.0,35.0,7.0,0.0,180.0,221.0,81.4,2803.0,839.0,96.0,107.0,89.7,64.0,73.0,87.7,14.0,24.0,58.3,0.0,0.4,0.4,-0.4,2.0,19.0,2.0,0.0,19.0,1.0,1.0,1.0,0.0,0.5,0.5,0.9,2.0,1.0,0.24,0.0,0.24,0.24,0.24,0.11,0.1,0.22,0.11,0.22,9.0,2.17,6.0,0.0,0.0,3.0,0.0,0.0,2.0,0.48,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,217.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,180.0,2.0,1.0,7.0,3.0,42.9,1.68,0.72,0.14,0.33,20.2,0.0,0.07,0.5,0.5,303.0,9.0,70.0,180.0,56.0,6.0,303.0,8.0,3.0,37.5,4.0,50.0,126.0,573.0,197.0,7.0,0.0,5.0,0.0,151.0,718312,Defensive Midfield,2003-11-14,21,['Nigeria'],174.0,right,2024-08-08,Debreceni VSC,2028-06-30,2000000.0,"Yellow card suspension - until Feb 24, 2025 - Ligue 1 - 1 matchday"
761,Harry Winks,ENG,MF,Leicester City,eng  Premier League,29-037,1996.0,21.0,17.0,1511.0,16.8,,,,,,,,,,,0.0,,,,,72.0,60.0,80.0,12.0,4.0,36.0,3.0,0.48,17.0,32.0,-15.0,-0.89,1.07,16.0,28.6,-12.6,-0.75,0.61,4.0,0.0,0.0,9.0,12.0,0.0,32.0,9.0,11.0,0.0,0.0,0.0,102.0,8.0,6.0,57.1,24.0,11.0,12.0,10.0,2.0,13.0,30.0,43.3,17.0,16.0,6.0,10.0,9.0,33.0,20.0,0.0,882.0,1012.0,87.2,13665.0,4956.0,459.0,498.0,92.2,347.0,380.0,91.3,44.0,76.0,57.9,2.0,1.2,1.5,0.8,16.0,106.0,7.0,5.0,98.0,0.0,2.0,0.0,0.0,0.2,0.2,1.4,19.0,11.0,0.0,0.12,0.12,0.0,0.12,0.01,0.07,0.08,0.01,0.08,36.0,2.14,28.0,7.0,0.0,1.0,0.0,0.0,3.0,0.18,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0,948.0,61.0,35.0,4.0,2.0,32.0,5.0,16.0,11.0,3.0,0.0,882.0,3.0,10.0,9.0,3.0,33.3,0.54,0.18,0.0,0.0,29.2,0.0,0.02,-0.2,-0.2,1121.0,49.0,272.0,720.0,143.0,1.0,1121.0,11.0,2.0,18.2,8.0,72.7,674.0,3149.0,1466.0,12.0,0.0,13.0,8.0,800.0,249126,Defensive Midfield,1996-02-02,29,['England'],178.0,right,2023-07-01,: Ablöse €11.60m,2026-06-30,12000000.0,
779,Hugo Guillamón,ESP,MF,Valencia,es  La Liga,25-039,2000.0,11.0,4.0,363.0,4.0,,,,,,,,,,,0.0,,,,,33.0,14.9,70.0,1.0,7.0,12.0,16.0,1.09,1.0,7.0,-6.0,-1.49,-1.1,1.7,8.9,-7.2,-1.79,-1.72,2.0,0.0,0.0,6.0,4.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,21.0,5.0,4.0,55.6,11.0,8.0,1.0,9.0,1.0,9.0,10.0,90.0,1.0,3.0,1.0,2.0,5.0,16.0,9.0,1.0,154.0,188.0,81.9,2607.0,748.0,75.0,86.0,87.2,64.0,75.0,85.3,13.0,23.0,56.5,0.0,0.0,0.3,0.0,2.0,11.0,4.0,1.0,15.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,7.0,1.73,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,178.0,9.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,1.0,2.0,1.0,50.0,0.5,0.25,0.0,0.0,24.6,0.0,0.04,-0.1,-0.1,227.0,13.0,62.0,128.0,37.0,1.0,227.0,2.0,1.0,50.0,1.0,50.0,85.0,364.0,129.0,1.0,0.0,3.0,3.0,146.0,495629,Defensive Midfield,2000-01-31,25,['Spain'],178.0,right,2020-07-01,Valencia Mestalla,2026-06-30,6000000.0,
793,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,eng  Premier League,27-099,1997.0,7.0,3.0,274.0,3.0,,,,,,,,,,,0.0,,,,,39.0,10.9,71.0,1.0,4.0,16.0,1.0,1.57,6.0,2.0,4.0,1.31,0.99,4.9,2.8,2.1,0.68,0.7,2.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,22.0,5.0,5.0,50.0,18.0,10.0,5.0,12.0,1.0,4.0,10.0,40.0,6.0,5.0,0.0,5.0,2.0,20.0,4.0,0.0,113.0,145.0,77.9,1621.0,495.0,68.0,77.0,88.3,38.0,47.0,80.9,5.0,10.0,50.0,1.0,0.3,0.1,0.7,2.0,8.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,0.33,0.33,0.0,0.33,0.01,0.1,0.11,0.01,0.11,4.0,1.31,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,138.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,7.0,1.0,1.0,100.0,0.33,0.33,0.0,0.0,32.0,0.0,0.02,0.0,0.0,189.0,8.0,44.0,120.0,27.0,7.0,189.0,1.0,0.0,0.0,1.0,100.0,73.0,284.0,83.0,2.0,0.0,4.0,1.0,97.0,375885,Defensive Midfield,1997-12-02,27,"[""Cote d'Ivoire""]",191.0,right,2023-09-01,PSV Eindhoven,2028-06-30,28000000.0,
795,Ibrahim Sulemana,GHA,MF,Atalanta,it  Serie A,21-293,2003.0,5.0,1.0,122.0,1.4,,,,,,,,,,,0.0,,,,,24.0,4.8,73.0,0.0,4.0,12.0,21.0,2.6,1.0,1.0,0.0,0.0,-1.39,0.3,1.8,-1.5,-1.12,-2.05,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,2.0,66.7,5.0,2.0,2.0,3.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,98.0,111.0,88.3,1698.0,362.0,40.0,45.0,88.9,50.0,55.0,90.9,6.0,6.0,100.0,0.0,0.0,0.1,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,111.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,123.0,1.0,14.0,90.0,19.0,0.0,123.0,1.0,0.0,0.0,0.0,0.0,94.0,568.0,262.0,5.0,0.0,4.0,2.0,97.0,982267,Defensive Midfield,2003-05-22,21,['Ghana'],180.0,right,2024-07-17,Cagliari Calcio,2028-06-30,6000000.0,
798,Ibrahima Sissoko,MLI,MF,Bochum,de  Bundesliga,27-135,1997.0,24.0,22.0,1962.0,21.8,,,,,,,,,,,0.0,,,,,82.0,87.2,86.0,12.0,2.0,36.0,0.0,0.79,23.0,44.0,-21.0,-0.96,-0.34,27.4,41.4,-14.0,-0.64,0.91,6.0,0.0,0.0,56.0,24.0,2.0,15.0,31.0,36.0,1.0,1.0,0.0,111.0,54.0,47.0,53.5,52.0,36.0,26.0,22.0,4.0,22.0,40.0,55.0,18.0,25.0,5.0,20.0,31.0,83.0,47.0,0.0,568.0,754.0,75.3,9652.0,3232.0,252.0,301.0,83.7,261.0,318.0,82.1,45.0,87.0,51.7,1.0,0.8,2.1,0.2,17.0,58.0,11.0,4.0,79.0,2.0,3.0,2.0,0.0,1.1,1.1,2.0,27.0,46.0,0.09,0.05,0.14,0.09,0.14,0.05,0.04,0.09,0.05,0.09,45.0,2.06,35.0,0.0,2.0,1.0,4.0,3.0,3.0,0.14,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,754.0,743.0,10.0,3.0,2.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,568.0,1.0,18.0,19.0,5.0,26.3,0.87,0.23,0.11,0.4,18.3,0.0,0.06,0.9,0.9,1020.0,57.0,286.0,574.0,177.0,36.0,1020.0,41.0,21.0,51.2,17.0,41.5,495.0,2561.0,1107.0,14.0,2.0,25.0,20.0,561.0,372712,Defensive Midfield,1997-10-27,27,"['Mali', 'France']",193.0,right,2024-07-01,RC Strasbourg Alsace,2027-06-30,4500000.0,
805,Iker Muñoz,ESP,MF,Osasuna,es  La Liga,22-126,2002.0,14.0,3.0,378.0,4.2,,,,,,,,,,,0.0,,,,,27.0,15.6,68.0,1.0,11.0,16.0,3.0,1.07,4.0,7.0,-3.0,-0.71,-0.63,5.4,5.8,-0.4,-0.09,0.25,2.0,0.0,0.0,9.0,7.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,19.0,8.0,10.0,44.4,5.0,2.0,3.0,2.0,0.0,3.0,4.0,75.0,1.0,6.0,1.0,5.0,3.0,8.0,7.0,1.0,145.0,190.0,76.3,2437.0,624.0,72.0,81.0,88.9,60.0,74.0,81.1,10.0,19.0,52.6,0.0,0.2,0.5,-0.2,3.0,14.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,8.0,1.9,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,187.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,145.0,0.0,7.0,5.0,0.0,0.0,1.19,0.0,0.0,,31.8,0.0,0.03,-0.2,-0.2,227.0,8.0,39.0,152.0,37.0,3.0,227.0,3.0,2.0,66.7,1.0,33.3,110.0,458.0,214.0,2.0,0.0,4.0,1.0,146.0,710677,Defensive Midfield,2002-09-05,22,['Spain'],180.0,right,2023-07-01,CA Osasuna Promesas,2027-06-30,3000000.0,
816,Ismaël Bennacer,ALG,MF,Milan,it  Serie A,27-100,1997.0,6.0,4.0,300.0,3.3,,,,,,,,,,,0.0,,,,,50.0,11.9,53.0,0.0,2.0,45.0,2.0,1.5,3.0,3.0,0.0,0.0,-0.41,4.7,4.1,0.6,0.19,-0.46,2.0,0.0,0.0,5.0,5.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0,17.0,3.0,1.0,75.0,5.0,4.0,1.0,3.0,1.0,1.0,7.0,14.3,6.0,5.0,3.0,2.0,3.0,8.0,1.0,0.0,197.0,221.0,89.1,3629.0,937.0,84.0,90.0,93.3,87.0,92.0,94.6,22.0,33.0,66.7,0.0,0.1,0.3,-0.1,4.0,22.0,4.0,1.0,23.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,12.0,3.6,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,210.0,11.0,7.0,0.0,5.0,6.0,1.0,3.0,2.0,0.0,0.0,197.0,0.0,1.0,3.0,2.0,66.7,0.9,0.6,0.0,0.0,31.1,0.0,0.03,-0.1,-0.1,249.0,7.0,48.0,151.0,50.0,1.0,249.0,10.0,9.0,90.0,1.0,10.0,156.0,971.0,406.0,4.0,0.0,3.0,3.0,199.0,351816,Defensive Midfield,1997-12-01,27,"['Algeria', 'France']",175.0,left,2025-02-03,AC Milan,2025-06-30,14000000.0,
864,James Garner,ENG,"MF,DF",Everton,eng  Premier League,23-363,2001.0,11.0,8.0,783.0,8.7,,,,,,,,,,,0.0,,,,,71.0,31.1,87.0,4.0,3.0,29.0,1.0,1.64,12.0,11.0,1.0,0.11,0.37,10.6,9.3,1.4,0.16,0.45,3.0,0.0,0.0,11.0,7.0,0.0,31.0,8.0,13.0,0.0,0.0,0.0,40.0,7.0,4.0,63.6,22.0,13.0,13.0,7.0,2.0,12.0,25.0,48.0,13.0,9.0,3.0,6.0,8.0,30.0,24.0,0.0,251.0,367.0,68.4,4351.0,1528.0,109.0,139.0,78.4,110.0,140.0,78.6,25.0,57.0,43.9,1.0,1.0,0.9,0.0,9.0,23.0,5.0,2.0,20.0,0.0,1.0,0.0,0.0,0.1,0.1,1.1,6.0,17.0,0.0,0.11,0.11,0.0,0.11,0.02,0.11,0.13,0.02,0.13,20.0,2.3,14.0,6.0,0.0,0.0,0.0,0.0,4.0,0.46,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,308.0,56.0,7.0,2.0,1.0,31.0,26.0,11.0,6.0,4.0,1.0,251.0,3.0,16.0,5.0,1.0,20.0,0.57,0.11,0.0,0.0,26.2,1.0,0.03,-0.1,-0.1,452.0,22.0,117.0,222.0,118.0,8.0,452.0,10.0,5.0,50.0,5.0,50.0,203.0,841.0,297.0,8.0,1.0,8.0,5.0,229.0,505219,Defensive Midfield,2001-03-13,23,['England'],182.0,right,2022-09-01,Manchester United,2026-06-30,20000000.0,
