Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,PrgC_90,PrgP_90,PrgR_90,xG_90,xAG_90,npxG_90,npxG+xAG_90,Possession_Influence,Defensive_Contribution,Final_Third_Impact,Tactical_Adaptability,TIS
Arne Maier,de GER,MF,Augsburg,24.0,1999.0,22,10,1003,11.1,2,4,6,2,0,0,0,0,1.5,1.5,2.3,3.9,17,64,66,0.18,0.36,0.54,0.18,0.54,0.14,0.21,0.35,0.14,0.35,Matches,1.5254237288135595,5.742771684945165,5.922233300099701,0.1345962113659023,0.20638085742771684,0.1345962113659023,0.34995014955134596,7.32801595214357,100.0,4.953888334995013,5.18444666001994,29.45071036889332
Sergio Arribas,es ESP,"MF,FW",Almería,21.0,2001.0,34,22,2047,22.7,9,4,13,9,0,0,1,0,8.6,8.6,3.7,12.2,56,81,94,0.4,0.18,0.57,0.4,0.57,0.38,0.16,0.54,0.38,0.54,Matches,2.4621397166585246,3.5613092330239375,4.132877381533953,0.378114313629702,0.16267708842208112,0.378114313629702,0.5363947239863215,5.642403517342454,94.44444444444444,9.5719345383488,7.94658850350106,29.448668105086032
Papu Gómez,ar ARG,"MF,FW",Monza,35.0,1988.0,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,Matches,4.390243902439025,6.585365853658537,2.1951219512195124,0.0,0.4390243902439025,0.0,0.4390243902439025,7.3170731707317085,100.0,4.573170731707316,6.504065040650408,29.446138211382117
Jacob Murphy,eng ENG,"FW,DF",Newcastle Utd,28.0,1995.0,21,14,1189,13.2,3,7,10,3,0,0,1,0,2.1,2.1,5.0,7.1,33,52,113,0.23,0.53,0.76,0.23,0.76,0.16,0.37,0.54,0.16,0.54,Matches,2.4978973927670314,3.9360807401177462,8.55340622371741,0.15895710681244746,0.37846930193439865,0.15895710681244746,0.5374264087468461,8.326324642556772,94.44444444444444,7.25399495374264,7.961872722175499,29.44409400990562
Niclas Füllkrug,de GER,FW,Dortmund,30.0,1993.0,29,27,2212,24.6,12,8,20,9,3,3,1,0,12.4,10.0,3.1,13.2,17,49,119,0.49,0.33,0.81,0.37,0.69,0.5,0.13,0.63,0.41,0.54,Matches,0.6916817359855334,1.9936708860759493,4.841772151898734,0.5045207956600362,0.12613019891500904,0.40687160940325495,0.5370705244122965,4.181735985533455,94.44444444444444,10.807527124773957,7.956600361663654,29.443926436608393
Álex Grimaldo,es ESP,DF,Leverkusen,27.0,1995.0,33,31,2784,30.9,10,13,23,10,0,0,1,0,5.7,5.7,9.1,14.8,77,162,261,0.32,0.42,0.74,0.32,0.74,0.18,0.3,0.48,0.18,0.48,Matches,2.4892241379310343,5.237068965517241,8.4375,0.18426724137931036,0.2941810344827586,0.18426724137931036,0.478448275862069,8.979885057471266,94.44444444444444,6.903286637931033,7.088122605363986,29.43003921216475
Bryan Mbeumo,cm CMR,FW,Brentford,23.0,1999.0,25,22,1960,21.8,9,6,15,6,3,3,2,0,9.8,7.4,4.6,12.1,74,88,195,0.41,0.28,0.69,0.28,0.55,0.45,0.21,0.66,0.34,0.55,Matches,3.397959183673469,4.040816326530612,8.954081632653061,0.45,0.21122448979591835,0.33979591836734696,0.5556122448979591,9.107142857142858,88.88888888888889,10.427295918367344,8.231292517006803,29.42704790249433
Saïd Benrahma,dz ALG,"FW,MF",West Ham,27.0,1995.0,13,5,620,6.9,0,1,1,0,0,1,1,0,1.8,1.0,1.4,2.5,28,28,70,0.0,0.15,0.15,0.0,0.15,0.27,0.21,0.47,0.15,0.36,Matches,4.064516129032258,4.064516129032258,10.161290322580644,0.26129032258064516,0.20322580645161287,0.14516129032258063,0.36290322580645157,10.161290322580644,94.44444444444444,6.350806451612901,5.376344086021505,29.41991487455197
Grejohn Kyei,fr FRA,FW,Clermont Foot,27.0,1995.0,26,10,1026,11.4,2,1,3,1,1,1,1,0,4.9,4.1,1.2,5.3,12,30,85,0.18,0.09,0.26,0.09,0.18,0.43,0.11,0.54,0.36,0.47,Matches,1.0526315789473684,2.631578947368421,7.456140350877193,0.4298245614035088,0.10526315789473684,0.3596491228070175,0.46491228070175433,6.189083820662769,94.44444444444444,9.320175438596488,6.887589343729695,29.41865659519168
Rodrigo Ribeiro,pt POR,"MF,FW",Nott'ham Forest,18.0,2005.0,4,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,10.588235294117647,10.588235294117647,5.294117647058823,0.0,0.0,0.0,0.0,14.705882352941176,100.0,0.0,0.0,29.41176470588235
Jadon Sancho,eng ENG,"FW,MF",Dortmund,23.0,2000.0,14,11,947,10.5,2,2,4,2,0,0,1,0,0.7,0.7,3.0,3.7,61,62,114,0.19,0.19,0.38,0.19,0.38,0.07,0.28,0.35,0.07,0.35,Matches,5.797254487856389,5.892291446673706,10.834213305174234,0.06652587117212248,0.28511087645195354,0.06652587117212248,0.35163674762407604,12.513199577613516,94.44444444444444,4.3558606124604005,5.209433298134461,29.41056552856975
Aliou Badara Baldé,gn GUI,"FW,DF",Nice,20.0,2002.0,7,0,69,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,2,8,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,6.521739130434782,2.608695652173913,10.434782608695652,0.13043478260869565,0.0,0.13043478260869565,0.13043478260869565,10.869565217391305,100.0,2.7173913043478253,1.9323671497584543,29.405193236714975
Christian Kouamé,ci CIV,FW,Fiorentina,25.0,1997.0,23,11,1089,12.1,2,1,3,2,0,0,0,0,1.9,1.9,1.8,3.7,12,41,110,0.17,0.08,0.25,0.17,0.25,0.16,0.15,0.31,0.16,0.31,Matches,0.9917355371900827,3.388429752066116,9.090909090909092,0.15702479338842976,0.1487603305785124,0.15702479338842976,0.3057851239669422,7.4839302112029396,100.0,4.8209366391184565,4.5301499846954405,29.385521885521886
Leroy Sané,de GER,FW,Bayern Munich,27.0,1996.0,27,25,2137,23.7,8,11,19,8,0,0,4,0,10.9,10.9,10.8,21.8,121,113,274,0.34,0.46,0.8,0.34,0.8,0.46,0.46,0.92,0.46,0.92,Matches,5.095928872250819,4.7590079550772115,11.53954141319607,0.45905474964904075,0.45484323818437067,0.45905474964904075,0.9181094992980815,11.885821244735613,77.77777777777777,14.301591015442208,13.60162221182343,29.375909894452242
Jeong Woo-yeong,kr KOR,"MF,FW",Stuttgart,23.0,1999.0,26,5,633,7.0,2,3,5,2,0,0,1,0,1.8,1.8,1.6,3.4,23,22,54,0.28,0.43,0.71,0.28,0.71,0.25,0.22,0.48,0.25,0.48,Matches,3.270142180094787,3.1279620853080567,7.677725118483412,0.2559241706161138,0.2274881516587678,0.2559241706161138,0.4834123222748815,7.819905213270142,94.44444444444444,7.701421800947866,7.161664033701949,29.368746708794102
Aïman Maurer,ma MAR,"MF,FW",Clermont Foot,18.0,2004.0,5,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,1.6071428571428572,3.2142857142857144,12.857142857142858,0.16071428571428573,0.0,0.16071428571428573,0.16071428571428573,9.821428571428573,100.0,3.348214285714285,2.3809523809523814,29.35639880952381
Florian Wirtz,de GER,MF,Leverkusen,20.0,2003.0,32,26,2372,26.4,11,11,22,10,1,1,3,0,8.9,8.2,7.5,15.7,138,224,306,0.42,0.42,0.83,0.38,0.8,0.34,0.29,0.62,0.31,0.6,Matches,5.236087689713322,8.499156829679595,11.61045531197302,0.3376897133220911,0.2845699831365936,0.3111298482293423,0.595699831365936,14.080944350758855,83.33333333333334,9.722807757166946,8.825182686902757,29.3431176222597
Denis Suárez,es ESP,"MF,FW",Villarreal,29.0,1994.0,4,1,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,13,7,0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.24,0.06,0.24,Matches,2.706766917293233,8.796992481203008,4.7368421052631575,0.06766917293233082,0.20300751879699247,0.06766917293233082,0.2706766917293233,9.022556390977446,100.0,3.5244360902255627,4.010025062656642,29.341322055137848
Lukas Nmecha,de GER,FW,Wolfsburg,24.0,1998.0,3,0,42,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,0,1,5,2.14,0.0,2.14,2.14,2.14,0.31,0.05,0.35,0.31,0.35,Matches,0.0,2.142857142857143,10.714285714285714,0.2142857142857143,0.0,0.2142857142857143,0.4285714285714286,7.142857142857142,100.0,4.4642857142857135,6.349206349206351,29.34027777777778
Cyril Ngonge,be BEL,FW,Napoli,23.0,2000.0,13,1,315,3.5,1,0,1,1,0,0,2,0,1.0,1.0,0.8,1.8,18,11,43,0.29,0.0,0.29,0.29,0.29,0.29,0.22,0.51,0.29,0.51,Matches,5.142857142857143,3.142857142857143,12.285714285714286,0.2857142857142857,0.2285714285714286,0.2857142857142857,0.5142857142857143,11.42857142857143,88.88888888888889,8.33333333333333,7.619047619047621,29.32936507936508
