Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Sidiki Cherif,fr FRA,FW,Angers,18-086,2006,7,3,324,3.6,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,8,3,16,0.00,0.00,0.00,0.00,0.00,0.20,0.05,0.25,0.20,0.25,Matches
Rayan Cherki,fr FRA,"FW,MF",Lyon,21-206,2003,21,15,"1,328",14.8,6,9,15,6,0,0,2,0,4.1,4.1,7.7,11.8,56,147,123,0.41,0.61,1.02,0.41,1.02,0.28,0.52,0.80,0.28,0.80,Matches
Lucas Chevalier,fr FRA,GK,Lille,23-125,2001,25,25,"2,250",25.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Pedro Chirivella,es ESP,MF,Nantes,27-292,1997,23,21,"1,800",20.0,0,2,2,0,0,0,4,0,0.3,0.3,1.2,1.5,6,130,18,0.00,0.10,0.10,0.00,0.10,0.02,0.06,0.08,0.02,0.08,Matches
Joris Chotard,fr FRA,MF,Montpellier,23-168,2001,17,17,"1,375",15.3,1,0,1,1,0,0,5,0,0.8,0.8,0.3,1.0,14,60,29,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,Matches
Djaoui Cissé,fr FRA,MF,Rennes,21-039,2004,5,5,396,4.4,1,0,1,1,0,0,3,0,0.2,0.2,0.1,0.3,5,31,3,0.23,0.00,0.23,0.23,0.23,0.04,0.03,0.07,0.04,0.07,Matches
Yoann Cissé,fr FRA,MF,Auxerre,20-088,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jonathan Clauss,fr FRA,"DF,MF",Nice,32-167,1992,20,19,"1,589",17.7,3,4,7,3,0,0,5,0,1.9,1.9,5.0,6.9,33,62,99,0.17,0.23,0.40,0.17,0.40,0.11,0.28,0.39,0.11,0.39,Matches
Marcus Coco,fr FRA,DF,Nantes,28-260,1996,16,9,820,9.1,0,1,1,0,0,0,3,1,0.0,0.0,1.2,1.3,10,32,35,0.00,0.11,0.11,0.00,0.11,0.00,0.14,0.14,0.00,0.14,Matches
Alois Confais,fr FRA,MF,Le Havre,28-185,1996,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Francis Coquelin,fr FRA,"MF,FW",Nantes,33-302,1991,2,1,46,0.5,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,0,3,1,0.00,1.96,1.96,0.00,1.96,1.08,1.69,2.77,1.08,2.77,Matches
Derek Cornelius,ca CAN,DF,Marseille,27-106,1997,16,13,"1,081",12.0,0,0,0,0,0,0,9,2,0.8,0.8,0.1,0.9,8,49,10,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.07,0.07,0.07,Matches
Pierre Cornud,fr FRA,DF,Saint-Étienne,28-089,1996,11,7,576,6.4,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,11,19,17,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
David Costa,pt POR,"MF,FW",Lens,24-065,2001,11,3,352,3.9,0,0,0,0,0,0,0,1,1.2,1.2,0.4,1.6,14,24,20,0.00,0.00,0.00,0.00,0.00,0.31,0.10,0.41,0.31,0.41,Matches
Logan Costa,cv CPV,DF,Toulouse,23-344,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,Matches
Grégoire Coudert,fr FRA,GK,Brest,25-342,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lasso Coulibaly,gh GHA,"FW,MF",Auxerre,22-143,2002,2,0,38,0.4,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,0,3,2.37,0.00,2.37,2.37,2.37,0.52,0.00,0.52,0.52,0.52,Matches
Mamadou Coulibaly,fr FRA,MF,Monaco,20-324,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.85,0.85,0.85,Matches
Soumaïla Coulibaly,fr FRA,DF,Brest,21-148,2003,7,5,438,4.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,24-021,2001,16,8,735,8.2,2,0,2,2,0,0,3,2,2.5,2.5,0.6,3.0,34,10,57,0.24,0.00,0.24,0.24,0.24,0.30,0.07,0.37,0.30,0.37,Matches
Marius Courcoul,fr FRA,"DF,MF",Angers,18-069,2007,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nicolas Cozza,fr FRA,DF,Nantes,26-062,1999,20,17,"1,485",16.5,1,0,1,1,0,0,2,1,1.2,1.2,1.4,2.6,21,50,37,0.06,0.00,0.06,0.06,0.06,0.07,0.09,0.16,0.07,0.16,Matches
Charlie Cresswell,eng ENG,DF,Toulouse,22-206,2002,23,21,"1,873",20.8,2,0,2,2,0,0,2,0,2.6,2.6,1.0,3.5,7,46,6,0.10,0.00,0.10,0.10,0.10,0.12,0.05,0.17,0.12,0.17,Matches
Kévin Danois,fr FRA,MF,Auxerre,20-256,2004,19,13,"1,199",13.3,0,0,0,0,0,0,0,0,1.3,1.3,2.0,3.3,15,82,42,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.25,0.10,0.25,Matches
Kevin Danso,at AUT,DF,Lens,26-173,1998,12,12,"1,080",12.0,0,0,0,0,0,0,3,0,0.5,0.5,1.0,1.5,9,52,1,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
Dante,br BRA,DF,Nice,41-144,1983,19,17,"1,553",17.3,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,15,75,7,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,,,8,1,74,0.8,1,0,1,1,0,0,0,0,1.0,1.0,0.2,1.2,2,2,3,1.22,0.00,1.22,1.22,1.22,1.24,0.24,1.48,1.24,1.48,Matches
Mohammed Daramy,dk DEN,FW,Reims,23-063,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,0,2,0.00,0.00,0.00,0.00,0.00,0.20,0.32,0.51,0.20,0.51,Matches
Jonathan David,ca CAN,FW,Lille,25-056,2000,23,19,"1,814",20.2,14,3,17,8,6,7,4,0,13.6,8.1,3.1,11.3,22,43,123,0.69,0.15,0.84,0.40,0.55,0.68,0.16,0.83,0.40,0.56,Matches
Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,24-024,2001,24,23,"2,027",22.5,7,4,11,5,2,2,1,0,5.8,4.2,3.1,7.3,75,55,143,0.31,0.18,0.49,0.22,0.40,0.26,0.14,0.39,0.19,0.32,Matches
Théo De Percin,mq MTQ,GK,Auxerre,24-037,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Thibault De Smet,be BEL,DF,Reims,26-279,1998,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Amar Dedić,ba BIH,"DF,FW",Marseille,22-205,2002,5,1,148,1.6,0,1,1,0,0,0,0,0,0.8,0.8,0.8,1.6,12,3,26,0.00,0.61,0.61,0.00,0.61,0.51,0.50,1.00,0.51,1.00,Matches
Romain Del Castillo,fr FRA,FW,Brest,28-347,1996,18,12,"1,024",11.4,5,3,8,2,3,4,0,0,4.6,1.4,2.6,4.0,24,48,93,0.44,0.26,0.70,0.18,0.44,0.40,0.23,0.63,0.12,0.36,Matches
Andy Delort,dz ALG,FW,Montpellier,33-153,1991,6,6,428,4.8,0,0,0,0,0,0,1,0,1.0,1.0,0.7,1.7,3,5,16,0.00,0.00,0.00,0.00,0.00,0.22,0.15,0.36,0.22,0.36,Matches
Ousmane Dembélé,fr FRA,FW,Paris S-G,27-300,1997,23,16,"1,394",15.5,20,5,25,19,1,1,1,0,14.2,13.4,6.5,19.9,105,107,203,1.29,0.32,1.61,1.23,1.55,0.92,0.42,1.34,0.87,1.29,Matches
Arthur Desmas,fr FRA,GK,Le Havre,30-338,1994,17,17,"1,530",17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mamadou Diakhon,fr FRA,"FW,MF",Reims,19-170,2005,21,3,567,6.3,1,0,1,1,0,0,2,0,0.4,0.4,0.5,0.9,42,13,65,0.16,0.00,0.16,0.16,0.16,0.06,0.08,0.14,0.06,0.14,Matches
Bafodé Diakité,fr FRA,DF,Lille,24-064,2001,24,24,"2,160",24.0,3,1,4,3,0,0,4,0,1.9,1.9,0.2,2.1,11,63,3,0.12,0.04,0.17,0.12,0.17,0.08,0.01,0.09,0.08,0.09,Matches
Oumar Diakité,ci CIV,FW,Reims,21-081,2003,23,20,"1,578",17.5,4,1,5,4,0,1,6,0,5.5,4.7,1.1,5.8,24,44,90,0.23,0.06,0.29,0.23,0.29,0.31,0.06,0.37,0.27,0.33,Matches
Habib Diarra,sn SEN,"MF,FW",Strasbourg,21-067,2004,23,23,"1,947",21.6,4,3,7,2,2,2,6,0,3.0,1.4,4.0,5.4,51,97,92,0.18,0.14,0.32,0.09,0.23,0.14,0.18,0.32,0.06,0.25,Matches
Krépin Diatta,sn SEN,DF,Monaco,26-014,1999,12,2,369,4.1,0,0,0,0,0,0,1,0,0.2,0.2,0.8,0.9,12,17,33,0.00,0.00,0.00,0.00,0.00,0.04,0.19,0.23,0.04,0.23,Matches
Kandet Diawara,gn GUI,FW,Le Havre,25-029,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mahamadou Diawara,fr FRA,MF,Le Havre,20-022,2005,7,5,416,4.6,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,5,12,2,0.00,0.22,0.22,0.00,0.22,0.07,0.08,0.15,0.07,0.15,Matches
Mahamadou Diawara,fr FRA,MF,Lyon,20-022,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bamba Dieng,sn SEN,"FW,MF",Angers,24-353,2000,15,5,485,5.4,3,0,3,2,1,1,1,0,3.0,2.3,0.0,2.3,6,4,30,0.56,0.00,0.56,0.37,0.37,0.57,0.00,0.57,0.42,0.42,Matches
Kembo Diliwidi,fr FRA,DF,Lens,19-036,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sinaly Diomande,ci CIV,DF,Auxerre,23-336,2001,15,14,"1,240",13.8,3,2,5,3,0,0,3,0,1.0,1.0,0.5,1.5,2,48,4,0.22,0.15,0.36,0.22,0.36,0.07,0.04,0.11,0.07,0.11,Matches
Lois Diony,fr FRA,FW,Angers,32-081,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sérigné Diop,sn SEN,FW,Brest,19-303,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sofiane Diop,fr FRA,"MF,FW",Nice,24-275,2000,21,7,870,9.7,6,3,9,6,0,0,3,0,5.9,5.9,1.6,7.4,20,48,49,0.62,0.31,0.93,0.62,0.93,0.61,0.16,0.77,0.61,0.77,Matches
Andy Diouf,fr FRA,MF,Lens,21-298,2003,25,20,"1,658",18.4,1,1,2,1,0,0,2,0,1.9,1.9,1.8,3.7,56,89,58,0.05,0.05,0.11,0.05,0.11,0.10,0.10,0.20,0.10,0.20,Matches
Yehvann Diouf,fr FRA,GK,Reims,25-115,1999,25,25,"2,250",25.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Assane Dioussé,sn SEN,MF,Auxerre,27-172,1997,10,2,215,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,16,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Álex Domínguez,es ESP,GK,Toulouse,26-224,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Gianluigi Donnarumma,it ITA,GK,Paris S-G,26-014,1999,19,19,"1,641",18.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Désiré Doué,fr FRA,"FW,MF",Paris S-G,19-281,2005,22,12,"1,202",13.4,2,6,8,2,0,0,1,0,2.7,2.7,5.9,8.6,70,94,150,0.15,0.45,0.60,0.15,0.60,0.20,0.44,0.64,0.20,0.64,Matches
Guela Doué,ci CIV,DF,Strasbourg,22-145,2002,24,23,"2,086",23.2,1,0,1,1,0,0,5,0,0.8,0.8,0.3,1.1,39,130,42,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Douglas,br BRA,MF,Nantes,28-057,1997,20,20,"1,632",18.1,2,2,4,2,0,0,6,0,2.6,2.6,1.4,4.0,8,91,26,0.11,0.11,0.22,0.11,0.22,0.14,0.08,0.22,0.14,0.22,Matches
Ismaël Doukouré,fr FRA,"MF,DF",Strasbourg,21-230,2003,22,22,"1,868",20.8,0,1,1,0,0,0,6,0,0.1,0.1,0.9,1.0,12,81,6,0.00,0.05,0.05,0.00,0.05,0.00,0.04,0.05,0.00,0.05,Matches
Kamory Doumbia,ml MLI,MF,Brest,22-021,2003,21,9,929,10.3,1,1,2,1,0,0,0,0,1.7,1.7,0.9,2.6,8,45,38,0.10,0.10,0.19,0.10,0.19,0.17,0.09,0.25,0.17,0.25,Matches
Amidou Doumbouya,fr FRA,DF,Nice,17-218,2007,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jean-Kevin Duverne,ht HAI,DF,Nantes,27-242,1997,9,7,537,6.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,6,22,8,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
Stefan Džodić,rs SRB,"DF,MF",Montpellier,19-361,2005,5,2,190,2.1,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,2,7,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Aron Dønnum,no NOR,"DF,MF",Toulouse,26-325,1998,24,23,"1,976",22.0,1,2,3,1,0,0,4,0,1.6,1.6,3.7,5.4,80,94,105,0.05,0.09,0.14,0.05,0.14,0.07,0.17,0.25,0.07,0.25,Matches
Noah Edjouma,fr FRA,"MF,FW",Toulouse,19-158,2005,5,0,80,0.9,2,0,2,2,0,0,0,0,1.3,1.3,0.0,1.3,3,1,8,2.25,0.00,2.25,2.25,2.25,1.45,0.00,1.45,1.45,1.45,Matches
Jacques Ekomie,ga GAB,DF,Angers,21-204,2003,11,3,343,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,10,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,23-055,2002,20,20,"1,765",19.6,1,0,1,1,0,0,3,0,0.3,0.3,0.7,1.1,16,96,9,0.05,0.00,0.05,0.05,0.05,0.02,0.04,0.06,0.02,0.06,Matches
Meschak Elia,cd COD,"FW,DF",Nantes,27-217,1997,5,0,82,0.9,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,7,3,12,1.10,0.00,1.10,1.10,1.10,1.10,0.06,1.16,1.10,1.16,Matches
Breel Embolo,ch SUI,"FW,MF",Monaco,28-025,1997,21,13,"1,221",13.6,4,4,8,4,0,0,3,0,8.8,8.8,4.3,13.1,12,32,100,0.29,0.29,0.59,0.29,0.59,0.65,0.31,0.96,0.65,0.96,Matches
Emanuel Emegha,nl NED,FW,Strasbourg,22-036,2003,20,20,"1,670",18.6,11,2,13,11,0,0,4,0,13.3,13.3,2.1,15.3,27,8,75,0.59,0.11,0.70,0.59,0.70,0.72,0.11,0.83,0.72,0.83,Matches
Romain Faivre,fr FRA,"MF,FW",Brest,26-240,1998,18,9,818,9.1,3,2,5,2,1,1,2,0,2.5,1.7,1.9,3.6,24,44,37,0.33,0.22,0.55,0.22,0.44,0.28,0.21,0.49,0.19,0.40,Matches
Khalil Fayad,fr FRA,"MF,FW",Montpellier,20-275,2004,13,6,646,7.2,0,0,0,0,0,0,2,0,0.8,0.8,0.2,0.9,10,34,13,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
Luiz Felipe,it ITA,DF,Marseille,27-354,1997,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Zinedine Ferhat,dz ALG,FW,Angers,32-010,1993,17,5,597,6.6,2,0,2,2,0,0,1,0,1.4,1.4,1.8,3.2,14,28,49,0.30,0.00,0.30,0.30,0.30,0.20,0.27,0.48,0.20,0.48,Matches
Edimilson Fernandes,ch SUI,MF,Brest,28-330,1996,14,9,804,8.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.9,3,27,1,0.00,0.11,0.11,0.00,0.11,0.04,0.06,0.10,0.04,0.10,Matches
Matias Fernandez-Pardo,be BEL,FW,Lille,20-036,2005,13,5,466,5.2,1,1,2,1,0,0,3,0,0.3,0.3,1.1,1.4,25,10,37,0.19,0.19,0.39,0.19,0.39,0.07,0.21,0.27,0.07,0.27,Matches
Jordan Ferri,fr FRA,MF,Montpellier,32-364,1992,17,13,"1,132",12.6,0,1,1,0,0,0,5,1,0.3,0.3,0.5,0.8,8,89,26,0.00,0.08,0.08,0.00,0.08,0.02,0.04,0.06,0.02,0.06,Matches
Karol Fila,pl POL,MF,Strasbourg,26-271,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Malick Fofana,be BEL,FW,Lyon,19-345,2005,23,12,"1,186",13.2,3,4,7,3,0,0,1,0,2.9,2.9,2.5,5.4,74,36,136,0.23,0.30,0.53,0.23,0.53,0.22,0.19,0.41,0.22,0.41,Matches
Rayan Fofana,fr FRA,"FW,MF",Lens,19-027,2006,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Seko Fofana,ci CIV,MF,Rennes,29-308,1995,9,4,441,4.9,1,1,2,1,0,0,3,0,0.7,0.7,0.7,1.4,20,39,21,0.20,0.20,0.41,0.20,0.41,0.14,0.15,0.29,0.14,0.29,Matches
Yahia Fofana,ci CIV,GK,Angers,24-202,2000,25,25,"2,250",25.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lamine Fomba,fr FRA,MF,Saint-Étienne,27-044,1998,7,3,217,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,5,18,5,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13,Matches
Przemysław Frankowski,pl POL,DF,Lens,29-333,1995,18,16,"1,387",15.4,4,2,6,2,2,2,3,0,2.3,0.7,2.5,3.2,33,117,95,0.26,0.13,0.39,0.13,0.26,0.15,0.16,0.31,0.05,0.21,Matches
Angelo Fulgini,fr FRA,"MF,FW",Lens,28-203,1996,20,11,925,10.3,1,1,2,1,0,0,3,0,2.1,2.1,2.6,4.7,24,62,103,0.10,0.10,0.19,0.10,0.19,0.21,0.25,0.46,0.21,0.46,Matches
Kyogo Furuhashi,jp JPN,FW,Rennes,30-050,1995,3,1,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
Gauthier Gallon,fr FRA,GK,Rennes,31-322,1993,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ignatius Ganago,cm CMR,"FW,MF",Nantes,26-023,1999,11,1,241,2.7,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,9,26,0.00,0.00,0.00,0.00,0.00,0.15,0.09,0.25,0.15,0.25,Matches
Ulisses Garcia,ch SUI,DF,Marseille,29-059,1996,13,5,504,5.6,2,1,3,2,0,0,1,0,1.5,1.5,0.7,2.2,11,19,69,0.36,0.18,0.54,0.36,0.54,0.27,0.12,0.38,0.27,0.38,Matches
Jean-Philippe Gbamin,ci CIV,MF,Nantes,29-167,1995,14,2,216,2.4,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,12,1,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
Mory Gbane,ci CIV,"DF,MF",Reims,24-076,2000,5,5,405,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,15,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Yann Gboho,fr FRA,"MF,FW",Toulouse,24-056,2001,22,19,"1,663",18.5,2,2,4,2,0,0,2,0,3.7,3.7,2.6,6.3,85,68,148,0.11,0.11,0.22,0.11,0.22,0.20,0.14,0.34,0.20,0.34,Matches
Denis Genreau,au AUS,MF,Toulouse,25-294,1999,8,2,222,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,9,13,7,0.00,0.00,0.00,0.00,0.00,0.12,0.19,0.31,0.12,0.31,Matches
Aleksandr Golovin,ru RUS,"MF,FW",Monaco,28-285,1996,17,13,"1,136",12.6,3,0,3,3,0,0,1,0,2.3,2.3,2.4,4.7,38,112,72,0.24,0.00,0.24,0.24,0.24,0.18,0.19,0.37,0.18,0.37,Matches
André Gomes,pt POR,MF,Lille,31-224,1993,14,10,780,8.7,0,0,0,0,0,0,3,0,0.4,0.4,0.5,0.9,11,67,18,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.10,0.05,0.10,Matches
Angel Gomes,eng ENG,MF,Lille,24-192,2000,14,10,736,8.2,1,1,2,1,0,1,1,0,1.7,0.9,2.1,3.0,15,49,47,0.12,0.12,0.24,0.12,0.24,0.21,0.26,0.47,0.11,0.37,Matches
Carlos Gómez,co COL,"MF,FW",Rennes,22-180,2002,13,2,319,3.5,1,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,8,8,42,0.28,0.00,0.28,0.28,0.28,0.05,0.07,0.11,0.05,0.11,Matches
Mathieu Gorgelin,fr FRA,GK,Le Havre,34-218,1990,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Amine Gouiri,dz ALG,"FW,MF",Marseille,25-023,2000,6,5,457,5.1,3,3,6,3,0,0,0,0,3.5,3.5,2.4,5.9,12,12,58,0.59,0.59,1.18,0.59,1.18,0.70,0.46,1.16,0.70,1.16,Matches
Amine Gouiri,dz ALG,"MF,FW",Rennes,25-023,2000,19,11,"1,037",11.5,3,2,5,3,0,0,2,0,3.5,3.5,0.4,3.9,22,46,63,0.26,0.17,0.43,0.26,0.43,0.30,0.03,0.34,0.30,0.34,Matches
Jonathan Gradit,fr FRA,DF,Lens,32-107,1992,18,17,"1,485",16.5,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.0,10,85,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,Matches
Samuel Grandsir,fr FRA,"MF,FW",Le Havre,28-209,1996,6,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,5,6,5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.67,Matches
Mason Greenwood,eng ENG,"FW,MF",Marseille,23-161,2001,25,24,"2,073",23.0,15,3,18,10,5,6,1,0,11.8,7.0,4.1,11.1,94,116,224,0.65,0.13,0.78,0.43,0.56,0.51,0.18,0.69,0.30,0.48,Matches
Albert Grønbaek,dk DEN,"MF,FW",Rennes,23-292,2001,16,9,813,9.0,2,1,3,2,0,0,1,0,1.5,1.5,1.0,2.5,23,30,58,0.22,0.11,0.33,0.22,0.33,0.17,0.12,0.28,0.17,0.28,Matches
Gabriel Gudmundsson,se SWE,DF,Lille,25-316,1999,23,17,"1,494",16.6,2,0,2,2,0,0,3,0,0.6,0.6,1.0,1.6,60,78,96,0.12,0.00,0.12,0.12,0.12,0.04,0.06,0.10,0.04,0.10,Matches
Axel Gueguin,fr FRA,FW,Montpellier,19-352,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Evann Guessand,ci CIV,"FW,MF",Nice,23-253,2001,25,25,"2,132",23.7,10,7,17,10,0,0,2,0,7.9,7.9,4.5,12.4,76,66,133,0.42,0.30,0.72,0.42,0.72,0.33,0.19,0.52,0.33,0.52,Matches
Bahereba Guirassy,fr FRA,"FW,MF",Nantes,18-194,2006,15,2,317,3.5,2,0,2,2,0,0,0,0,0.7,0.7,0.1,0.8,13,6,32,0.57,0.00,0.57,0.57,0.57,0.20,0.01,0.22,0.20,0.22,Matches
Massadio Haïdara,ml MLI,DF,Brest,32-099,1992,14,13,"1,056",11.7,0,0,0,0,0,0,3,1,0.2,0.2,0.3,0.4,23,51,44,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
