Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Nico O’Reilly,eng ENG,"MF,DF",Manchester City,19-355,2005,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
Alex Palmer,eng ENG,GK,Ipswich Town,28-213,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Cole Palmer,eng ENG,MF,Chelsea,22-309,2002,28,28,"2,441",27.1,14,6,20,11,3,4,4,0,15.2,12.1,8.6,20.7,85,157,141,0.52,0.22,0.74,0.41,0.63,0.56,0.32,0.88,0.45,0.76,Matches
Emerson Palmieri,it ITA,DF,West Ham,30-220,1994,24,22,"1,702",18.9,2,1,3,2,0,0,5,0,1.6,1.6,1.5,3.1,33,47,66,0.11,0.05,0.16,0.11,0.16,0.08,0.08,0.16,0.08,0.16,Matches
Lucas Paquetá,br BRA,"MF,FW",West Ham,27-196,1997,24,20,"1,725",19.2,4,0,4,2,2,2,6,0,4.8,3.3,2.1,5.3,15,94,64,0.21,0.00,0.21,0.10,0.10,0.25,0.11,0.36,0.17,0.28,Matches
Thomas Partey,gh GHA,"MF,DF",Arsenal,31-271,1993,27,23,"2,099",23.3,3,2,5,3,0,0,3,0,1.7,1.7,1.9,3.6,28,147,34,0.13,0.09,0.21,0.13,0.21,0.07,0.08,0.16,0.07,0.16,Matches
Nathan Patterson,sct SCO,"DF,FW",Everton,23-146,2001,7,0,129,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,7,7,0.00,0.00,0.00,0.00,0.00,0.05,0.24,0.29,0.05,0.29,Matches
Andreas Pereira,br BRA,MF,Fulham,29-069,1996,25,18,"1,487",16.5,2,3,5,2,0,1,7,0,3.1,2.4,3.5,5.9,17,89,61,0.12,0.18,0.30,0.12,0.30,0.19,0.21,0.40,0.14,0.36,Matches
Ricardo Pereira,pt POR,DF,Leicester City,31-156,1993,3,2,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Kalvin Phillips,eng ENG,MF,Ipswich Town,29-099,1995,16,13,"1,120",12.4,0,0,0,0,0,0,5,1,0.4,0.4,0.2,0.6,4,44,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Jaden Philogene Bidace,eng ENG,"FW,MF",Aston Villa,23-031,2002,11,2,332,3.7,0,0,0,0,0,0,4,1,0.5,0.5,0.3,0.8,7,4,17,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.20,0.13,0.20,Matches
Jaden Philogene Bidace,eng ENG,"FW,DF",Ipswich Town,23-031,2002,6,4,379,4.2,2,0,2,2,0,0,0,0,1.9,1.9,0.2,2.1,12,10,30,0.47,0.00,0.47,0.47,0.47,0.45,0.06,0.50,0.45,0.50,Matches
Jordan Pickford,eng ENG,GK,Everton,31-004,1994,28,28,"2,520",28.0,0,1,1,0,0,0,6,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.04,0.04,0.00,0.04,0.00,0.01,0.01,0.00,0.01,Matches
Ethan Pinnock,jm JAM,DF,Brentford,31-286,1993,20,19,"1,741",19.3,2,0,2,2,0,0,2,0,0.9,0.9,1.2,2.0,3,40,8,0.10,0.00,0.10,0.10,0.10,0.05,0.06,0.11,0.05,0.11,Matches
Daniel Podence,pt POR,"MF,FW",Wolves,29-141,1995,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Alfie Pond,eng ENG,DF,Wolves,21-010,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nick Pope,eng ENG,GK,Newcastle Utd,32-326,1992,18,18,"1,620",18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pedro Porro,es ESP,DF,Tottenham,25-179,1999,28,24,"2,280",25.3,2,5,7,2,0,0,2,0,1.5,1.5,3.2,4.7,57,128,93,0.08,0.20,0.28,0.08,0.28,0.06,0.13,0.18,0.06,0.18,Matches
Jarell Quansah,eng ENG,DF,Liverpool,22-041,2003,10,2,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,10,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Hákon Rafn Valdimarsson,is ISL,GK,Brentford,23-149,2001,2,1,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Aaron Ramsdale,eng ENG,GK,Southampton,26-301,1998,20,20,"1,800",20.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,23-287,2001,21,15,"1,248",13.9,1,3,4,1,0,0,1,0,1.3,1.3,1.8,3.1,49,58,84,0.07,0.22,0.29,0.07,0.29,0.09,0.13,0.22,0.09,0.22,Matches
Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,27-131,1997,15,12,978,10.9,4,1,5,4,0,0,2,0,1.7,1.7,2.1,3.8,20,21,79,0.37,0.09,0.46,0.37,0.46,0.16,0.19,0.35,0.16,0.35,Matches
Marcus Rashford,eng ENG,FW,Aston Villa,27-131,1997,5,1,202,2.2,0,2,2,0,0,0,0,0,0.3,0.3,1.9,2.1,13,10,32,0.00,0.89,0.89,0.00,0.89,0.12,0.83,0.95,0.12,0.95,Matches
David Raya,es ESP,GK,Arsenal,29-177,1995,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Harrison Reed,eng ENG,MF,Fulham,30-043,1995,10,0,78,0.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,1,4,7,0.00,0.00,0.00,0.00,0.00,0.17,0.09,0.25,0.17,0.25,Matches
Remy Rees-Dottin,eng ENG,FW,Bournemouth,19-005,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sergio Reguilón,es ESP,DF,Tottenham,28-085,1996,3,0,123,1.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,12,10,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Bobby Reid,jm JAM,"FW,MF",Leicester City,32-037,1993,20,7,639,7.1,1,2,3,1,0,0,2,0,0.8,0.8,1.2,2.0,12,14,40,0.14,0.28,0.42,0.14,0.42,0.11,0.17,0.27,0.11,0.27,Matches
Chadi Riad,ma MAR,DF,Crystal Palace,21-267,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Declan Rice,eng ENG,MF,Arsenal,26-056,1999,26,24,"2,066",23.0,2,5,7,2,0,0,5,1,1.8,1.8,5.5,7.4,74,149,72,0.09,0.22,0.30,0.09,0.30,0.08,0.24,0.32,0.08,0.32,Matches
Chris Richards,us USA,DF,Crystal Palace,24-348,2000,17,15,"1,338",14.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,5,33,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Richarlison,br BRA,FW,Tottenham,27-305,1997,9,2,279,3.1,2,1,3,2,0,0,1,0,1.2,1.2,0.9,2.1,8,10,17,0.65,0.32,0.97,0.65,0.97,0.38,0.29,0.67,0.38,0.67,Matches
Andrew Robertson,sct SCO,DF,Liverpool,31-000,1994,27,24,"2,016",22.4,0,0,0,0,0,0,3,1,0.8,0.8,4.0,4.9,54,146,81,0.00,0.00,0.00,0.00,0.00,0.04,0.18,0.22,0.04,0.22,Matches
Antonee Robinson,us USA,DF,Fulham,27-215,1997,28,27,"2,449",27.2,0,10,10,0,0,0,7,0,0.7,0.7,3.8,4.5,94,97,219,0.00,0.37,0.37,0.00,0.37,0.03,0.14,0.16,0.03,0.16,Matches
Rodri,es ESP,MF,Manchester City,28-262,1996,2,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
Guido Rodríguez,ar ARG,MF,West Ham,30-333,1994,19,14,"1,017",11.3,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,2,31,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Mads Roerslev,dk DEN,DF,Brentford,25-260,1999,19,11,"1,101",12.2,0,2,2,0,0,0,2,0,0.2,0.2,3.0,3.2,17,51,54,0.00,0.16,0.16,0.00,0.16,0.02,0.24,0.26,0.02,0.26,Matches
Morgan Rogers,eng ENG,"MF,FW",Aston Villa,22-228,2002,28,28,"2,336",26.0,7,4,11,7,0,0,8,0,4.8,4.8,5.2,10.1,91,94,137,0.27,0.15,0.42,0.27,0.42,0.19,0.20,0.39,0.19,0.39,Matches
Cristian Romero,ar ARG,DF,Tottenham,26-318,1998,13,13,"1,034",11.5,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.7,10,53,2,0.09,0.00,0.09,0.09,0.09,0.10,0.05,0.14,0.10,0.14,Matches
Georginio Rutter,fr FRA,"MF,FW",Brighton,22-325,2002,27,18,"1,582",17.6,5,3,8,5,0,0,2,0,4.6,4.6,2.4,7.1,42,63,78,0.28,0.17,0.46,0.28,0.46,0.26,0.14,0.40,0.26,0.40,Matches
José Sá,pt POR,GK,Wolves,32-053,1993,21,21,"1,890",21.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Bukayo Saka,eng ENG,"FW,MF",Arsenal,23-187,2001,16,16,"1,268",14.1,5,10,15,4,1,1,3,0,4.2,3.4,5.8,9.2,72,53,195,0.35,0.71,1.06,0.28,0.99,0.30,0.41,0.71,0.24,0.65,Matches
Mohamed Salah,eg EGY,FW,Liverpool,32-269,1992,29,29,"2,568",28.5,27,17,44,18,9,9,1,0,22.0,15.0,11.2,26.2,122,110,364,0.95,0.60,1.54,0.63,1.23,0.77,0.39,1.16,0.52,0.92,Matches
William Saliba,fr FRA,DF,Arsenal,23-352,2001,26,26,"2,274",25.3,2,0,2,2,0,0,2,1,2.1,2.1,0.5,2.6,13,107,6,0.08,0.00,0.08,0.08,0.08,0.08,0.02,0.10,0.08,0.10,Matches
Robert Sánchez,es ESP,GK,Chelsea,27-113,1997,22,22,"1,980",22.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jadon Sancho,eng ENG,FW,Chelsea,24-351,2000,22,15,"1,355",15.1,2,4,6,2,0,0,1,0,1.6,1.6,3.2,4.8,83,69,173,0.13,0.27,0.40,0.13,0.40,0.11,0.21,0.32,0.11,0.32,Matches
Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,27-099,1997,7,3,274,3.0,0,1,1,0,0,0,2,0,0.0,0.0,0.3,0.3,0,11,2,0.00,0.33,0.33,0.00,0.33,0.01,0.10,0.11,0.01,0.11,Matches
Pablo Sarabia,es ESP,"MF,FW",Wolves,32-304,1992,14,6,542,6.0,1,1,2,1,0,0,2,0,2.5,2.5,0.7,3.2,11,44,44,0.17,0.17,0.33,0.17,0.33,0.42,0.12,0.53,0.42,0.53,Matches
Jeremy Sarmiento,ec ECU,MF,Brighton,22-268,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ismaila Sarr,sn SEN,"MF,FW",Crystal Palace,27-014,1998,28,21,"1,930",21.4,7,3,10,7,0,0,3,0,7.8,7.8,5.7,13.5,52,61,140,0.33,0.14,0.47,0.33,0.47,0.36,0.27,0.63,0.36,0.63,Matches
Sávio,br BRA,"FW,MF",Manchester City,20-335,2004,23,18,"1,507",16.7,1,7,8,1,0,0,2,0,4.3,4.3,5.7,10.0,124,62,205,0.06,0.42,0.48,0.06,0.48,0.25,0.34,0.59,0.25,0.59,Matches
Oliver Scarles,eng ENG,DF,West Ham,19-089,2005,10,3,406,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,15,32,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
Dane Scarlett,eng ENG,FW,Tottenham,20-352,2004,2,0,29,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,3.10,3.10,0.00,3.10,0.00,0.14,0.14,0.00,0.14,Matches
Kevin Schade,de GER,FW,Brentford,23-104,2001,28,16,"1,491",16.6,7,2,9,7,0,0,2,0,5.6,5.6,2.7,8.2,42,30,112,0.42,0.12,0.54,0.42,0.54,0.34,0.16,0.50,0.34,0.50,Matches
Fabian Schär,ch SUI,DF,Newcastle Utd,33-081,1991,24,23,"2,052",22.8,2,0,2,2,0,0,5,1,1.6,1.6,0.3,1.9,12,74,16,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches
Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,32-078,1992,12,0,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,4,5,9,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.28,0.14,0.28,Matches
Alex Scott,eng ENG,MF,Bournemouth,21-202,2003,12,2,380,4.2,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,8,42,17,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches
Matz Sels,be BEL,GK,Nott'ham Forest,33-013,1992,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nélson Semedo,pt POR,DF,Wolves,31-115,1993,24,23,"2,056",22.8,0,4,4,0,0,0,7,0,0.6,0.6,2.6,3.2,49,52,92,0.00,0.18,0.18,0.00,0.18,0.03,0.11,0.14,0.03,0.14,Matches
Antoine Semenyo,gh GHA,FW,Bournemouth,25-063,2000,27,27,"2,375",26.4,7,4,11,7,0,0,8,0,8.1,8.1,5.0,13.1,108,83,216,0.27,0.15,0.42,0.27,0.42,0.31,0.19,0.50,0.31,0.50,Matches
Marcos Senesi,ar ARG,DF,Bournemouth,27-305,1997,11,11,917,10.2,0,0,0,0,0,0,4,0,0.8,0.8,0.2,1.0,11,45,3,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Matches
Ryan Sessegnon,eng ENG,"DF,MF",Fulham,24-297,2000,6,1,92,1.0,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.7,2,2,6,0.98,0.00,0.98,0.98,0.98,0.40,0.29,0.69,0.40,0.69,Matches
Luke Shaw,eng ENG,DF,Manchester Utd,29-242,1995,2,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Zain Silcott-Duberry,ms MSR,FW,Bournemouth,19-245,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bernardo Silva,pt POR,"MF,FW",Manchester City,30-213,1994,25,22,"2,023",22.5,2,4,6,2,0,0,5,0,3.0,3.0,4.1,7.1,80,95,166,0.09,0.18,0.27,0.09,0.27,0.13,0.18,0.32,0.13,0.32,Matches
Jota Silva,pt POR,"FW,MF",Nott'ham Forest,25-222,1999,24,4,715,7.9,1,1,2,1,0,0,4,0,1.0,1.0,2.8,3.8,17,13,45,0.13,0.13,0.25,0.13,0.25,0.13,0.36,0.48,0.13,0.48,Matches
Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,18-312,2006,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,19-127,2005,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luis Sinisterra,co COL,"FW,MF",Bournemouth,25-267,1999,11,1,218,2.4,1,1,2,1,0,0,0,0,1.2,1.2,1.0,2.2,17,5,35,0.41,0.41,0.83,0.41,0.83,0.49,0.39,0.89,0.49,0.89,Matches
Oliver Skipp,eng ENG,MF,Leicester City,24-176,2000,16,7,779,8.7,0,0,0,0,0,0,4,0,0.1,0.1,0.2,0.3,14,23,14,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
William Smallbone,ie IRL,MF,Southampton,25-018,2000,12,6,555,6.2,1,0,1,1,0,0,1,0,0.4,0.4,0.6,1.0,4,22,18,0.16,0.00,0.16,0.16,0.16,0.06,0.10,0.17,0.06,0.17,Matches
Adam Smith,eng ENG,DF,Bournemouth,33-316,1991,17,12,"1,035",11.5,0,0,0,0,0,0,4,0,0.6,0.6,0.1,0.7,7,31,16,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
Emile Smith Rowe,eng ENG,MF,Fulham,24-226,2000,25,21,"1,653",18.4,5,2,7,5,0,0,1,0,4.1,4.1,1.1,5.2,50,104,96,0.27,0.11,0.38,0.27,0.38,0.22,0.06,0.28,0.22,0.28,Matches
Dominic Solanke,eng ENG,FW,Tottenham,27-178,1997,19,19,"1,688",18.8,7,3,10,7,0,0,0,0,8.6,8.6,2.8,11.4,27,38,74,0.37,0.16,0.53,0.37,0.53,0.46,0.15,0.61,0.46,0.61,Matches
Carlos Soler,es ESP,"MF,FW",West Ham,28-068,1997,23,12,"1,090",12.1,1,1,2,1,0,0,5,0,1.2,1.2,1.1,2.3,12,45,21,0.08,0.08,0.17,0.08,0.17,0.10,0.09,0.19,0.10,0.19,Matches
Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,25-192,1999,14,1,241,2.7,1,0,1,1,0,0,1,0,0.9,0.9,0.4,1.4,10,4,14,0.37,0.00,0.37,0.37,0.37,0.35,0.15,0.51,0.35,0.51,Matches
Tomáš Souček,cz CZE,MF,West Ham,30-012,1995,26,23,"1,993",22.1,6,1,7,6,0,0,8,0,4.6,4.6,1.0,5.6,4,64,53,0.27,0.05,0.32,0.27,0.32,0.21,0.05,0.25,0.21,0.25,Matches
Boubakary Soumaré,fr FRA,MF,Leicester City,26-012,1999,21,17,"1,500",16.7,0,0,0,0,0,0,8,0,0.2,0.2,0.3,0.5,26,71,20,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Djed Spence,eng ENG,DF,Tottenham,24-214,2000,15,10,974,10.8,1,1,2,1,0,0,3,1,0.3,0.3,1.5,1.7,35,57,46,0.09,0.09,0.18,0.09,0.18,0.02,0.14,0.16,0.02,0.16,Matches
Jay Stansfield,eng ENG,MF,Fulham,22-107,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jason Steele,eng ENG,GK,Brighton,34-205,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jack Stephens,eng ENG,DF,Southampton,31-043,1994,11,10,803,8.9,0,0,0,0,0,0,2,2,0.3,0.3,0.1,0.4,11,43,1,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Raheem Sterling,eng ENG,"FW,MF",Arsenal,30-093,1994,12,4,310,3.4,0,1,1,0,0,0,1,0,1.0,1.0,0.3,1.3,18,14,57,0.00,0.29,0.29,0.00,0.29,0.30,0.08,0.38,0.30,0.38,Matches
Ross Stewart,sct SCO,"FW,MF",Southampton,28-243,1996,4,1,132,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,5,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Jakub Stolarczyk,pl POL,GK,Leicester City,24-082,2000,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
John Stones,eng ENG,"DF,MF",Manchester City,30-287,1994,11,6,548,6.1,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,10,21,2,0.33,0.00,0.33,0.33,0.33,0.07,0.01,0.08,0.07,0.08,Matches
Jørgen Strand Larsen,no NOR,FW,Wolves,25-033,2000,26,23,"1,977",22.0,7,2,9,7,0,0,3,0,6.4,6.4,1.7,8.0,11,21,77,0.32,0.09,0.41,0.32,0.41,0.29,0.08,0.37,0.29,0.37,Matches
Yukinari Sugawara,jp JPN,DF,Southampton,24-256,2000,25,14,"1,371",15.2,1,1,2,1,0,0,4,0,0.4,0.4,2.2,2.6,30,65,66,0.07,0.07,0.13,0.07,0.13,0.03,0.15,0.17,0.03,0.17,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,23-024,2002,16,7,660,7.3,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,30,11,46,0.14,0.00,0.14,0.14,0.14,0.12,0.05,0.17,0.12,0.17,Matches
Crysencio Summerville,nl NED,"FW,MF",West Ham,23-132,2001,19,7,786,8.7,1,1,2,1,0,0,2,0,1.6,1.6,1.7,3.3,29,18,71,0.11,0.11,0.23,0.11,0.23,0.19,0.19,0.38,0.19,0.38,Matches
Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,29-168,1995,19,13,979,10.9,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,16,18,46,0.37,0.00,0.37,0.37,0.37,0.31,0.02,0.33,0.31,0.33,Matches
Dominik Szoboszlai,hu HUN,MF,Liverpool,24-137,2000,27,22,"1,953",21.7,5,3,8,5,0,0,6,0,6.7,6.7,5.0,11.7,61,101,108,0.23,0.14,0.37,0.23,0.37,0.31,0.23,0.54,0.31,0.54,Matches
Matt Targett,eng ENG,DF,Newcastle Utd,29-174,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
James Tarkowski,eng ENG,DF,Everton,32-112,1992,28,28,"2,511",27.9,1,1,2,1,0,0,4,0,1.1,1.1,2.2,3.3,8,67,3,0.04,0.04,0.07,0.04,0.07,0.04,0.08,0.12,0.04,0.12,Matches
Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,25-354,1999,21,15,"1,415",15.7,3,5,8,3,0,0,4,0,5.0,5.0,2.8,7.8,35,89,96,0.19,0.32,0.51,0.19,0.51,0.32,0.18,0.50,0.32,0.50,Matches
Charlie Taylor,eng ENG,DF,Southampton,31-174,1993,7,2,266,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,8,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Jack Taylor,ie IRL,MF,Ipswich Town,26-261,1998,22,1,490,5.4,1,0,1,1,0,0,3,0,0.6,0.6,0.5,1.1,9,35,14,0.18,0.00,0.18,0.18,0.18,0.10,0.10,0.20,0.10,0.20,Matches
Mathys Tel,fr FRA,FW,Tottenham,19-318,2005,3,3,229,2.5,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.8,3,1,8,0.00,0.00,0.00,0.00,0.00,0.30,0.02,0.32,0.30,0.32,Matches
Kenny Tete,nl NED,DF,Fulham,29-153,1995,15,15,"1,262",14.0,0,2,2,0,0,0,3,0,1.0,1.0,0.7,1.8,33,42,39,0.00,0.14,0.14,0.00,0.14,0.07,0.05,0.13,0.07,0.13,Matches
Thiago,br BRA,FW,Brentford,23-258,2001,4,1,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.11,0.07,0.11,Matches
Luke Thomas,eng ENG,DF,Leicester City,23-274,2001,4,3,273,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,10,6,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
Youri Tielemans,be BEL,MF,Aston Villa,27-308,1997,29,29,"2,491",27.7,2,4,6,2,0,1,4,0,2.6,1.8,5.7,7.5,30,187,35,0.07,0.14,0.22,0.07,0.22,0.09,0.21,0.30,0.07,0.27,Matches
Kieran Tierney,sct SCO,"DF,FW",Arsenal,27-279,1997,5,0,80,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,2,3,8,0.00,0.00,0.00,0.00,0.00,0.23,0.55,0.78,0.23,0.78,Matches
Jurriën Timber,nl NED,DF,Arsenal,23-267,2001,25,24,"2,109",23.4,1,2,3,1,0,0,7,0,0.7,0.7,0.8,1.5,48,126,92,0.04,0.09,0.13,0.04,0.13,0.03,0.03,0.06,0.03,0.06,Matches
Jean-Clair Todibo,fr FRA,DF,West Ham,25-071,1999,18,11,"1,056",11.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,22,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Harry Toffolo,eng ENG,DF,Nott'ham Forest,29-204,1995,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Takehiro Tomiyasu,jp JPN,DF,Arsenal,26-126,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,2.37,0.00,2.37,2.37,2.37,Matches
Sandro Tonali,it ITA,MF,Newcastle Utd,24-307,2000,26,18,"1,730",19.2,1,1,2,1,0,0,5,0,3.1,3.1,0.6,3.7,29,79,35,0.05,0.05,0.10,0.05,0.10,0.16,0.03,0.19,0.16,0.19,Matches
Pau Torres,es ESP,DF,Aston Villa,28-054,1997,18,18,"1,549",17.2,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,31,70,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
