Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Junior Messias,br BRA,"MF,FW",Genoa,33-302,1991,10,5,537,6.0,1,1,2,1,0,1,1,0,2.0,1.1,0.3,1.4,21,22,35,0.17,0.17,0.34,0.17,0.34,0.34,0.05,0.38,0.18,0.23,Matches
Valentin Mihaila,ro ROU,"FW,MF",Parma,25-037,2000,21,16,"1,288",14.3,0,3,3,0,0,0,2,0,2.4,2.4,1.2,3.6,25,41,72,0.00,0.21,0.21,0.00,0.21,0.17,0.08,0.25,0.17,0.25,Matches
Vanja Milinković-Savić,rs SRB,GK,Torino,28-019,1997,27,27,"2,430",27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Yerry Mina,co COL,DF,Cagliari,30-169,1994,24,24,"1,989",22.1,0,0,0,0,0,0,6,1,1.9,1.9,0.3,2.3,11,64,9,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
Juan Miranda,es ESP,DF,Bologna,25-051,2000,23,17,"1,584",17.6,0,4,4,0,0,0,3,0,0.4,0.4,4.1,4.5,29,110,67,0.00,0.23,0.23,0.00,0.23,0.02,0.23,0.26,0.02,0.26,Matches
Fabio Miretti,it ITA,"MF,FW",Genoa,21-220,2003,22,19,"1,438",16.0,1,3,4,1,0,0,1,0,2.2,2.2,1.8,4.1,31,50,87,0.06,0.19,0.25,0.06,0.25,0.14,0.11,0.25,0.14,0.25,Matches
Henrikh Mkhitaryan,am ARM,MF,Inter,36-049,1989,26,25,"1,966",21.8,1,3,4,1,0,0,3,0,1.4,1.4,1.7,3.1,56,162,82,0.05,0.14,0.18,0.05,0.18,0.06,0.08,0.14,0.06,0.14,Matches
Rui Modesto,ao ANG,DF,Udinese,25-155,1999,12,2,259,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,8,17,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Lorenzo Montipò,it ITA,GK,Hellas Verona,29-019,1996,27,27,"2,430",27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Álvaro Morata,es ESP,"FW,MF",Milan,32-139,1992,16,13,"1,099",12.2,5,0,5,5,0,0,5,0,3.9,3.9,0.8,4.7,18,26,63,0.41,0.00,0.41,0.41,0.41,0.32,0.07,0.39,0.32,0.39,Matches
Alberto Moreno,es ESP,DF,Como,32-249,1992,18,17,"1,361",15.1,0,0,0,0,0,0,4,0,0.3,0.3,0.9,1.2,20,60,47,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
Matias Moreno,ar ARG,DF,Fiorentina,21-168,2003,4,2,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Tete Morente,es ESP,FW,Lecce,28-097,1996,24,17,"1,540",17.1,3,1,4,3,0,0,2,0,2.1,2.1,0.8,2.9,32,74,108,0.18,0.06,0.23,0.18,0.23,0.12,0.04,0.17,0.12,0.17,Matches
Nikola Moro,hr CRO,MF,Bologna,26-364,1998,18,14,"1,107",12.3,0,2,2,0,0,0,1,0,0.5,0.5,0.8,1.3,17,89,20,0.00,0.16,0.16,0.00,0.16,0.04,0.07,0.11,0.04,0.11,Matches
Daniel Mosquera,co COL,FW,Hellas Verona,25-142,1999,25,6,855,9.5,5,1,6,5,0,0,2,0,4.7,4.7,1.3,6.0,9,19,59,0.53,0.11,0.63,0.53,0.63,0.50,0.13,0.63,0.50,0.63,Matches
Dany Mota,pt POR,"MF,FW",Monza,26-313,1998,23,17,"1,456",16.2,4,2,6,4,0,0,2,0,3.1,3.1,1.4,4.5,41,38,109,0.25,0.12,0.37,0.25,0.37,0.19,0.08,0.28,0.19,0.28,Matches
Bob Murphy Omoregbe,it ITA,MF,Milan,21-126,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yunus Musah,us USA,"MF,FW",Milan,22-102,2002,23,15,"1,338",14.9,0,2,2,0,0,0,4,0,1.7,1.7,1.6,3.4,48,78,65,0.00,0.13,0.13,0.00,0.13,0.12,0.11,0.23,0.12,0.23,Matches
Juan Musso,ar ARG,GK,Atalanta,30-309,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kingstone Mutandwa,zm ZAM,"MF,FW",Cagliari,22-065,2003,3,0,50,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,1,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55,Matches
Obite N'Dicka,ci CIV,DF,Roma,25-203,1999,28,28,"2,520",28.0,0,1,1,0,0,0,2,0,0.8,0.8,0.7,1.6,20,75,5,0.00,0.04,0.04,0.00,0.04,0.03,0.03,0.06,0.03,0.06,Matches
Konan N'dri,ci CIV,"FW,MF",Lecce,24-135,2000,3,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
Michel Ndary Adopo,fr FRA,MF,Cagliari,24-235,2000,25,17,"1,573",17.5,0,1,1,0,0,0,4,1,0.9,0.9,1.2,2.1,13,68,39,0.00,0.06,0.06,0.00,0.06,0.05,0.07,0.12,0.05,0.12,Matches
Cher Ndour,it ITA,"MF,FW",Fiorentina,20-227,2004,4,2,216,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,10,11,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Dan Ndoye,ch SUI,FW,Bologna,24-137,2000,23,20,"1,609",17.9,6,2,8,4,2,2,2,0,6.0,4.4,2.1,6.5,100,53,184,0.34,0.11,0.45,0.22,0.34,0.33,0.12,0.45,0.25,0.37,Matches
Victor Nelsson,dk DEN,DF,Roma,26-148,1998,3,1,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
David Neres,br BRA,FW,Napoli,28-008,1997,22,10,981,10.9,2,4,6,2,0,0,1,0,1.9,1.9,2.5,4.4,62,26,106,0.18,0.37,0.55,0.18,0.55,0.17,0.23,0.41,0.17,0.41,Matches
Cyril Ngonge,be BEL,"FW,DF",Napoli,24-289,2000,11,1,174,1.9,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.0,4,7,32,0.00,0.00,0.00,0.00,0.00,0.34,0.19,0.53,0.34,0.53,Matches
Cheikh Niasse,sn SEN,MF,Hellas Verona,25-051,2000,6,5,483,5.4,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,4,14,6,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Hans Nicolussi Caviglia,it ITA,MF,Venezia,24-266,2000,26,24,"2,051",22.8,4,2,6,4,0,0,6,1,1.3,1.3,1.4,2.7,16,99,20,0.18,0.09,0.26,0.18,0.26,0.06,0.06,0.12,0.06,0.12,Matches
Eybi Nije,se SWE,"FW,MF",Torino,19-301,2005,16,0,394,4.4,1,0,1,1,0,0,1,0,1.5,1.5,0.4,1.9,10,7,26,0.23,0.00,0.23,0.23,0.23,0.34,0.10,0.44,0.34,0.44,Matches
Brooke Norton-Cuffy,eng ENG,"DF,MF",Genoa,21-058,2004,7,2,196,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,6,5,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
Tijjani Noslin,nl NED,"FW,MF",Lazio,25-247,1999,23,8,737,8.2,2,2,4,2,0,0,2,0,1.3,1.3,1.4,2.7,11,13,50,0.24,0.24,0.49,0.24,0.49,0.16,0.17,0.33,0.16,0.33,Matches
Adam Obert,sk SVK,DF,Cagliari,22-200,2002,16,11,876,9.7,1,1,2,1,0,0,3,0,0.9,0.9,0.4,1.2,12,45,16,0.10,0.10,0.21,0.10,0.21,0.09,0.04,0.13,0.09,0.13,Matches
Jens Odgaard,dk DEN,"MF,FW",Bologna,25-345,1999,23,18,"1,490",16.6,5,0,5,5,0,0,1,0,3.0,3.0,1.4,4.4,31,39,80,0.30,0.00,0.30,0.30,0.30,0.18,0.08,0.26,0.18,0.26,Matches
Noah Okafor,ch SUI,"FW,MF",Napoli,24-291,2000,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,0,3,0.00,0.00,0.00,0.00,0.00,0.06,0.41,0.47,0.06,0.47,Matches
Noah Okafor,ch SUI,FW,Milan,24-291,2000,11,5,414,4.6,1,0,1,1,0,0,0,0,1.5,1.5,0.3,1.9,21,12,48,0.22,0.00,0.22,0.22,0.22,0.33,0.07,0.41,0.33,0.41,Matches
Yllan Okou,fr FRA,DF,Hellas Verona,22-078,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Maduka Okoye,ng NGA,GK,Udinese,25-195,1999,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mathías Olivera,uy URU,DF,Napoli,27-131,1997,22,17,"1,577",17.5,0,1,1,0,0,0,2,0,0.6,0.6,1.3,1.9,27,88,48,0.00,0.06,0.06,0.00,0.06,0.04,0.07,0.11,0.04,0.11,Matches
Jean Onana,cm CMR,MF,Genoa,25-062,2000,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Jacob Ondrejka,se SWE,"MF,FW",Parma,22-190,2002,3,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
Gaetano Oristanio,it ITA,"MF,FW",Venezia,22-164,2002,28,25,"1,942",21.6,2,3,5,2,0,0,3,0,3.2,3.2,2.5,5.7,60,57,107,0.09,0.14,0.23,0.09,0.23,0.15,0.12,0.26,0.15,0.26,Matches
Riccardo Orsolini,it ITA,FW,Bologna,28-046,1997,20,15,"1,221",13.6,9,3,12,6,3,3,0,0,7.3,4.9,2.7,7.6,41,54,130,0.66,0.22,0.88,0.44,0.66,0.54,0.20,0.73,0.36,0.56,Matches
Yordan Osorio,ve VEN,DF,Parma,30-305,1994,3,2,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
Remi Oudin,fr FRA,"MF,FW",Lecce,28-113,1996,11,3,299,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,2,13,16,0.00,0.00,0.00,0.00,0.00,0.04,0.18,0.22,0.04,0.22,Matches
Cheick Oumar Conde,gn GUI,MF,Venezia,24-228,2000,4,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.20,0.09,0.20,Matches
Daniel Oyegoke,eng ENG,DF,Hellas Verona,22-067,2003,4,0,95,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Daniele Padelli,it ITA,GK,Udinese,39-137,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Simone Pafundi,it ITA,MF,Udinese,19-025,2006,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
Tiago Palacios,ar ARG,DF,Monza,21-317,2003,4,3,276,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,9,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Tiago Palacios,ar ARG,DF,Inter,21-317,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alberto Paleari,it ITA,GK,Torino,32-194,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marco Palestra,it ITA,DF,Atalanta,20-008,2005,7,0,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,4,9,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Leandro Paredes,ar ARG,MF,Roma,30-255,1994,17,11,"1,042",11.6,1,1,2,0,1,1,3,0,1.3,0.5,1.4,1.9,14,76,8,0.09,0.09,0.17,0.00,0.09,0.11,0.12,0.23,0.04,0.16,Matches
Fabiano Parisi,it ITA,"DF,MF",Fiorentina,24-122,2000,18,6,673,7.5,1,0,1,1,0,0,1,0,0.2,0.2,0.7,0.9,15,32,17,0.13,0.00,0.13,0.13,0.13,0.03,0.09,0.12,0.03,0.12,Matches
Mario Pašalić,hr CRO,MF,Atalanta,30-030,1995,25,17,"1,459",16.2,2,3,5,2,0,1,1,0,5.7,4.9,2.5,7.4,33,110,49,0.12,0.19,0.31,0.12,0.31,0.35,0.16,0.51,0.30,0.46,Matches
Patric,es ESP,DF,Lazio,31-328,1993,10,5,607,6.7,1,0,1,1,0,0,2,0,1.1,1.1,0.0,1.1,4,30,5,0.15,0.00,0.15,0.15,0.15,0.16,0.00,0.16,0.16,0.16,Matches
Rui Patrício,pt POR,GK,Atalanta,37-024,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Benjamin Pavard,fr FRA,DF,Inter,28-348,1996,19,14,"1,300",14.4,0,1,1,0,0,0,3,0,0.5,0.5,0.8,1.3,12,86,23,0.00,0.07,0.07,0.00,0.07,0.04,0.06,0.09,0.04,0.09,Matches
Strahinja Pavlović,rs SRB,DF,Milan,23-291,2001,16,13,"1,170",13.0,1,1,2,1,0,0,2,1,1.2,1.2,1.1,2.2,32,72,4,0.08,0.08,0.15,0.08,0.15,0.09,0.08,0.17,0.09,0.17,Matches
Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,36-105,1988,20,0,308,3.4,1,0,1,1,0,0,3,0,1.7,1.7,1.0,2.7,1,15,17,0.29,0.00,0.29,0.29,0.29,0.48,0.29,0.77,0.48,0.77,Matches
Martín Payero,ar ARG,MF,Udinese,26-181,1998,18,12,"1,026",11.4,1,1,2,1,0,0,4,0,0.9,0.9,0.9,1.7,23,39,29,0.09,0.09,0.18,0.09,0.18,0.08,0.08,0.15,0.08,0.15,Matches
Nicolás Paz,ar ARG,"MF,FW",Como,20-184,2004,26,22,"1,983",22.0,6,4,10,6,0,1,4,0,7.6,6.8,4.2,11.0,62,116,114,0.27,0.18,0.45,0.27,0.45,0.34,0.19,0.53,0.31,0.50,Matches
Marcus Pedersen,no NOR,DF,Torino,24-238,2000,22,13,"1,142",12.7,0,0,0,0,0,0,3,0,0.6,0.6,0.4,0.9,37,13,69,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
Pedro,es ESP,"FW,MF",Lazio,37-226,1987,21,5,745,8.3,6,0,6,5,1,1,2,0,3.3,2.5,0.9,3.4,26,46,59,0.72,0.00,0.72,0.60,0.60,0.40,0.11,0.51,0.30,0.41,Matches
Pietro Pellegri,it ITA,FW,Empoli,23-359,2001,11,5,414,4.6,3,0,3,3,0,0,2,0,0.3,0.3,0.6,0.9,12,8,28,0.65,0.00,0.65,0.65,0.65,0.06,0.12,0.19,0.06,0.19,Matches
Lorenzo Pellegrini,it ITA,MF,Roma,28-265,1996,21,16,"1,385",15.4,2,1,3,1,1,1,4,0,4.5,3.7,1.9,5.6,22,52,71,0.13,0.06,0.19,0.06,0.13,0.29,0.12,0.41,0.24,0.36,Matches
Luca Pellegrini,it ITA,DF,Lazio,26-004,1999,14,5,545,6.1,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,13,38,28,0.00,0.17,0.17,0.00,0.17,0.03,0.13,0.16,0.03,0.16,Matches
Mateo Pellegrino,ar ARG,FW,Parma,24-010,2001,3,0,55,0.6,2,0,2,2,0,0,1,0,0.7,0.7,0.0,0.7,0,1,2,3.27,0.00,3.27,3.27,3.27,1.13,0.00,1.13,1.13,1.13,Matches
Andy Pelmard,fr FRA,DF,Lecce,24-364,2000,3,1,129,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pedro Pereira,pt POR,DF,Monza,27-048,1998,26,23,"1,900",21.1,1,3,4,1,0,0,7,0,1.2,1.2,1.4,2.6,40,37,90,0.05,0.14,0.19,0.05,0.19,0.06,0.07,0.12,0.06,0.12,Matches
Gastón Pereiro,uy URU,MF,Genoa,29-273,1995,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kike Pérez,es ESP,MF,Venezia,28-025,1997,6,5,460,5.1,0,0,0,0,0,0,2,0,0.5,0.5,0.8,1.3,4,20,14,0.00,0.00,0.00,0.00,0.00,0.09,0.15,0.25,0.09,0.25,Matches
Nehuén Pérez,ar ARG,DF,Udinese,24-260,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Simone Perilli,it ITA,GK,Hellas Verona,30-063,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mattia Perin,it ITA,GK,Juventus,32-121,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Máximo Perrone,ar ARG,MF,Como,22-063,2003,17,14,"1,260",14.0,0,2,2,0,0,0,3,0,0.7,0.7,1.1,1.8,11,60,14,0.00,0.14,0.14,0.00,0.14,0.05,0.08,0.13,0.05,0.13,Matches
Matteo Pessina,it ITA,MF,Monza,27-324,1997,11,10,854,9.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,8,28,20,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Andrea Petagna,it ITA,FW,Monza,29-254,1995,8,2,259,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,1,10,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Giuseppe Pezzella,it ITA,"DF,FW",Empoli,27-102,1997,26,25,"2,068",23.0,0,2,2,0,0,0,5,0,0.4,0.4,2.7,3.0,61,59,101,0.00,0.09,0.09,0.00,0.09,0.02,0.12,0.13,0.02,0.13,Matches
Roberto Piccoli,it ITA,FW,Cagliari,24-043,2001,28,28,"2,350",26.1,7,1,8,6,1,1,3,0,9.2,8.4,0.9,9.3,18,30,121,0.27,0.04,0.31,0.23,0.27,0.35,0.04,0.39,0.32,0.36,Matches
Nicholas Pierini,it ITA,MF,Venezia,26-217,1998,2,0,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,4,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.13,0.04,0.13,Matches
Santiago Pierotti,ar ARG,FW,Lecce,23-342,2001,26,14,"1,391",15.5,4,2,6,4,0,0,4,0,2.6,2.6,1.6,4.2,34,25,61,0.26,0.13,0.39,0.26,0.39,0.17,0.10,0.27,0.17,0.27,Matches
Balthazar Pierret,fr FRA,MF,Lecce,24-300,2000,23,16,"1,302",14.5,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.5,11,67,12,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Andrea Pinamonti,it ITA,FW,Genoa,25-296,1999,27,25,"2,163",24.0,8,1,9,8,0,1,3,0,6.2,5.5,1.6,7.1,15,36,103,0.33,0.04,0.37,0.33,0.37,0.26,0.07,0.33,0.23,0.30,Matches
Niccolò Pisilli,it ITA,MF,Roma,20-169,2004,21,11,"1,092",12.1,2,1,3,2,0,0,6,0,2.1,2.1,0.7,2.7,20,57,42,0.16,0.08,0.25,0.16,0.25,0.17,0.05,0.22,0.17,0.22,Matches
Semuel Pizzignacco,it ITA,GK,Monza,23-191,2001,5,4,384,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tommaso Pobega,it ITA,MF,Bologna,25-239,1999,14,11,878,9.8,2,1,3,2,0,0,6,2,1.7,1.6,0.3,1.9,9,29,17,0.21,0.10,0.31,0.21,0.31,0.18,0.03,0.21,0.16,0.20,Matches
Joel Pohjanpalo,fi FIN,FW,Venezia,30-179,1994,20,19,"1,603",17.8,6,0,6,3,3,4,1,0,7.5,4.3,1.7,6.0,9,29,72,0.34,0.00,0.34,0.17,0.17,0.42,0.09,0.51,0.24,0.33,Matches
Matteo Politano,it ITA,"FW,MF",Napoli,31-220,1993,27,24,"1,973",21.9,2,2,4,2,0,0,2,0,2.1,2.1,3.5,5.6,90,100,209,0.09,0.09,0.18,0.09,0.18,0.10,0.16,0.26,0.10,0.26,Matches
Marin Pongračić,hr CRO,DF,Fiorentina,27-181,1997,10,6,649,7.2,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.2,2,11,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Stefan Posch,at AUT,DF,Bologna,27-301,1997,14,7,714,7.9,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,11,36,35,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
Stefan Posch,at AUT,DF,Atalanta,27-301,1997,4,4,342,3.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,19,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Matteo Prati,it ITA,MF,Cagliari,21-073,2003,7,4,268,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,1,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.17,0.00,0.17,Matches
Ivan Provedel,it ITA,GK,Lazio,30-359,1994,27,27,"2,430",27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Diego Pugno,it ITA,FW,Juventus,18-247,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.76,0.00,0.76,Matches
Christian Pulisic,us USA,"FW,MF",Milan,26-174,1998,24,19,"1,638",18.2,8,6,14,5,3,4,0,0,8.9,5.8,4.4,10.2,83,79,132,0.44,0.33,0.77,0.27,0.60,0.49,0.24,0.73,0.32,0.56,Matches
Ionuț Radu,ro ROU,GK,Venezia,27-287,1997,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Hamza Rafia,tn TUN,MF,Lecce,25-343,1999,18,14,"1,058",11.8,0,0,0,0,0,0,4,0,0.5,0.5,1.4,1.9,13,51,32,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.16,0.04,0.16,Matches
Antonio Raimondo,it ITA,"FW,DF",Venezia,20-358,2004,9,0,94,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,2,7,0.00,0.00,0.00,0.00,0.00,0.31,0.09,0.40,0.31,0.40,Matches
Ylber Ramadani,al ALB,MF,Lecce,28-333,1996,23,17,"1,469",16.3,0,1,1,0,0,0,4,0,0.4,0.4,0.8,1.2,7,48,5,0.00,0.06,0.06,0.00,0.06,0.03,0.05,0.07,0.03,0.07,Matches
Luca Ranieri,it ITA,DF,Fiorentina,25-322,1999,27,26,"2,315",25.7,1,2,3,1,0,0,3,0,0.2,0.2,1.5,1.7,17,58,5,0.04,0.08,0.12,0.04,0.12,0.01,0.06,0.07,0.01,0.07,Matches
Giacomo Raspadori,it ITA,"FW,MF",Napoli,25-021,2000,17,6,661,7.3,4,0,4,4,0,0,1,0,2.9,2.9,1.0,4.0,9,28,36,0.54,0.00,0.54,0.54,0.54,0.40,0.14,0.54,0.40,0.54,Matches
Federico Ravaglia,it ITA,GK,Bologna,25-120,1999,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ante Rebić,hr CRO,"FW,MF",Lecce,31-171,1993,22,6,595,6.6,1,0,1,1,0,0,3,1,1.6,1.6,1.8,3.5,13,28,53,0.15,0.00,0.15,0.15,0.15,0.24,0.28,0.52,0.24,0.52,Matches
Tijjani Reijnders,nl NED,MF,Milan,26-225,1998,27,26,"2,228",24.8,8,2,10,8,0,0,2,1,4.5,4.5,2.8,7.3,88,173,94,0.32,0.08,0.40,0.32,0.40,0.18,0.11,0.30,0.18,0.30,Matches
Pepe Reina,es ESP,GK,Como,42-192,1982,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Devyne Rensch,nl NED,DF,Roma,22-052,2003,6,3,258,2.9,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.7,1,6,13,0.00,0.35,0.35,0.00,0.35,0.03,0.23,0.26,0.03,0.26,Matches
Mateo Retegui,it ITA,FW,Atalanta,25-316,1999,26,22,"1,593",17.7,22,4,26,19,3,4,2,0,13.9,10.7,3.0,13.7,14,29,136,1.24,0.23,1.47,1.07,1.30,0.78,0.17,0.95,0.61,0.78,Matches
Samuele Ricci,it ITA,MF,Torino,23-202,2001,27,27,"2,278",25.3,1,1,2,1,0,0,7,0,1.2,1.2,0.4,1.6,36,86,27,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.06,0.05,0.06,Matches
