Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Moi Gómez,es ESP,"MF,FW",Osasuna,30-261,1994,20,5,664,7.4,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,10,43,12,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
Sergi Gómez,es ESP,DF,Espanyol,32-348,1992,11,6,652,7.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Sergio Gómez,es ESP,"MF,DF",Real Sociedad,24-188,2000,26,23,"1,998",22.2,0,4,4,0,0,0,2,0,0.6,0.6,7.0,7.6,36,78,114,0.00,0.18,0.18,0.00,0.18,0.03,0.32,0.34,0.03,0.34,Matches
Unai Gómez,es ESP,"MF,FW",Athletic Club,21-290,2003,22,7,752,8.4,1,2,3,1,0,0,1,0,1.1,1.1,0.8,1.9,11,17,31,0.12,0.24,0.36,0.12,0.36,0.13,0.10,0.23,0.13,0.23,Matches
Fabio González,es ESP,MF,Las Palmas,28-027,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
Urko González,es ESP,MF,Espanyol,23-356,2001,5,4,332,3.7,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,2,15,0,0.00,0.27,0.27,0.00,0.27,0.00,0.02,0.02,0.00,0.02,Matches
Urko González,es ESP,MF,Real Sociedad,23-356,2001,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Andoni Gorosabel,es ESP,DF,Athletic Club,28-219,1996,13,11,917,10.2,0,2,2,0,0,0,3,0,0.3,0.3,1.5,1.9,13,36,34,0.00,0.20,0.20,0.00,0.20,0.03,0.15,0.18,0.03,0.18,Matches
José Gragera,es ESP,MF,Espanyol,24-101,2000,10,7,569,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,14,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Dominik Greif,sk SVK,GK,Mallorca,27-339,1997,22,22,"1,980",22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,33-355,1991,27,23,"1,934",21.5,8,5,13,7,1,2,2,0,6.1,4.5,5.3,9.8,36,114,132,0.37,0.23,0.60,0.33,0.56,0.28,0.25,0.53,0.21,0.46,Matches
Florian Grillitsch,at AUT,MF,Valladolid,29-216,1995,5,3,244,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,3,24,3,0.00,0.00,0.00,0.00,0.00,0.02,0.22,0.24,0.02,0.24,Matches
Vicente Guaita,es ESP,GK,Celta Vigo,38-060,1987,23,23,"2,070",23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sergi Guardiola,es ESP,FW,Rayo Vallecano,33-286,1991,11,0,259,2.9,0,0,0,0,0,0,0,0,2.4,2.4,0.1,2.5,1,2,16,0.00,0.00,0.00,0.00,0.00,0.83,0.04,0.87,0.83,0.87,Matches
Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,33-115,1991,22,21,"1,868",20.8,0,1,1,0,0,0,4,0,0.4,0.4,0.6,1.0,10,46,5,0.00,0.05,0.05,0.00,0.05,0.02,0.03,0.05,0.02,0.05,Matches
Javier Guerra,es ESP,MF,Valencia,22-069,2003,26,21,"1,750",19.4,1,3,4,1,0,0,2,0,1.3,1.3,2.8,4.1,27,89,54,0.05,0.15,0.21,0.05,0.21,0.07,0.15,0.21,0.07,0.21,Matches
Ander Guevara,es ESP,MF,Alavés,27-247,1997,24,15,"1,424",15.8,0,1,1,0,0,0,1,0,0.4,0.4,0.5,0.9,11,84,13,0.00,0.06,0.06,0.00,0.06,0.03,0.03,0.06,0.03,0.06,Matches
Pape Gueye,sn SEN,"MF,FW",Villarreal,26-046,1999,24,20,"1,677",18.6,2,0,2,2,0,0,5,1,2.3,2.3,0.8,3.1,30,111,54,0.11,0.00,0.11,0.11,0.11,0.12,0.04,0.17,0.12,0.17,Matches
Hugo Guillamón,es ESP,MF,Valencia,25-039,2000,11,4,363,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,15,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Carlos Guirao,es ESP,MF,Betis,21-318,2003,2,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Arda Güler,tr TUR,"MF,FW",Real Madrid,20-014,2005,17,6,640,7.1,1,3,4,1,0,0,1,0,1.9,1.9,1.7,3.6,18,44,50,0.14,0.42,0.56,0.14,0.56,0.26,0.24,0.51,0.26,0.51,Matches
Gerard Gumbau,es ESP,MF,Rayo Vallecano,30-083,1994,15,5,611,6.8,0,1,1,0,0,0,4,0,0.8,0.8,1.2,2.0,2,27,19,0.00,0.15,0.15,0.00,0.15,0.12,0.18,0.30,0.12,0.30,Matches
Jon Guridi,es ESP,"MF,FW",Alavés,30-011,1995,23,18,"1,435",15.9,2,0,2,1,1,1,4,0,1.9,1.1,0.6,1.7,20,60,58,0.13,0.00,0.13,0.06,0.06,0.12,0.04,0.16,0.07,0.11,Matches
Gorka Guruzeta,es ESP,FW,Athletic Club,28-180,1996,26,14,"1,296",14.4,6,2,8,6,0,0,2,0,4.3,4.3,0.8,5.1,4,16,46,0.42,0.14,0.56,0.42,0.56,0.30,0.05,0.36,0.30,0.36,Matches
Miguel Gutiérrez,es ESP,"DF,MF",Girona,23-227,2001,24,24,"2,024",22.5,1,4,5,1,0,0,3,0,1.5,1.5,3.8,5.3,51,91,169,0.04,0.18,0.22,0.04,0.22,0.07,0.17,0.24,0.07,0.24,Matches
Munir El Haddadi,ma MAR,"FW,MF",Leganés,29-191,1995,15,6,512,5.7,2,0,2,2,0,0,1,1,0.6,0.6,0.6,1.2,5,14,24,0.35,0.00,0.35,0.35,0.35,0.10,0.10,0.20,0.10,0.20,Matches
Sébastien Haller,ci CIV,FW,Leganés,30-262,1994,8,5,404,4.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,4,14,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.13,0.09,0.13,Matches
Javi Hernández,es ESP,DF,Leganés,26-313,1998,21,17,"1,498",16.6,0,1,1,0,0,0,3,0,0.4,0.4,1.2,1.6,22,40,60,0.00,0.06,0.06,0.00,0.06,0.02,0.07,0.10,0.02,0.10,Matches
Aridane Hernández,es ESP,DF,Rayo Vallecano,35-353,1989,6,3,350,3.9,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,24,0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
Jorge Herrando,es ESP,DF,Osasuna,24-011,2001,11,8,736,8.2,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,4,21,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
Ander Herrera,es ESP,MF,Athletic Club,35-209,1989,8,2,273,3.0,0,0,0,0,0,1,2,0,1.7,0.9,0.1,1.1,2,16,5,0.00,0.00,0.00,0.00,0.00,0.57,0.04,0.61,0.31,0.35,Matches
Sergio Herrera,es ESP,GK,Osasuna,31-279,1993,26,26,"2,340",26.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yangel Herrera,ve VEN,MF,Girona,27-056,1998,19,17,"1,420",15.8,4,3,7,4,0,0,7,1,2.5,2.5,1.4,3.9,16,80,62,0.25,0.19,0.44,0.25,0.44,0.16,0.09,0.25,0.16,0.25,Matches
Juan Herzog,es ESP,DF,Las Palmas,21-302,2003,12,8,716,8.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0,14,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Omar El Hilali,ma MAR,DF,Espanyol,21-180,2003,25,25,"2,198",24.4,0,2,2,0,0,0,9,0,0.0,0.0,0.7,0.7,25,64,33,0.00,0.08,0.08,0.00,0.08,0.00,0.03,0.03,0.00,0.03,Matches
Dinko Horkaš,hr CRO,GK,Las Palmas,26-001,1999,3,2,211,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pablo Ibáñez,es ESP,MF,Osasuna,26-172,1998,17,6,693,7.7,0,1,1,0,0,0,2,0,1.3,1.3,1.5,2.8,11,32,15,0.00,0.13,0.13,0.00,0.13,0.17,0.19,0.36,0.17,0.36,Matches
Stanis Idumbo,be BEL,"FW,MF",Sevilla,19-255,2005,10,3,249,2.8,1,1,2,1,0,0,0,0,0.6,0.6,0.7,1.3,9,5,17,0.36,0.36,0.72,0.36,0.72,0.23,0.24,0.47,0.23,0.47,Matches
Iglesias,es ESP,DF,Getafe,26-251,1998,26,22,"2,057",22.9,0,1,1,0,0,0,3,0,0.5,0.5,1.5,2.0,26,60,50,0.00,0.04,0.04,0.00,0.04,0.02,0.07,0.09,0.02,0.09,Matches
Borja Iglesias,es ESP,FW,Celta Vigo,32-053,1993,27,17,"1,432",15.9,5,1,6,5,0,0,2,0,5.2,5.2,1.7,6.9,12,25,77,0.31,0.06,0.38,0.31,0.38,0.33,0.11,0.44,0.33,0.44,Matches
Kelechi Iheanacho,ng NGA,FW,Sevilla,28-159,1996,9,5,400,4.4,0,0,0,0,0,0,0,0,1.5,1.5,0.3,1.8,6,5,17,0.00,0.00,0.00,0.00,0.00,0.33,0.07,0.41,0.33,0.41,Matches
Isco,es ESP,MF,Betis,32-324,1992,12,10,897,10.0,5,2,7,2,3,4,4,0,5.2,2.0,2.1,4.1,18,84,63,0.50,0.20,0.70,0.20,0.40,0.52,0.21,0.73,0.20,0.41,Matches
Ivan Jaime Pajuelo,es ESP,MF,Valencia,24-166,2000,5,2,192,2.1,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,6,11,12,0.00,0.00,0.00,0.00,0.00,0.19,0.14,0.32,0.19,0.32,Matches
Karl Jakob Hein,ee EST,GK,Valladolid,22-332,2002,27,27,"2,430",27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Adnan Januzaj,be BEL,"MF,FW",Las Palmas,30-034,1995,9,3,322,3.6,2,1,3,2,0,0,3,0,0.5,0.5,0.7,1.2,14,20,30,0.56,0.28,0.84,0.56,0.84,0.15,0.19,0.34,0.15,0.34,Matches
Mikel Jauregizar,es ESP,MF,Athletic Club,21-119,2003,24,18,"1,543",17.1,2,1,3,2,0,0,4,1,0.7,0.7,1.3,2.1,12,85,22,0.12,0.06,0.17,0.12,0.17,0.04,0.08,0.12,0.04,0.12,Matches
John Joe,ie IRL,"MF,FW",Getafe,21-138,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,Matches
Jofre,es ESP,"MF,FW",Espanyol,23-267,2001,25,20,"1,623",18.0,3,3,6,3,0,0,5,0,2.3,2.3,1.7,4.0,46,38,102,0.17,0.17,0.33,0.17,0.33,0.13,0.09,0.22,0.13,0.22,Matches
Frenkie de Jong,nl NED,MF,Barcelona,27-303,1997,15,4,597,6.6,2,1,3,2,0,0,2,0,0.6,0.6,1.5,2.1,15,54,9,0.30,0.15,0.45,0.30,0.45,0.10,0.23,0.32,0.10,0.32,Matches
Joan Jordán,es ESP,MF,Alavés,30-248,1994,16,9,923,10.3,4,2,6,2,2,2,1,0,3.2,1.6,1.8,3.4,4,69,24,0.39,0.20,0.59,0.20,0.39,0.31,0.17,0.48,0.16,0.33,Matches
Juanmi,es ESP,"FW,MF",Getafe,31-295,1993,6,4,341,3.8,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,1,1,15,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.20,0.20,0.20,Matches
Juanmi,es ESP,"FW,MF",Betis,31-295,1993,11,2,244,2.7,0,0,0,0,0,0,2,0,0.7,0.7,0.4,1.0,4,4,18,0.00,0.00,0.00,0.00,0.00,0.25,0.14,0.39,0.25,0.39,Matches
Juanpe,es ESP,DF,Girona,33-315,1991,9,7,605,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,25,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,24-056,2001,7,6,558,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Vinicius Júnior,br BRA,FW,Real Madrid,24-242,2000,21,19,"1,714",19.0,10,5,15,8,2,2,7,1,8.3,7.0,5.6,12.5,126,65,200,0.53,0.26,0.79,0.42,0.68,0.44,0.29,0.73,0.37,0.66,Matches
Stanko Jurić,hr CRO,MF,Valladolid,28-207,1996,21,14,"1,353",15.0,0,0,0,0,0,0,7,1,0.7,0.7,0.3,1.0,3,44,6,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Willy Kambwala,fr FRA,DF,Villarreal,20-198,2004,9,8,671,7.5,0,0,0,0,0,0,0,1,0.2,0.2,0.1,0.3,1,11,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Abdoulaye Keita,es ESP,"FW,MF",Getafe,22-191,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
Kenedy,br BRA,"MF,FW",Valladolid,29-031,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Matches
Kiké,es ESP,FW,Alavés,35-106,1989,26,20,"1,774",19.7,11,0,11,9,2,2,5,1,7.0,5.4,0.9,6.3,14,36,96,0.56,0.00,0.56,0.46,0.46,0.35,0.05,0.40,0.27,0.32,Matches
Koke,es ESP,MF,Atlético Madrid,33-062,1992,23,14,"1,428",15.9,1,1,2,1,0,0,4,0,1.0,1.0,1.1,2.1,14,89,11,0.06,0.06,0.13,0.06,0.13,0.07,0.07,0.13,0.07,0.13,Matches
Jules Koundé,fr FRA,DF,Barcelona,26-119,1998,26,23,"2,070",23.0,2,3,5,2,0,0,2,0,1.7,1.7,3.5,5.2,33,125,156,0.09,0.13,0.22,0.09,0.22,0.07,0.15,0.23,0.07,0.23,Matches
Alex Král,cz CZE,MF,Espanyol,26-296,1998,26,25,"2,283",25.4,0,1,1,0,0,0,1,0,1.0,1.0,1.5,2.6,42,68,67,0.00,0.04,0.04,0.00,0.04,0.04,0.06,0.10,0.04,0.10,Matches
Ladislav Krejčí,cz CZE,DF,Girona,25-325,1999,18,17,"1,540",17.1,2,0,2,2,0,0,8,0,1.3,1.3,0.1,1.4,21,95,5,0.12,0.00,0.12,0.12,0.12,0.08,0.01,0.08,0.08,0.08,Matches
Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23-280,2001,25,17,"1,559",17.3,5,0,5,5,0,0,5,0,2.9,2.9,2.7,5.6,99,72,156,0.29,0.00,0.29,0.29,0.29,0.17,0.16,0.33,0.17,0.33,Matches
Marash Kumbulla,al ALB,DF,Espanyol,25-031,2000,24,23,"2,002",22.2,2,0,2,2,0,0,6,0,1.1,1.1,0.0,1.1,9,48,2,0.09,0.00,0.09,0.09,0.09,0.05,0.00,0.05,0.05,0.05,Matches
Luca de la Torre,us USA,MF,Celta Vigo,26-292,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yoel Lago,es ESP,DF,Celta Vigo,20-351,2004,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Cyle Larin,ca CAN,FW,Mallorca,29-328,1995,23,16,"1,244",13.8,5,2,7,4,1,1,4,0,5.4,4.6,1.3,5.9,13,11,70,0.36,0.14,0.51,0.29,0.43,0.39,0.09,0.48,0.33,0.43,Matches
Juanmi Latasa,es ESP,FW,Valladolid,23-353,2001,19,6,731,8.1,2,0,2,2,0,0,5,1,2.4,2.4,0.3,2.7,2,9,26,0.25,0.00,0.25,0.25,0.25,0.29,0.04,0.33,0.29,0.33,Matches
Toni Lato,es ESP,DF,Mallorca,27-110,1997,7,4,358,4.0,0,0,0,0,0,0,0,1,0.0,0.0,0.4,0.4,9,16,21,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
Robin Le Normand,es ESP,DF,Atlético Madrid,28-120,1996,17,15,"1,373",15.3,0,0,0,0,0,0,7,0,1.1,1.1,0.5,1.6,7,39,4,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches
Florian Lejeune,fr FRA,DF,Rayo Vallecano,33-295,1991,27,27,"2,425",26.9,0,2,2,0,0,0,4,0,2.5,2.5,1.1,3.6,18,97,5,0.00,0.07,0.07,0.00,0.07,0.09,0.04,0.13,0.09,0.13,Matches
Iñigo Lekue,es ESP,DF,Athletic Club,31-311,1993,10,5,481,5.3,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,11,29,14,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
Thomas Lemar,fr FRA,MF,Atlético Madrid,29-119,1995,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.52,0.00,0.52,Matches
Clément Lenglet,fr FRA,DF,Atlético Madrid,29-267,1995,15,15,"1,283",14.3,1,1,2,1,0,0,7,0,1.4,1.4,0.8,2.1,11,59,0,0.07,0.07,0.14,0.07,0.14,0.10,0.05,0.15,0.10,0.15,Matches
Robert Lewandowski,pl POL,FW,Barcelona,36-202,1988,25,24,"2,006",22.3,21,2,23,18,3,4,1,0,21.9,18.8,2.3,21.1,21,42,117,0.94,0.09,1.03,0.81,0.90,0.98,0.10,1.09,0.84,0.95,Matches
Samuel Lino,br BRA,"MF,DF",Atlético Madrid,25-078,1999,23,16,"1,147",12.7,3,2,5,3,0,0,3,0,5.4,5.4,2.2,7.6,48,59,132,0.24,0.16,0.39,0.24,0.39,0.42,0.17,0.59,0.42,0.59,Matches
Javier Llabrés,es ESP,FW,Mallorca,22-181,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.21,0.08,0.21,Matches
Diego Llorente,es ESP,DF,Betis,31-207,1993,26,26,"2,304",25.6,2,0,2,2,0,0,4,0,1.4,1.4,0.3,1.7,5,72,3,0.08,0.00,0.08,0.08,0.08,0.05,0.01,0.07,0.05,0.07,Matches
Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,30-040,1995,22,17,"1,523",16.9,2,3,5,2,0,0,0,1,0.6,0.6,3.4,4.1,52,64,98,0.12,0.18,0.30,0.12,0.30,0.04,0.20,0.24,0.04,0.24,Matches
Giovani Lo Celso,ar ARG,"MF,FW",Betis,28-336,1996,16,11,"1,035",11.5,7,1,8,5,2,3,3,0,4.1,1.8,3.5,5.2,14,97,47,0.61,0.09,0.70,0.43,0.52,0.36,0.30,0.66,0.15,0.45,Matches
Enzo Loiodice,fr FRA,MF,Las Palmas,24-104,2000,15,5,504,5.6,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,2,20,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
David López,es ESP,DF,Girona,35-153,1989,23,22,"1,958",21.8,1,0,1,1,0,0,3,0,0.8,0.8,0.1,0.8,14,98,5,0.05,0.00,0.05,0.05,0.05,0.04,0.00,0.04,0.04,0.04,Matches
Diego López,es ESP,"MF,FW",Valencia,22-302,2002,27,24,"1,923",21.4,5,4,9,5,0,0,2,0,4.3,4.3,3.8,8.1,57,57,151,0.23,0.19,0.42,0.23,0.42,0.20,0.18,0.38,0.20,0.38,Matches
Fer López,,"FW,MF",Celta Vigo,,,7,3,230,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.1,8,13,12,0.00,0.00,0.00,0.00,0.00,0.07,0.35,0.42,0.07,0.42,Matches
Fermin López,es ESP,"MF,FW",Barcelona,21-304,2003,17,6,644,7.2,3,2,5,3,0,0,3,1,3.2,3.2,1.3,4.5,17,30,50,0.42,0.28,0.70,0.42,0.70,0.45,0.18,0.63,0.45,0.63,Matches
Javi López,es ESP,DF,Real Sociedad,22-351,2002,21,15,"1,456",16.2,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,29,54,39,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches
Pau López,es ESP,GK,Girona,30-088,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Roberto López,es ESP,MF,Leganés,24-321,2000,12,3,393,4.4,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,3,20,11,0.00,0.23,0.23,0.00,0.23,0.11,0.20,0.31,0.11,0.31,Matches
Unai López,es ESP,MF,Rayo Vallecano,29-132,1995,21,16,"1,124",12.5,3,0,3,3,0,0,7,1,1.3,1.3,0.4,1.7,10,71,29,0.24,0.00,0.24,0.24,0.24,0.10,0.03,0.14,0.10,0.14,Matches
Iker Losada,es ESP,"FW,MF",Celta Vigo,23-222,2001,6,2,230,2.6,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,7,14,16,0.39,0.00,0.39,0.39,0.39,0.27,0.11,0.38,0.27,0.38,Matches
Iker Losada,es ESP,"MF,FW",Betis,23-222,2001,10,3,336,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,9,14,16,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.21,0.13,0.21,Matches
Pol Lozano,es ESP,MF,Espanyol,25-156,1999,20,18,"1,417",15.7,0,0,0,0,0,0,9,0,0.1,0.1,0.5,0.6,11,80,10,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
José Luis Gayà,es ESP,DF,Valencia,29-290,1995,14,13,"1,056",11.7,0,1,1,0,0,0,3,0,0.6,0.6,2.0,2.5,19,37,100,0.00,0.09,0.09,0.00,0.09,0.05,0.17,0.22,0.05,0.22,Matches
Dodi Lukebakio,be BEL,FW,Sevilla,27-168,1997,27,26,"2,251",25.0,11,1,12,10,1,1,2,0,7.6,6.8,2.5,9.3,102,66,177,0.44,0.04,0.48,0.40,0.44,0.30,0.10,0.40,0.27,0.37,Matches
Daniel Luna,co COL,MF,Mallorca,21-308,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Andriy Lunin,ua UKR,GK,Real Madrid,26-028,1999,4,4,360,4.0,0,1,1,0,0,0,0,0,0.0,0.0,0.9,0.9,0,0,0,0.00,0.25,0.25,0.00,0.25,0.00,0.23,0.23,0.00,0.23,Matches
Darwin Machís,ve VEN,"FW,MF",Valladolid,32-032,1993,11,5,427,4.7,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,7,14,19,0.00,0.00,0.00,0.00,0.00,0.17,0.04,0.21,0.17,0.21,Matches
Pablo Maffeo,es ESP,DF,Mallorca,27-242,1997,21,20,"1,673",18.6,0,1,1,0,0,0,3,0,0.3,0.3,3.5,3.7,29,52,86,0.00,0.05,0.05,0.00,0.05,0.01,0.19,0.20,0.01,0.20,Matches
Jon Magunazelaia,es ESP,MF,Real Sociedad,24-241,2000,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Giorgi Mamardashvili,ge GEO,GK,Valencia,24-163,2000,23,23,"2,070",23.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Reinildo Mandava,mz MOZ,DF,Atlético Madrid,31-049,1994,17,9,841,9.3,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,12,28,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Javier Manquillo,es ESP,DF,Celta Vigo,30-310,1994,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,24,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marcão,br BRA,DF,Sevilla,28-279,1996,11,5,462,5.1,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Óscar de Marcos,es ESP,DF,Athletic Club,35-331,1989,21,13,"1,234",13.7,0,4,4,0,0,0,0,0,0.8,0.8,1.8,2.7,20,79,61,0.00,0.29,0.29,0.00,0.29,0.06,0.13,0.19,0.06,0.19,Matches
Alberto Marí,es ESP,FW,Valencia,23-243,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
José María Giménez,uy URU,DF,Atlético Madrid,30-050,1995,21,16,"1,564",17.4,0,1,1,0,0,0,4,0,0.3,0.3,0.2,0.5,1,45,1,0.00,0.06,0.06,0.00,0.06,0.02,0.01,0.03,0.02,0.03,Matches
Arkaitz Mariezkurrena,es ESP,"MF,FW",Real Sociedad,19-340,2005,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pablo Marín,es ESP,MF,Real Sociedad,21-251,2003,12,4,467,5.2,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,2,13,24,0.00,0.19,0.19,0.00,0.19,0.01,0.08,0.09,0.01,0.09,Matches
Mika Màrmol,es ESP,DF,Las Palmas,22-252,2002,20,18,"1,544",17.2,0,1,1,0,0,0,4,0,0.4,0.4,1.3,1.6,17,67,26,0.00,0.06,0.06,0.00,0.06,0.02,0.07,0.09,0.02,0.09,Matches
