Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Marvin Pieringer,de GER,"FW,MF",Heidenheim,25-158,1999,22,17,"1,480",16.4,5,2,7,3,2,2,7,0,5.7,4.2,2.8,7.0,14,42,73,0.30,0.12,0.43,0.18,0.30,0.35,0.17,0.52,0.25,0.42,Matches
Alassane Pléa,fr FRA,"MF,FW",Gladbach,32-001,1993,22,17,"1,318",14.6,6,3,9,6,0,0,3,0,4.2,4.2,2.1,6.3,39,82,102,0.41,0.20,0.61,0.41,0.61,0.29,0.15,0.43,0.29,0.43,Matches
Finn Porath,de GER,"DF,MF",Holstein Kiel,28-016,1997,23,18,"1,639",18.2,2,2,4,2,0,0,3,0,1.8,1.7,1.9,3.6,38,48,55,0.11,0.11,0.22,0.11,0.22,0.10,0.10,0.20,0.09,0.20,Matches
Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,30-269,1994,15,2,281,3.1,0,0,0,0,0,0,1,0,1.6,1.6,0.4,2.0,2,8,19,0.00,0.00,0.00,0.00,0.00,0.50,0.13,0.63,0.50,0.63,Matches
Alexander Prass,at AUT,DF,Hoffenheim,23-289,2001,22,18,"1,521",16.9,0,1,1,0,0,0,1,0,0.9,0.9,2.8,3.6,28,63,65,0.00,0.06,0.06,0.00,0.06,0.05,0.16,0.22,0.05,0.22,Matches
Grischa Prömel,de GER,MF,Hoffenheim,30-061,1995,2,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Prtajin,hr CRO,FW,Union Berlin,28-301,1996,5,2,161,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.7,1,1,17,0.00,0.00,0.00,0.00,0.00,0.29,0.08,0.37,0.29,0.37,Matches
Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,26-047,1999,10,5,396,4.4,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,13,8,30,0.00,0.23,0.23,0.00,0.23,0.02,0.14,0.16,0.02,0.16,Matches
Leopold Querfeld,at AUT,DF,Union Berlin,21-081,2003,18,8,937,10.4,1,0,1,1,0,0,5,0,0.7,0.7,0.6,1.3,0,28,4,0.10,0.00,0.10,0.10,0.10,0.06,0.06,0.12,0.06,0.12,Matches
Grant Ranos,am ARM,FW,Gladbach,21-234,2003,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
David Raum,de GER,DF,RB Leipzig,26-323,1998,17,16,"1,343",14.9,1,3,4,1,0,0,2,0,0.4,0.4,4.7,5.1,28,50,96,0.07,0.20,0.27,0.07,0.27,0.02,0.32,0.34,0.02,0.34,Matches
Rocco Reitz,de GER,MF,Gladbach,22-286,2002,19,14,"1,254",13.9,1,1,2,1,0,0,1,0,1.0,1.0,1.2,2.2,13,70,19,0.07,0.07,0.14,0.07,0.14,0.07,0.09,0.16,0.07,0.16,Matches
Nicolai Remberg,de GER,MF,Holstein Kiel,24-265,2000,24,18,"1,727",19.2,0,1,1,0,0,0,7,0,1.0,1.0,0.3,1.4,19,61,26,0.00,0.05,0.05,0.00,0.05,0.05,0.02,0.07,0.05,0.07,Matches
Elvis Rexhbeçaj,xk KVX,MF,Augsburg,27-130,1997,19,19,"1,452",16.1,1,1,2,1,0,0,8,0,1.2,1.2,0.7,1.9,25,81,66,0.06,0.06,0.12,0.06,0.12,0.07,0.05,0.12,0.07,0.12,Matches
Gio Reyna,us USA,MF,Dortmund,22-118,2002,14,3,328,3.6,2,0,2,2,0,0,3,0,0.2,0.2,0.2,0.4,5,18,18,0.55,0.00,0.55,0.55,0.55,0.05,0.07,0.11,0.05,0.11,Matches
Fabian Rieder,ch SUI,"MF,FW",Stuttgart,23-023,2002,18,6,671,7.5,1,3,4,1,0,0,0,0,1.2,1.2,1.9,3.1,14,31,44,0.13,0.40,0.54,0.13,0.54,0.17,0.25,0.42,0.17,0.42,Matches
Lars Ritzka,de GER,"DF,MF",St. Pauli,26-308,1998,15,9,691,7.7,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,4,15,27,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
Mads Roerslev,dk DEN,DF,Wolfsburg,25-260,1999,5,2,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,12,17,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,22-249,2002,16,11,912,10.1,0,1,1,0,0,0,2,0,0.8,0.8,1.6,2.4,19,22,57,0.00,0.10,0.10,0.00,0.10,0.08,0.16,0.24,0.08,0.24,Matches
Lasse Rosenboom,de GER,DF,Holstein Kiel,23-051,2002,17,12,"1,083",12.0,1,1,2,1,0,0,0,0,0.5,0.5,0.9,1.4,10,22,27,0.08,0.08,0.17,0.08,0.17,0.04,0.07,0.12,0.04,0.12,Matches
Max Rosenfelder,de GER,DF,Freiburg,22-029,2003,18,8,850,9.4,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,13,21,6,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07,Matches
Tom Rothe,de GER,"DF,MF",Union Berlin,20-133,2004,19,14,"1,220",13.6,2,2,4,2,0,0,4,1,1.6,1.6,1.3,2.9,21,35,82,0.15,0.15,0.30,0.15,0.30,0.12,0.09,0.21,0.12,0.21,Matches
Anthony Rouault,fr FRA,DF,Stuttgart,23-286,2001,18,14,"1,212",13.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,6,52,4,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,Matches
Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,32-064,1993,5,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,8,7,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Julian Ryerson,no NOR,DF,Dortmund,27-114,1997,20,19,"1,546",17.2,1,1,2,1,0,0,5,1,0.4,0.4,2.8,3.2,47,69,96,0.06,0.06,0.12,0.06,0.12,0.02,0.16,0.18,0.02,0.18,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,32-219,1992,20,20,"1,800",20.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Elias Saad,tn TUN,"FW,MF",St. Pauli,25-074,1999,12,6,608,6.8,2,2,4,2,0,0,1,0,1.3,1.3,0.6,1.9,21,18,50,0.30,0.30,0.59,0.30,0.59,0.19,0.09,0.28,0.19,0.28,Matches
Marcel Sabitzer,at AUT,"MF,FW",Dortmund,30-359,1994,22,16,"1,440",16.0,0,0,0,0,0,0,2,0,1.6,1.6,1.1,2.7,20,89,63,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17,Matches
Faik Sakar,de GER,MF,RB Leipzig,17-056,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Manolis Saliakas,gr GRE,"MF,DF",St. Pauli,28-180,1996,21,17,"1,540",17.1,1,0,1,1,0,0,3,0,1.1,1.1,1.6,2.7,23,70,63,0.06,0.00,0.06,0.06,0.06,0.06,0.10,0.16,0.06,0.16,Matches
Roland Sallai,hu HUN,"FW,MF",Freiburg,27-293,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,2,0.00,0.00,0.00,0.00,0.00,0.25,0.16,0.41,0.25,0.41,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,29-059,1996,8,6,290,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Philipp Sander,de GER,MF,Gladbach,27-018,1998,23,13,"1,161",12.9,1,0,1,1,0,0,2,0,1.0,1.0,0.6,1.6,12,51,23,0.08,0.00,0.08,0.08,0.08,0.08,0.05,0.12,0.08,0.12,Matches
James Sands,us USA,"MF,DF",St. Pauli,24-248,2000,7,5,453,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,16,6,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Leroy Sané,de GER,FW,Bayern Munich,29-059,1996,21,12,"1,110",12.3,6,4,10,6,0,0,2,0,5.9,5.9,4.0,9.9,44,41,179,0.49,0.32,0.81,0.49,0.81,0.48,0.32,0.80,0.48,0.80,Matches
Kaishu Sano,jp JPN,MF,Mainz 05,24-071,2000,25,25,"2,233",24.8,0,0,0,0,0,0,3,0,0.6,0.6,0.6,1.2,31,123,34,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05,Matches
Kauã Santos,br BRA,GK,Eint Frankfurt,21-334,2003,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Joe Scally,us USA,DF,Gladbach,22-070,2002,23,23,"1,920",21.3,0,0,0,0,0,0,5,0,0.3,0.3,0.9,1.2,40,52,49,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
András Schäfer,hu HUN,MF,Union Berlin,25-332,1999,17,10,912,10.1,1,1,2,1,0,0,2,0,0.5,0.5,0.8,1.3,14,42,27,0.10,0.10,0.20,0.10,0.20,0.05,0.08,0.13,0.05,0.13,Matches
Patrik Schick,cz CZE,FW,Leverkusen,29-046,1996,22,12,"1,071",11.9,16,0,16,16,0,0,4,0,9.5,9.5,0.6,10.0,3,16,77,1.34,0.00,1.34,1.34,1.34,0.79,0.05,0.84,0.79,0.84,Matches
Stefan Schimmer,de GER,"FW,MF",Heidenheim,30-317,1994,10,0,222,2.5,0,0,0,0,0,0,1,0,1.1,1.1,0.3,1.3,0,3,15,0.00,0.00,0.00,0.00,0.00,0.43,0.10,0.54,0.43,0.54,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,27-164,1997,4,2,181,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,5,6,2,0.00,0.00,0.00,0.00,0.00,0.03,0.35,0.38,0.03,0.38,Matches
Keven Schlotterbeck,de GER,DF,Augsburg,27-317,1997,16,14,"1,177",13.1,3,1,4,3,0,0,4,1,0.8,0.8,0.6,1.3,2,53,2,0.23,0.08,0.31,0.23,0.31,0.06,0.04,0.10,0.06,0.10,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,25-100,1999,21,21,"1,802",20.0,0,2,2,0,0,0,6,2,1.1,1.1,1.5,2.6,34,172,11,0.00,0.10,0.10,0.00,0.10,0.06,0.07,0.13,0.06,0.13,Matches
Romano Schmid,at AUT,MF,Werder Bremen,25-043,2000,23,23,"2,047",22.7,2,3,5,2,0,0,3,0,2.6,2.6,4.2,6.8,79,203,143,0.09,0.13,0.22,0.09,0.22,0.11,0.18,0.30,0.11,0.30,Matches
Jan Schöppner,de GER,MF,Heidenheim,25-272,1999,24,23,"1,975",21.9,3,2,5,3,0,0,5,0,3.0,3.0,2.7,5.7,26,79,36,0.14,0.09,0.23,0.14,0.23,0.14,0.12,0.26,0.14,0.26,Matches
Marvin Schulz,de GER,"DF,MF",Holstein Kiel,30-055,1995,10,3,274,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.7,4,10,1,0.00,0.00,0.00,0.00,0.00,0.01,0.22,0.23,0.01,0.23,Matches
Alexander Schwolow,de GER,GK,Union Berlin,32-282,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Léo Scienza,br BRA,"FW,MF",Heidenheim,26-179,1998,20,12,984,10.9,3,2,5,3,0,0,0,0,1.8,1.8,3.2,4.9,61,27,78,0.27,0.18,0.46,0.27,0.46,0.16,0.29,0.45,0.16,0.45,Matches
Nicolas Seiwald,at AUT,"DF,MF",RB Leipzig,23-311,2001,21,11,"1,307",14.5,0,0,0,0,0,0,2,0,0.1,0.1,0.9,1.0,11,89,19,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.00,0.07,Matches
Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,21-284,2003,24,23,"1,778",19.8,10,4,14,9,1,1,2,1,7.2,6.4,1.5,7.8,33,35,105,0.51,0.20,0.71,0.46,0.66,0.36,0.07,0.44,0.32,0.40,Matches
Armindo Sieb,de GER,"FW,MF",Mainz 05,22-022,2003,23,5,723,8.0,2,2,4,2,0,0,2,0,2.7,2.7,1.1,3.9,25,16,56,0.25,0.25,0.50,0.25,0.50,0.34,0.14,0.48,0.34,0.48,Matches
Tim Siersleben,de GER,DF,Heidenheim,25-002,2000,9,7,567,6.3,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.5,3,10,5,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,22-299,2002,14,6,619,6.9,2,0,2,2,0,0,2,0,0.4,0.4,0.2,0.5,7,18,18,0.29,0.00,0.29,0.29,0.29,0.05,0.03,0.08,0.05,0.08,Matches
André Silva,pt POR,FW,Werder Bremen,29-125,1995,5,3,303,3.4,0,0,0,0,0,1,1,0,1.8,1.0,0.1,1.1,6,7,23,0.00,0.00,0.00,0.00,0.00,0.53,0.02,0.55,0.30,0.31,Matches
André Silva,pt POR,"FW,MF",RB Leipzig,29-125,1995,8,0,132,1.5,1,2,3,0,1,1,0,0,1.3,0.5,0.6,1.1,6,4,11,0.68,1.36,2.05,0.00,1.36,0.90,0.38,1.28,0.36,0.74,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,24-312,2000,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.46,Matches
Xavi Simons,nl NED,MF,RB Leipzig,21-324,2003,17,17,"1,461",16.2,6,3,9,6,0,0,4,0,3.1,3.1,5.1,8.2,59,97,124,0.37,0.18,0.55,0.37,0.55,0.19,0.31,0.51,0.19,0.51,Matches
Danel Sinani,lu LUX,"FW,MF",St. Pauli,27-340,1997,17,5,510,5.7,1,1,2,1,0,0,2,0,0.4,0.4,0.9,1.4,6,30,24,0.18,0.18,0.35,0.18,0.35,0.08,0.17,0.24,0.08,0.24,Matches
Tobias Sippel,de GER,GK,Gladbach,36-354,1988,1,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ibrahima Sissoko,ml MLI,MF,Bochum,27-135,1997,24,22,"1,962",21.8,2,1,3,2,0,0,6,0,1.1,1.1,0.8,2.0,27,79,46,0.09,0.05,0.14,0.09,0.14,0.05,0.04,0.09,0.05,0.09,Matches
Tim Skarke,de GER,"FW,MF",Union Berlin,28-185,1996,24,9,882,9.8,0,1,1,0,0,0,1,0,1.9,1.9,0.8,2.7,22,20,79,0.00,0.10,0.10,0.00,0.10,0.19,0.09,0.28,0.19,0.28,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,29-305,1995,21,18,"1,535",17.1,0,1,1,0,0,0,5,0,0.6,0.6,1.1,1.6,8,71,20,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.10,0.03,0.10,Matches
Leo Skiri Østigård,no NOR,DF,Hoffenheim,25-103,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,20,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,25-072,1999,6,2,266,3.0,0,1,1,0,0,0,0,0,0.3,0.3,1.3,1.6,12,9,17,0.00,0.34,0.34,0.00,0.34,0.10,0.44,0.54,0.10,0.54,Matches
Robert Skov,dk DEN,"DF,MF",Union Berlin,28-295,1996,15,11,852,9.5,2,2,4,1,1,1,1,0,1.7,0.9,2.4,3.3,25,36,45,0.21,0.21,0.42,0.11,0.32,0.18,0.25,0.43,0.10,0.35,Matches
Steven Skrzybski,de GER,"FW,MF",Holstein Kiel,32-113,1992,15,7,707,7.9,6,1,7,5,1,1,0,0,3.0,2.2,1.0,3.2,8,31,41,0.76,0.13,0.89,0.64,0.76,0.38,0.13,0.51,0.28,0.41,Matches
Eric Smith,se SWE,"DF,MF",St. Pauli,28-062,1997,23,23,"2,017",22.4,1,0,1,1,0,0,5,0,1.1,1.1,1.2,2.3,10,70,5,0.04,0.00,0.04,0.04,0.04,0.05,0.05,0.10,0.05,0.10,Matches
Anton Stach,de GER,"MF,DF",Hoffenheim,26-116,1998,21,20,"1,784",19.8,1,1,2,1,0,0,5,0,1.3,1.3,1.1,2.4,21,107,27,0.05,0.05,0.10,0.05,0.10,0.07,0.05,0.12,0.07,0.12,Matches
Jens Stage,dk DEN,MF,Werder Bremen,28-123,1996,19,17,"1,456",16.2,7,5,12,7,0,0,6,0,4.9,4.9,2.4,7.3,18,65,58,0.43,0.31,0.74,0.43,0.74,0.30,0.15,0.45,0.30,0.45,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,24-343,2000,5,1,179,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,18,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Niklas Stark,de GER,DF,Werder Bremen,29-331,1995,18,17,"1,386",15.4,0,1,1,0,0,0,4,1,0.5,0.5,0.1,0.6,6,38,2,0.00,0.06,0.06,0.00,0.06,0.03,0.01,0.04,0.03,0.04,Matches
Pascal Stenzel,de GER,DF,Stuttgart,28-356,1996,5,2,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,6,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Leonidas Stergiou,ch SUI,DF,Stuttgart,23-008,2002,8,7,531,5.9,0,1,1,0,0,0,0,1,0.1,0.1,0.0,0.1,6,27,11,0.00,0.17,0.17,0.00,0.17,0.02,0.01,0.02,0.02,0.02,Matches
Finley Stevens,wls WAL,DF,St. Pauli,21-335,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Angelo Stiller,de GER,MF,Stuttgart,23-341,2001,25,24,"2,186",24.3,1,5,6,1,0,0,4,0,1.0,1.0,4.7,5.8,28,217,49,0.04,0.21,0.25,0.04,0.25,0.04,0.20,0.24,0.04,0.24,Matches
Kevin Stöger,at AUT,"MF,FW",Gladbach,31-196,1993,24,14,"1,288",14.3,2,3,5,1,1,1,2,0,2.6,1.8,5.1,6.9,33,102,87,0.14,0.21,0.35,0.07,0.28,0.18,0.35,0.53,0.13,0.48,Matches
Niklas Süle,de GER,DF,Dortmund,29-189,1995,8,6,551,6.1,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,6,31,6,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,26-065,1999,18,13,"1,114",12.4,3,1,4,3,0,0,4,0,3.6,3.6,1.7,5.4,7,34,36,0.24,0.08,0.32,0.24,0.32,0.29,0.14,0.44,0.29,0.44,Matches
Daniel Svensson,se SWE,DF,Dortmund,23-027,2002,4,1,134,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,12,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Haris Tabakovic,ba BIH,"FW,MF",Hoffenheim,30-264,1994,14,3,477,5.3,2,1,3,2,0,0,0,0,2.4,2.4,1.0,3.4,2,5,30,0.38,0.19,0.57,0.38,0.57,0.45,0.19,0.63,0.45,0.63,Matches
Jonathan Tah,de GER,DF,Leverkusen,29-028,1996,24,24,"2,160",24.0,2,0,2,2,0,0,2,0,0.9,0.9,0.3,1.2,11,119,8,0.08,0.00,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,26-037,1999,23,23,"2,020",22.4,0,0,0,0,0,0,4,0,1.1,1.1,0.2,1.2,42,131,16,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,19-318,2005,8,2,256,2.8,0,1,1,0,0,0,0,0,0.7,0.7,0.3,1.0,6,9,34,0.00,0.35,0.35,0.00,0.35,0.26,0.10,0.36,0.26,0.36,Matches
Nathan Tella,ng NGA,"MF,FW",Leverkusen,25-249,1999,20,11,978,10.9,2,2,4,2,0,0,0,0,2.6,2.6,0.7,3.3,26,19,95,0.18,0.18,0.37,0.18,0.37,0.24,0.06,0.30,0.24,0.30,Matches
Martin Terrier,fr FRA,"MF,FW",Leverkusen,28-007,1997,15,7,584,6.5,2,1,3,2,0,0,1,0,2.4,2.4,0.9,3.3,11,14,35,0.31,0.15,0.46,0.31,0.46,0.38,0.14,0.52,0.38,0.52,Matches
Arthur Theate,be BEL,DF,Eint Frankfurt,24-290,2000,23,23,"2,033",22.6,0,0,0,0,0,0,5,1,1.4,1.4,0.6,2.0,39,119,22,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
Norman Theuerkauf,de GER,MF,Heidenheim,38-046,1987,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
Denis Thomalla,de GER,MF,Heidenheim,32-207,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Phillip Tietz,de GER,FW,Augsburg,27-245,1997,25,16,"1,348",15.0,5,1,6,4,1,1,3,0,4.5,3.8,0.8,4.6,6,23,90,0.33,0.07,0.40,0.27,0.33,0.30,0.06,0.36,0.25,0.31,Matches
Umut Tohumcu,de GER,MF,Hoffenheim,20-212,2004,8,2,288,3.2,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.3,1,11,4,0.00,0.31,0.31,0.00,0.31,0.04,0.06,0.09,0.04,0.09,Matches
John Tolkin,us USA,"DF,FW",Holstein Kiel,22-223,2002,3,2,183,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,4,3,5,0.00,0.49,0.49,0.00,0.49,0.00,0.11,0.11,0.00,0.11,Matches
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,22-268,2002,24,20,"1,614",17.9,6,1,7,6,0,0,5,0,5.0,5.0,2.4,7.4,30,45,102,0.33,0.06,0.39,0.33,0.39,0.28,0.13,0.41,0.28,0.41,Matches
Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,19-009,2006,4,0,44,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,2,12,0.00,0.00,0.00,0.00,0.00,0.22,0.23,0.45,0.22,0.45,Matches
Lucas Tousart,fr FRA,MF,Union Berlin,27-316,1997,10,6,492,5.5,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,4,17,10,0.00,0.18,0.18,0.00,0.18,0.05,0.08,0.13,0.05,0.13,Matches
Omar Traoré,de GER,DF,Heidenheim,27-035,1998,22,22,"1,904",21.2,0,1,1,0,0,0,5,0,0.3,0.3,1.1,1.5,77,91,85,0.00,0.05,0.05,0.00,0.05,0.02,0.05,0.07,0.02,0.07,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,34-246,1990,21,21,"1,845",20.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Philipp Treu,de GER,"MF,DF",St. Pauli,24-098,2000,24,24,"2,103",23.4,0,1,1,0,0,0,2,0,1.0,1.0,1.4,2.4,42,86,89,0.00,0.04,0.04,0.00,0.04,0.04,0.06,0.10,0.04,0.10,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,38-015,1987,17,12,"1,081",12.0,0,1,1,0,0,0,5,0,0.2,0.2,1.4,1.6,12,51,31,0.00,0.08,0.08,0.00,0.08,0.02,0.11,0.13,0.02,0.13,Matches
Tuta,br BRA,"DF,MF",Eint Frankfurt,25-250,1999,22,18,"1,639",18.2,2,1,3,2,0,0,6,0,0.5,0.5,0.3,0.8,6,53,3,0.11,0.05,0.16,0.11,0.16,0.03,0.02,0.04,0.03,0.04,Matches
Lukas Ullrich,de GER,DF,Gladbach,20-360,2004,17,16,"1,273",14.1,1,2,3,1,0,0,3,0,0.9,0.9,1.8,2.7,18,27,54,0.07,0.14,0.21,0.07,0.21,0.06,0.13,0.19,0.06,0.19,Matches
Sven Ulreich,de GER,GK,Bayern Munich,36-220,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Deniz Undav,de GER,"FW,MF",Stuttgart,28-235,1996,19,15,"1,234",13.7,7,1,8,7,0,0,3,0,9.0,9.0,1.2,10.2,25,45,95,0.51,0.07,0.58,0.51,0.58,0.65,0.09,0.74,0.65,0.74,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,26-135,1998,19,19,"1,669",18.5,2,0,2,2,0,0,6,0,1.2,1.2,0.5,1.7,15,118,4,0.11,0.00,0.11,0.11,0.11,0.06,0.02,0.09,0.06,0.09,Matches
Jonas Urbig,de GER,GK,Bayern Munich,21-215,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,19-120,2005,17,5,568,6.3,4,1,5,4,0,0,1,0,2.7,2.7,1.1,3.7,9,35,39,0.63,0.16,0.79,0.63,0.79,0.42,0.17,0.59,0.42,0.59,Matches
Josha Vagnoman,de GER,"DF,MF",Stuttgart,24-090,2000,22,18,"1,679",18.7,1,1,2,1,0,0,4,0,1.4,1.4,1.5,2.9,23,42,83,0.05,0.05,0.11,0.05,0.11,0.07,0.08,0.15,0.07,0.15,Matches
Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,26-285,1998,6,5,418,4.6,1,0,1,1,0,0,2,0,0.9,0.9,0.0,0.9,4,11,11,0.22,0.00,0.22,0.22,0.22,0.20,0.00,0.20,0.20,0.20,Matches
Maarten Vandevoordt,be BEL,GK,RB Leipzig,23-013,2002,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
