,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1419,Donovan Léon,GUF,GK,Auxerre,fr  Ligue 1,32-128,1992.0,23.0,10,0.43,7,3,0,0,0,0,2,0.09,0,2,0,0,0,0
1420,Giovanni Leoni,ITA,DF,Parma,it  Serie A,18-080,2006.0,6.8,1,0.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1421,Esteban Lepaul,FRA,FW,Angers,fr  Ligue 1,24-327,2000.0,9.4,11,1.17,5,0,1,4,1,0,1,0.11,1,0,0,0,0,0
1422,Johann Lepenant,FRA,MF,Nantes,fr  Ligue 1,22-140,2002.0,18.5,32,1.73,28,0,2,1,0,1,6,0.32,5,0,1,0,0,0
1423,Jefferson Lerma,COL,MF,Crystal Palace,eng  Premier League,30-137,1994.0,17.1,37,2.16,31,3,0,2,0,1,2,0.12,2,0,0,0,0,0
1424,Louis Leroux,FRA,"MF,DF",Nantes,fr  Ligue 1,19-047,2006.0,3.9,15,3.85,11,0,2,0,0,2,1,0.26,1,0,0,0,0,0
1425,Robert Lewandowski,POL,FW,Barcelona,es  La Liga,36-202,1988.0,22.3,44,1.97,30,0,4,6,4,0,2,0.09,1,0,0,1,0,0
1426,Jamie Leweling,GER,"MF,FW",Stuttgart,de  Bundesliga,24-013,2001.0,13.7,38,2.78,26,0,7,1,4,0,6,0.44,2,0,1,1,2,0
1427,Rico Lewis,ENG,"DF,MF",Manchester City,eng  Premier League,20-110,2004.0,17.9,29,1.62,28,0,0,0,1,0,2,0.11,2,0,0,0,0,0
1428,Keane Lewis-Potter,ENG,"DF,FW",Brentford,eng  Premier League,24-017,2001.0,25.3,58,2.29,45,0,4,3,5,1,7,0.28,5,0,0,0,2,0
1429,Myles Lewis-Skelly,ENG,DF,Arsenal,eng  Premier League,18-166,2006.0,7.5,7,0.93,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
1430,Ben Lhassine Kone,CIV,MF,Como,it  Serie A,24-362,2000.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1431,Mattia Liberali,ITA,MF,Milan,it  Serie A,17-339,2007.0,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1432,Philipp Lienhart,AUT,DF,Freiburg,de  Bundesliga,28-243,1996.0,22.0,13,0.59,10,1,0,0,1,1,0,0.0,0,0,0,0,0,0
1433,Matthijs de Ligt,NED,DF,Manchester Utd,eng  Premier League,25-211,1999.0,21.2,13,0.61,11,0,0,2,0,0,1,0.05,1,0,0,0,0,0
1434,Pedro Lima,BRA,DF,Wolves,eng  Premier League,18-253,2006.0,0.8,4,5.14,2,0,0,0,0,2,0,0.0,0,0,0,0,0,0
1435,Victor Lindelöf,SWE,DF,Manchester Utd,eng  Premier League,30-237,1994.0,1.7,3,1.76,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1436,Jesper Lindstrøm,DEN,FW,Everton,eng  Premier League,25-010,2000.0,13.5,46,3.41,30,7,2,3,3,1,1,0.07,1,0,0,0,0,0
1437,Karol Linetty,POL,MF,Torino,it  Serie A,30-037,1995.0,14.2,16,1.12,14,0,1,0,0,1,0,0.0,0,0,0,0,0,0
1438,Samuel Lino,BRA,"MF,DF",Atlético Madrid,es  La Liga,25-078,1999.0,12.7,34,2.67,29,0,0,3,2,0,3,0.24,1,0,0,1,1,0
1439,Pol Lirola,ESP,DF,Marseille,fr  Ligue 1,27-210,1997.0,5.6,12,2.13,9,2,0,1,0,0,2,0.36,2,0,0,0,0,0
1440,Dailon Livramento,CPV,"FW,MF",Hellas Verona,it  Serie A,23-311,2001.0,8.7,15,1.73,8,0,4,1,1,1,3,0.35,1,0,1,1,0,0
1441,Valentino Livramento,ENG,DF,Newcastle Utd,eng  Premier League,22-119,2002.0,21.6,26,1.21,25,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1442,Marin Ljubicic,CRO,"FW,MF",Union Berlin,de  Bundesliga,23-011,2002.0,1.2,3,2.48,2,1,0,0,0,0,1,0.83,1,0,0,0,0,0
1443,Javier Llabrés,ESP,FW,Mallorca,es  La Liga,22-181,2002.0,0.6,3,4.74,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1444,Diego Llorente,ESP,DF,Betis,es  La Liga,31-207,1993.0,25.6,15,0.59,12,0,0,1,1,1,2,0.08,1,0,0,0,0,1
1445,Marcos Llorente,ESP,"DF,MF",Atlético Madrid,es  La Liga,30-040,1995.0,16.9,32,1.89,28,2,1,1,0,0,5,0.3,5,0,0,0,0,0
1446,Gautier Lloris,FRA,DF,Le Havre,fr  Ligue 1,29-236,1995.0,24.0,20,0.83,16,0,0,4,0,0,3,0.13,2,0,0,1,0,0
1447,Giovani Lo Celso,ARG,"MF,FW",Betis,es  La Liga,28-336,1996.0,11.5,63,5.47,44,16,0,0,3,0,5,0.43,5,0,0,0,0,0
1448,Stanislav Lobotka,SVK,MF,Napoli,it  Serie A,30-106,1994.0,22.7,47,2.07,40,4,0,2,0,1,6,0.26,5,1,0,0,0,0
1449,Manuel Locatelli,ITA,MF,Juventus,it  Serie A,27-062,1998.0,21.7,69,3.17,58,4,1,3,1,2,8,0.37,6,1,0,0,0,1
1450,Ruben Loftus-Cheek,ENG,MF,Milan,it  Serie A,29-047,1996.0,7.6,27,3.57,21,0,2,1,3,0,2,0.26,1,0,0,0,1,0
1451,Elysée Logbo,FRA,FW,Le Havre,fr  Ligue 1,20-309,2004.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1452,Enzo Loiodice,FRA,MF,Las Palmas,es  La Liga,24-104,2000.0,5.6,8,1.43,4,3,0,0,1,0,0,0.0,0,0,0,0,0,0
1453,Sean Longstaff,ENG,MF,Newcastle Utd,eng  Premier League,27-132,1997.0,8.3,14,1.69,12,0,1,1,0,0,2,0.24,1,0,0,1,0,0
1454,Ademola Lookman,NGA,"FW,MF",Atalanta,it  Serie A,27-142,1997.0,17.4,105,6.03,54,20,16,12,2,1,13,0.75,8,0,3,1,1,0
1455,Anthony Lopes,POR,GK,Nantes,fr  Ligue 1,34-161,1990.0,10.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1456,David López,ESP,DF,Girona,es  La Liga,35-153,1989.0,21.8,19,0.87,15,0,0,4,0,0,2,0.09,0,0,0,2,0,0
1457,Diego López,ESP,"MF,FW",Valencia,es  La Liga,22-302,2002.0,21.4,50,2.34,42,1,2,2,3,0,7,0.33,5,0,1,0,1,0
1458,Fer López,nan,"FW,MF",Celta Vigo,es  La Liga,,,2.6,9,3.52,9,0,0,0,0,0,2,0.78,2,0,0,0,0,0
1459,Fermin López,ESP,"MF,FW",Barcelona,es  La Liga,21-304,2003.0,7.2,17,2.38,14,0,1,0,0,2,3,0.42,3,0,0,0,0,0
1460,Javi López,ESP,DF,Real Sociedad,es  La Liga,22-351,2002.0,16.2,15,0.93,11,1,1,0,2,0,1,0.06,0,0,0,0,1,0
1461,Pau López,ESP,GK,Girona,es  La Liga,30-088,1994.0,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1462,Roberto López,ESP,MF,Leganés,es  La Liga,24-321,2000.0,4.4,15,3.44,8,5,1,0,0,1,1,0.23,0,1,0,0,0,0
1463,Unai López,ESP,MF,Rayo Vallecano,es  La Liga,29-132,1995.0,12.5,28,2.24,25,3,0,0,0,0,1,0.08,1,0,0,0,0,0
1464,Iker Losada,ESP,"FW,MF",Celta Vigo,es  La Liga,23-222,2001.0,2.6,5,1.96,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1465,Iker Losada,ESP,"MF,FW",Betis,es  La Liga,23-222,2001.0,3.7,8,2.14,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1466,Anthony Losilla,FRA,MF,Bochum,de  Bundesliga,39-001,1986.0,12.0,18,1.49,17,0,0,0,1,0,1,0.08,1,0,0,0,0,0
1467,Jordan Lotomba,SUI,"MF,DF",Nice,fr  Ligue 1,26-163,1998.0,0.4,2,5.14,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1468,Tom Louchet,FRA,"DF,MF",Nice,fr  Ligue 1,21-311,2003.0,6.8,21,3.08,16,0,1,2,0,2,0,0.0,0,0,0,0,0,0
1469,Sandi Lovrić,SVN,MF,Udinese,it  Serie A,26-348,1998.0,20.4,70,3.43,43,16,2,5,3,1,10,0.49,6,2,0,0,2,0
1470,Pol Lozano,ESP,MF,Espanyol,es  La Liga,25-156,1999.0,15.7,31,1.95,23,6,0,0,0,2,1,0.06,1,0,0,0,0,0
1471,Lorenzo Lucca,ITA,FW,Udinese,it  Serie A,24-182,2000.0,21.0,25,1.19,14,0,1,8,2,0,3,0.14,0,0,1,2,0,0
1472,Jhon Lucumí,COL,DF,Bologna,it  Serie A,26-258,1998.0,20.9,27,1.29,25,0,0,1,0,1,2,0.1,2,0,0,0,0,0
1473,Yannik Lührs,GER,DF,Dortmund,de  Bundesliga,21-183,2003.0,1.4,2,1.41,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1474,José Luis Gayà,ESP,DF,Valencia,es  La Liga,29-290,1995.0,11.7,24,2.04,23,0,1,0,0,0,4,0.34,4,0,0,0,0,0
1475,José Luis Palomino,ARG,DF,Cagliari,it  Serie A,35-065,1990.0,4.3,3,0.7,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1476,Douglas Luiz,BRA,MF,Juventus,it  Serie A,26-306,1998.0,5.4,25,4.6,16,6,0,3,0,0,1,0.18,0,1,0,0,0,0
1477,Romelu Lukaku,BEL,FW,Napoli,it  Serie A,31-302,1993.0,22.3,53,2.37,46,0,0,5,2,0,12,0.54,12,0,0,0,0,0
1478,Castello Lukeba,FRA,DF,RB Leipzig,de  Bundesliga,22-084,2002.0,11.3,10,0.89,9,0,1,0,0,0,1,0.09,1,0,0,0,0,0
1479,Dodi Lukebakio,BEL,FW,Sevilla,es  La Liga,27-168,1997.0,25.0,87,3.48,44,13,18,5,6,1,6,0.24,4,0,2,0,0,0
1480,Saša Lukić,SRB,MF,Fulham,eng  Premier League,28-210,1996.0,19.3,44,2.28,27,11,0,4,1,1,2,0.1,1,0,0,1,0,0
1481,Milos Lukovic,SRB,"FW,MF",Strasbourg,fr  Ligue 1,19-113,2005.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1482,Joe Lumley,ENG,GK,Southampton,eng  Premier League,30-024,1995.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1483,Daniel Luna,COL,MF,Mallorca,es  La Liga,21-308,2003.0,0.2,1,4.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1484,Andriy Lunin,UKR,GK,Real Madrid,es  La Liga,26-028,1999.0,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
1485,Massimo Luongo,AUS,MF,Ipswich Town,eng  Premier League,32-167,1992.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1486,Sebastiano Luperto,ITA,DF,Cagliari,it  Serie A,28-186,1996.0,28.0,23,0.82,18,0,0,5,0,0,4,0.14,2,0,0,2,0,0
1487,Zito Luvumbo,ANG,"FW,MF",Cagliari,it  Serie A,23-002,2002.0,12.3,24,1.95,16,1,3,1,3,0,2,0.16,2,0,0,0,0,0
1488,Charalambos Lykogiannis,GRE,DF,Bologna,it  Serie A,31-140,1993.0,9.6,28,2.93,14,14,0,0,0,0,5,0.52,4,1,0,0,0,0
1489,Senne Lynen,BEL,MF,Werder Bremen,de  Bundesliga,26-020,1999.0,21.9,19,0.87,17,0,0,1,0,1,1,0.05,1,0,0,0,0,0
1490,Mathias Løvik,NOR,"DF,FW",Parma,it  Serie A,21-095,2003.0,0.9,1,1.08,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1491,Othmane Maamma,MAR,"FW,MF",Montpellier,fr  Ligue 1,19-156,2005.0,1.9,3,1.6,2,0,0,0,1,0,1,0.53,1,0,0,0,0,0
1492,Ian Maatsen,NED,DF,Aston Villa,eng  Premier League,23-001,2002.0,6.9,38,5.53,30,2,2,3,0,1,5,0.73,5,0,0,0,0,0
1493,Alexis Mac Allister,ARG,MF,Liverpool,eng  Premier League,26-077,1998.0,23.5,97,4.14,74,12,2,5,1,3,12,0.51,10,1,0,1,0,0
1494,Deiver Machado,COL,DF,Lens,fr  Ligue 1,31-190,1993.0,14.1,39,2.76,24,3,3,6,1,2,7,0.49,5,0,1,1,0,0
1495,Shuto Machino,JPN,"FW,MF",Holstein Kiel,de  Bundesliga,25-162,1999.0,14.7,45,3.06,34,9,1,1,0,0,5,0.34,5,0,0,0,0,0
1496,Darwin Machís,VEN,"FW,MF",Valladolid,es  La Liga,32-032,1993.0,4.7,7,1.48,3,3,0,1,0,0,0,0.0,0,0,0,0,0,0
1497,Yvann Macon,FRA,DF,Saint-Étienne,fr  Ligue 1,26-161,1998.0,5.8,8,1.38,7,0,1,0,0,0,0,0.0,0,0,0,0,0,0
1498,James Maddison,ENG,MF,Tottenham,eng  Premier League,28-108,1996.0,16.7,79,4.74,55,10,6,3,5,0,16,0.96,11,1,3,1,0,0
1499,Eros Maddy,NED,DF,Auxerre,fr  Ligue 1,24-034,2001.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1500,Noni Madueke,ENG,FW,Chelsea,eng  Premier League,23-001,2002.0,16.1,61,3.78,44,0,8,5,3,1,8,0.5,5,0,0,1,1,1
1501,Pablo Maffeo,ESP,DF,Mallorca,es  La Liga,27-242,1997.0,18.6,47,2.53,27,9,5,1,4,1,3,0.16,2,1,0,0,0,0
1502,Gabriel Magalhães,BRA,DF,Arsenal,eng  Premier League,27-082,1997.0,25.1,34,1.36,30,0,0,3,1,0,6,0.24,4,0,0,1,1,0
1503,Soungoutou Magassa,FRA,MF,Monaco,fr  Ligue 1,21-154,2003.0,9.8,16,1.63,16,0,0,0,0,0,1,0.1,1,0,0,0,0,0
1504,Edmond-Paris Maghoma,ENG,"MF,FW",Brentford,eng  Premier League,23-307,2001.0,1.2,2,1.62,2,0,0,0,0,0,1,0.81,1,0,0,0,0,0
1505,Giangiacomo Magnani,ITA,DF,Hellas Verona,it  Serie A,29-158,1995.0,11.8,4,0.34,2,1,0,1,0,0,0,0.0,0,0,0,0,0,0
1506,Hugo Magnetti,FRA,MF,Brest,fr  Ligue 1,26-285,1998.0,19.7,21,1.07,18,2,0,1,0,0,3,0.15,3,0,0,0,0,0
1507,Frank Magri,CMR,FW,Toulouse,fr  Ligue 1,25-188,1999.0,9.4,18,1.91,6,0,2,6,4,0,2,0.21,0,0,1,0,1,0
1508,Harry Maguire,ENG,DF,Manchester Utd,eng  Premier League,32-006,1993.0,15.1,14,0.93,11,0,0,3,0,0,0,0.0,0,0,0,0,0,0
1509,Jon Magunazelaia,ESP,MF,Real Sociedad,es  La Liga,24-241,2000.0,0.1,1,12.86,1,0,0,0,0,0,1,12.86,1,0,0,0,0,0
1510,Arne Maier,GER,MF,Augsburg,de  Bundesliga,26-062,1999.0,9.1,37,4.1,19,16,0,2,0,0,4,0.44,1,2,0,1,0,0
1511,Mike Maignan,FRA,GK,Milan,it  Serie A,29-251,1995.0,27.0,3,0.11,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1512,Patrick Mainka,GER,DF,Heidenheim,de  Bundesliga,30-125,1994.0,25.0,24,0.96,20,0,0,4,0,0,1,0.04,0,0,0,1,0,0
1513,Kobbie Mainoo,ENG,MF,Manchester Utd,eng  Premier League,19-326,2005.0,14.3,25,1.75,21,0,3,0,1,0,1,0.07,1,0,0,0,0,0
1514,Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,fr  Ligue 1,27-194,1997.0,14.5,30,2.07,25,1,1,2,0,1,4,0.28,4,0,0,0,0,0
1515,Radosław Majecki,POL,GK,Monaco,fr  Ligue 1,25-115,1999.0,15.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1516,Lovro Majer,CRO,MF,Wolfsburg,de  Bundesliga,27-053,1998.0,1.6,3,1.86,1,1,0,1,0,0,1,0.62,1,0,0,0,0,0
1517,Jordy Makengo,FRA,DF,Freiburg,de  Bundesliga,23-220,2001.0,2.3,4,1.74,3,1,0,0,0,0,1,0.43,1,0,0,0,0,0
1518,Antoine Makoumbou,CGO,MF,Cagliari,it  Serie A,26-236,1998.0,18.4,23,1.25,20,0,0,2,0,1,3,0.16,3,0,0,0,0,0
1519,Nikola Maksimović,SRB,DF,Montpellier,fr  Ligue 1,33-106,1991.0,6.5,8,1.24,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0
1520,Tyrell Malacia,NED,DF,Manchester Utd,eng  Premier League,25-206,1999.0,1.1,2,1.8,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
1521,Jarzinho Malanga,GER,DF,Stuttgart,de  Bundesliga,18-244,2006.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1522,Julián Malatini,ARG,DF,Werder Bremen,de  Bundesliga,23-284,2001.0,5.0,5,0.99,4,0,0,1,0,0,2,0.4,2,0,0,0,0,0
1523,Daniel Maldini,ITA,"MF,FW",Monza,it  Serie A,23-151,2001.0,14.5,40,2.75,21,3,6,6,4,0,5,0.34,3,0,0,2,0,0
1524,Daniel Maldini,ITA,"FW,MF",Atalanta,it  Serie A,23-151,2001.0,0.3,3,8.71,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1525,Youssef Maleh,MAR,MF,Empoli,it  Serie A,26-201,1998.0,16.8,30,1.79,26,0,1,1,2,0,2,0.12,2,0,0,0,0,0
1526,Donyell Malen,NED,FW,Aston Villa,eng  Premier League,26-061,1999.0,1.9,3,1.58,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
1527,Donyell Malen,NED,"FW,MF",Dortmund,de  Bundesliga,26-061,1999.0,6.8,12,1.76,9,0,2,1,0,0,3,0.44,3,0,0,0,0,0
1528,Ruslan Malinovskyi,UKR,"MF,FW",Genoa,it  Serie A,31-311,1993.0,2.7,8,3.0,4,1,0,2,1,0,0,0.0,0,0,0,0,0,0
1529,Lennard Maloney,USA,MF,Heidenheim,de  Bundesliga,25-154,1999.0,8.4,7,0.83,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1530,Lennard Maloney,USA,MF,Mainz 05,de  Bundesliga,25-154,1999.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1531,Aaron Malouda,FRA,FW,Lille,fr  Ligue 1,19-101,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1532,Giorgi Mamardashvili,GEO,GK,Valencia,es  La Liga,24-163,2000.0,23.0,6,0.26,4,2,0,0,0,0,1,0.04,1,0,0,0,0,0
1533,Dennis Man,ROU,"FW,MF",Parma,it  Serie A,26-197,1998.0,19.5,73,3.75,56,7,5,3,1,1,7,0.36,5,1,0,1,0,0
1534,Hianga Mananga Mbock,FRA,MF,Brest,fr  Ligue 1,25-073,1999.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1535,Gianluca Mancini,ITA,DF,Roma,it  Serie A,28-328,1996.0,24.9,36,1.44,31,0,0,4,1,0,2,0.08,2,0,0,0,0,0
1536,Steve Mandanda,FRA,GK,Rennes,fr  Ligue 1,39-348,1985.0,16.5,4,0.24,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
1537,Christos Mandas,GRE,GK,Lazio,it  Serie A,23-175,2001.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1538,Reinildo Mandava,MOZ,DF,Atlético Madrid,es  La Liga,31-049,1994.0,9.3,7,0.75,6,0,0,0,0,1,1,0.11,0,0,0,0,0,1
1539,Aïssa Mandi,ALG,DF,Lille,fr  Ligue 1,33-140,1991.0,14.1,18,1.27,15,2,0,1,0,0,2,0.14,1,1,0,0,0,0
1540,Rolando Mandragora,ITA,MF,Fiorentina,it  Serie A,27-255,1997.0,11.8,28,2.37,17,6,0,2,2,1,3,0.25,1,2,0,0,0,0
1541,Orel Mangala,BEL,MF,Everton,eng  Premier League,26-358,1998.0,14.0,24,1.72,17,1,2,3,1,0,1,0.07,0,0,0,0,1,0
1542,Orel Mangala,BEL,MF,Lyon,fr  Ligue 1,26-358,1998.0,0.7,3,4.03,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1543,Ryan Manning,IRL,DF,Southampton,eng  Premier League,28-270,1996.0,9.8,28,2.86,15,12,0,0,0,1,1,0.1,0,1,0,0,0,0
1544,Javier Manquillo,ESP,DF,Celta Vigo,es  La Liga,30-310,1994.0,5.7,1,0.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1545,Johan Manzambi,SUI,"MF,FW",Freiburg,de  Bundesliga,19-148,2005.0,0.4,2,5.29,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1546,Alberto Manzoni,ITA,MF,Atalanta,it  Serie A,19-259,2005.0,0.1,1,15.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
1547,Sekou Mara,FRA,"FW,MF",Strasbourg,fr  Ligue 1,22-224,2002.0,7.1,10,1.41,5,0,2,3,0,0,2,0.28,0,0,0,2,0,0
1548,Alessandro Marcandalli,ITA,DF,Genoa,it  Serie A,22-167,2002.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1549,Alessandro Marcandalli,ITA,DF,Venezia,it  Serie A,22-167,2002.0,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1550,Marcão,BRA,DF,Sevilla,es  La Liga,28-279,1996.0,5.1,2,0.39,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1551,Solly March,ENG,"MF,FW",Brighton,eng  Premier League,30-234,1994.0,0.5,1,2.25,1,0,0,0,0,0,1,2.25,1,0,0,0,0,0
1552,Filip Marchwiński,POL,MF,Lecce,it  Serie A,23-060,2002.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1553,Óscar de Marcos,ESP,DF,Athletic Club,es  La Liga,35-331,1989.0,13.7,38,2.77,34,3,0,0,1,0,8,0.58,8,0,0,0,0,0
1554,Alberto Marí,ESP,FW,Valencia,es  La Liga,23-243,2001.0,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1555,Pablo Marí,ESP,DF,Monza,it  Serie A,31-192,1993.0,18.1,16,0.88,15,0,0,0,0,1,1,0.06,1,0,0,0,0,0
1556,Pablo Marí,ESP,DF,Fiorentina,it  Serie A,31-192,1993.0,2.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1557,José María Giménez,URU,DF,Atlético Madrid,es  La Liga,30-050,1995.0,17.4,5,0.29,5,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1558,Luca Marianucci,ITA,DF,Empoli,it  Serie A,20-231,2004.0,4.4,6,1.37,3,1,0,2,0,0,0,0.0,0,0,0,0,0,0
1559,Mirko Marić,CRO,"FW,MF",Monza,it  Serie A,29-299,1995.0,1.2,2,1.68,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1560,Mirko Marić,CRO,FW,Venezia,it  Serie A,29-299,1995.0,3.1,4,1.3,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
1561,Arkaitz Mariezkurrena,ESP,"MF,FW",Real Sociedad,es  La Liga,19-340,2005.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1562,Rafa Marín,ESP,DF,Napoli,it  Serie A,22-296,2002.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1563,Pablo Marín,ESP,MF,Real Sociedad,es  La Liga,21-251,2003.0,5.2,8,1.55,6,0,1,0,1,0,1,0.19,1,0,0,0,0,0
1564,Răzvan Marin,ROU,MF,Cagliari,it  Serie A,28-292,1996.0,12.5,53,4.25,28,19,1,4,1,0,2,0.16,1,1,0,0,0,0
1565,Guillermo Maripán,CHI,DF,Torino,it  Serie A,30-309,1994.0,16.0,13,0.81,10,1,0,2,0,0,2,0.12,2,0,0,0,0,0
1566,Mika Màrmol,ESP,DF,Las Palmas,es  La Liga,22-252,2002.0,17.2,25,1.46,22,2,0,1,0,0,3,0.17,3,0,0,0,0,0
1567,Omar Marmoush,EGY,"MF,FW",Manchester City,eng  Premier League,26-032,1999.0,4.3,17,3.92,9,3,0,1,4,0,0,0.0,0,0,0,0,0,0
1568,Omar Marmoush,EGY,FW,Eint Frankfurt,de  Bundesliga,26-032,1999.0,16.1,91,5.66,39,20,13,9,9,1,21,1.31,7,3,6,3,2,0
1569,Mario Maroto,ESP,MF,Valladolid,es  La Liga,21-103,2003.0,0.2,2,9.47,2,0,0,0,0,0,1,4.74,1,0,0,0,0,0
1570,Marquinhos,BRA,DF,Paris S-G,fr  Ligue 1,30-301,1994.0,15.6,27,1.73,24,0,1,0,0,2,1,0.06,0,0,0,0,0,1
1571,Unai Marrero,ESP,GK,Real Sociedad,es  La Liga,23-153,2001.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1572,Ange Martial Tia,MLI,MF,Reims,fr  Ligue 1,18-111,2006.0,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1573,Aarón Martín,ESP,DF,Genoa,it  Serie A,27-323,1997.0,26.2,82,3.13,34,43,2,1,2,0,7,0.27,3,4,0,0,0,0
1574,Carlos Martín,ESP,"FW,MF",Alavés,es  La Liga,22-323,2002.0,11.0,18,1.63,10,0,2,4,2,0,3,0.27,1,0,0,2,0,0
1575,Gerard Martín,ESP,DF,Barcelona,es  La Liga,23-069,2002.0,5.8,14,2.41,14,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1576,Iván Martín,ESP,MF,Girona,es  La Liga,26-025,1999.0,18.1,47,2.6,45,0,0,1,1,0,3,0.17,3,0,0,0,0,0
1577,Jon Martin,ESP,DF,Real Sociedad,es  La Liga,19-069,2006.0,3.3,3,0.91,1,0,0,2,0,0,1,0.3,1,0,0,0,0,0
1578,Jonas Martin,FRA,MF,Brest,fr  Ligue 1,34-336,1990.0,5.1,8,1.57,8,0,0,0,0,0,2,0.39,2,0,0,0,0,0
1579,Mario Martín,ESP,MF,Valladolid,es  La Liga,21-006,2004.0,15.1,29,1.92,18,1,2,3,5,0,1,0.07,1,0,0,0,0,0
1580,Gabriel Martinelli,BRA,"FW,MF",Arsenal,eng  Premier League,23-266,2001.0,16.6,41,2.47,34,1,4,1,1,0,3,0.18,3,0,0,0,0,0
1581,Arnau Martinez,ESP,"DF,MF",Girona,es  La Liga,21-320,2003.0,20.8,45,2.17,38,1,2,1,2,1,4,0.19,4,0,0,0,0,0
1582,Emiliano Martínez,ARG,GK,Aston Villa,eng  Premier League,32-190,1992.0,27.0,3,0.11,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
1583,Iñigo Martínez,ESP,DF,Barcelona,es  La Liga,33-298,1991.0,19.8,34,1.72,28,1,0,3,2,0,6,0.3,4,1,0,0,1,0
1584,Javi Martínez,ESP,MF,Osasuna,es  La Liga,25-079,1999.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1585,Josep Martinez,ESP,GK,Inter,it  Serie A,26-288,1998.0,3.0,1,0.33,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
1586,Lautaro Martínez,ARG,FW,Inter,it  Serie A,27-201,1997.0,24.1,65,2.7,49,0,2,10,3,1,8,0.33,5,0,1,2,0,0
